trade_time,order_fill_time,btype,symbol,order_price,order_volume,side,volume,vwap,amount,fee,net_amount,cash_balance,posi_balance,posi_vwap,multiplier,margin_ratio,margin_change_amount
2026-04-27 15:24:04,,银证转入,,0.0,0,-,0,0.0,150000.0,0.0,150000.0,150000.0,0,0.0,1.0,1.0,0
2026-04-28 09:31:00,2026-04-28 09:31:00,买入开仓,SHSE.600176,33.56480026245117,300,多,300,33.56815674247742,-10070.447022743227,1.510567053411484,-10071.957589796639,139928.04241020337,300,33.5731919659888,1.0,1.0,0
2026-04-28 09:31:00,2026-04-28 09:31:00,买入开仓,SHSE.600481,6.260000228881836,1400,多,1400,6.260626228904724,-8764.876720466613,1.3147315080699917,-8766.191451974682,131161.8509582287,1400,6.261565322839059,1.0,1.0,0
2026-04-28 09:31:00,2026-04-28 09:31:00,买入开仓,SHSE.603667,65.8881607055664,500,多,500,65.89474952163697,-32947.374760818486,4.942106214122773,-32952.31686703261,98209.53409119608,500,65.90463373406523,1.0,1.0,0
2026-04-28 09:31:00,2026-04-28 09:31:00,买入开仓,SZSE.000988,117.20498657226562,300,多,300,117.21670707092285,-35165.01212127686,5.274751818191528,-35170.28687309505,63039.24721810103,300,117.2342895769835,1.0,1.0,0
2026-05-06 10:21:00,2026-05-06 10:21:00,卖出平仓,SZSE.000988,128.98538208007812,100,多,-100,128.9724835418701,12897.248354187012,1.9345872531280512,12895.313766933883,75934.56098503491,200,117.2342895769835,1.0,1.0,0
2026-05-06 11:01:00,2026-05-06 11:01:00,卖出平仓,SHSE.600176,36.94914627075195,100,多,-100,36.94545135612488,3694.5451356124877,0.5541817703418731,3693.9909538421457,79628.55193887706,200,33.5731919659888,1.0,1.0,0
2026-05-07 09:46:00,2026-05-07 09:46:00,卖出平仓,SHSE.603667,70.2401123046875,100,多,-100,70.23308829345703,7023.308829345703,1.0534963244018554,7022.255333021301,86650.80727189836,400,65.90463373406523,1.0,1.0,0
2026-05-08 09:32:00,2026-05-08 09:32:00,卖出平仓,SHSE.603667,72.74546813964844,100,多,-100,72.73819359283448,7273.819359283448,1.091072903892517,7272.728286379555,93923.53555827792,300,65.90463373406523,1.0,1.0,0
2026-05-11 09:48:00,2026-05-11 09:48:00,卖出平仓,SHSE.600176,37.47671127319336,100,多,-100,37.47296360206604,3747.296360206604,0.5620944540309906,3746.734265752573,97670.26982403049,100,33.5731919659888,1.0,1.0,0
2026-05-13 09:31:00,2026-05-13 09:31:00,卖出平仓,SHSE.603667,78.19538879394531,100,多,-100,78.18756925506592,7818.756925506592,1.1728135388259888,7817.584111967766,105487.85393599825,200,65.90463373406523,1.0,1.0,0
2026-05-13 09:31:00,2026-05-13 09:31:00,卖出平仓,SZSE.000988,139.28823852539062,100,多,-100,139.2743097015381,13927.430970153811,2.0891146455230714,13925.341855508288,119413.19579150654,100,117.2342895769835,1.0,1.0,0
2026-05-14 09:43:00,2026-05-14 09:43:00,卖出平仓,SHSE.600481,6.929999828338623,500,多,-500,6.92930682835579,3464.653414177895,0.5196980121266842,3464.133716165768,122877.32950767232,900,6.261565322839059,1.0,1.0,0
2026-05-15 09:41:00,2026-05-15 09:41:00,卖出平仓,SHSE.600481,6.570000171661377,300,多,-300,6.569343171644211,1970.8029514932632,0.29562044272398946,1970.5073310505393,124847.83683872285,600,6.261565322839059,1.0,1.0,0
2026-05-20 09:46:00,2026-05-20 09:46:00,买入开仓,SZSE.000988,165.21510314941406,100,多,100,165.231624659729,-16523.1624659729,2.4784743698959346,-16525.640940342793,108322.19589838006,200,141.2453494902057,1.0,1.0,0
2026-05-20 10:13:00,2026-05-20 10:13:00,买入开仓,SZSE.000988,169.25836181640625,100,多,100,169.27528765258788,-16927.528765258787,2.5391293147888176,-16930.067894573574,91392.12800380649,300,150.5971259753824,1.0,1.0,0
2026-05-21 11:10:00,2026-05-21 11:10:00,卖出平仓,SZSE.000988,163.5279083251953,100,多,-100,163.5115555343628,16351.15555343628,2.4526733330154418,16348.702880103265,107740.83088390974,200,150.5971259753824,1.0,1.0,0
2026-05-22 09:58:00,2026-05-22 09:58:00,买入开仓,SZSE.000988,157.9372100830078,100,多,100,157.9530038040161,-15795.30038040161,2.369295057060241,-15797.66967545867,91943.16120845107,300,153.0569829017838,1.0,1.0,0
