date,total_market_value,cash_balance,total_asset_value,shares,nav,strategy_yield,strategy_yield_daily,strategy_drawdown,profit_loss,benchmark_price,benchmark_yield,benchmark_yield_daily,benchmark_drawdown
2026-05-15,37656.990399958246,124847.83683872285,162504.8272386811,150000.0,1.0833655149245405,0.08336551492454047,0.0033343337357115807,-0.007124528976155564,1,4859.5927,0.018580336746149895,-0.011192046648137222,-0.027759006552113052
2026-05-18,39010.42518579816,124847.83683872285,163858.262024521,150000.0,1.0923884134968067,0.09238841349680671,0.008328582041763352,0.0,1,4833.5237,0.013116222274450307,-0.005364441345053539,-0.032974536334720805
2026-05-19,40358.65829173841,124847.83683872285,165206.49513046126,150000.0,1.101376634203075,0.10137663420307508,0.008228044709387284,0.0,1,4852.8832,0.0171740121442141,0.004005256041260452,-0.029101351754322824
2026-05-20,72801.86782760012,91392.12800380649,164193.99583140662,150000.0,1.0946266388760442,0.09462663887604417,-0.006128689421412155,-0.006128689421412203,-1,4850.7,0.016716409063366466,-0.0004498768896807892,-0.029538136618390887
2026-05-21,55873.21825264611,107740.83088390974,163614.04913655587,150000.0,1.0907603275770392,0.09076032757703922,-0.0035320822294027557,-0.00963912461582006,-1,4783.0976,0.0025468109904975833,-0.013936627703218019,-0.043063102308511625
2026-05-22,72823.90361576948,92140.05541699583,164963.9590327653,150000.0,1.099759726885102,0.09975972688510204,0.008250574466760847,-0.0014680784644963696,1,4845.0956,0.015541715628820008,0.012961893146399506,-0.030659388492787598
2026-05-25,77196.0244975694,94265.05534421324,171461.07984178263,150000.0,1.1430738656118842,0.14307386561188418,0.03938509264151969,0.0,1,4921.5974,0.031576645717855234,0.015789533647179166,-0.01535395229181713
2026-05-26,76530.10861032024,94265.05534421324,170795.16395453346,150000.0,1.1386344263635564,0.13863442636355638,-0.003883772853079248,-0.0038837728530792814,-1,4947.8493,0.03707909639488971,0.005334020210592705,-0.01010183037306156
2026-05-27,71108.51181579533,94265.05534421324,165373.56716000856,150000.0,1.1024904477333903,0.10249044773339033,-0.03174326877292711,-0.03550375798047811,-1,4908.1714,0.028762529300001338,-0.00801922160402091,-0.018040043160714614
2026-05-28,72492.86832789586,94265.05534421324,166757.9236721091,150000.0,1.111719491147394,0.11171949114739399,0.008371086963136636,-0.027429876062914138,1,4914.2133,0.030028923608435232,0.0012309879805745272,-0.01683126225643994
2026-05-29,65121.8006786217,96448.61791491832,161570.41859354003,150000.0,1.0771361239569335,0.07713612395693348,-0.031107997535212217,-0.057684585081170026,-1,4892.1213,0.025398396280621016,-0.004495531360024674,-0.02125112814916197
2026-06-01,60322.47723193493,97540.3449389258,157862.82217086072,150000.0,1.0524188144724047,0.05241881447240471,-0.022947247738501274,-0.07930813035512108,-1,4844.2556,0.015365649950956461,-0.009784242267255161,-0.030827444230153267
2026-06-02,62371.13908053103,98823.51674756272,161194.65582809376,150000.0,1.0746310388539584,0.07463103885395839,0.021105879214720274,-0.05987611896042133,1,4914.5591,0.030101403979155616,0.014512756098171264,-0.01676207931122431
2026-06-03,64059.11984841461,98875.60042282115,162934.72027123577,150000.0,1.086231468474905,0.08623146847490504,0.010794802310305445,-0.049727667517401875,1,4938.8091,0.035184252417481465,0.004934318523100112,-0.011910470226555225
2026-06-04,69448.56184560707,95016.21609374546,164464.77793935253,150000.0,1.096431852929017,0.0964318529290169,0.009390617699958049,-0.04080402333221045,1,4904.7454,0.02804443285671443,-0.006897148545385257,-0.01872547048954254
2026-06-05,76734.49488199558,87606.74824148141,164341.24312347698,150000.0,1.0956082874898465,0.09560828748984651,-0.0007511323544370892,-0.04152450646453143,-1,4816.9199,0.009636032629078306,-0.017906230158246328,-0.036296398063381696
2026-06-08,74028.51756828812,87606.74824148141,161635.26580976954,150000.0,1.077568438731797,0.07756843873179697,-0.01646560085756628,-0.05730638137284538,-1,4713.6358,-0.012012521036442458,-0.021441938447014586,-0.05696007137727299
2026-06-09,76289.02484138776,87606.74824148141,163895.7730828692,150000.0,1.092638487219128,0.09263848721912793,0.01398523559679149,-0.04412258902075272,1,4801.8106,0.0064690931689053155,0.018706324319753387,-0.039319260625979235
2026-06-10,72586.60153525649,87411.14762574907,159997.74916100554,150000.0,1.0666516610733703,0.06665166107337028,-0.023783553709421923,-0.06685675076440079,-1,4748.5932,-0.0046853801705484255,-0.011082777817184142,-0.04996627181370972
2026-06-11,83352.00038352059,76695.66156716914,160047.66195068974,150000.0,1.0669844130045982,0.06698441300459823,0.0003119593240900223,-0.06656564802709009,1,4722.4122,-0.010172970065963183,-0.00551342237528385,-0.0552042090279663
2026-06-12,79197.0,80756.33792427217,159953.33792427217,150000.0,1.0663555861618146,0.06635558616181458,-0.0005893496054107188,-0.06711576719410217,-1,4777.3206,0.0013359402511901042,0.011627193407640402,-0.04421888563560994
2026-06-15,68150.0,96069.50872096748,164219.50872096748,150000.0,1.0947967248064499,0.09479672480644985,0.02667134585659633,-0.04223448917677053,1,4891.7126,0.025312731944260314,0.023944802867113424,-0.021332895268044605
2026-06-16,69280.0,96069.50872096748,165349.50872096748,150000.0,1.1023300581397832,0.10233005813978324,0.006881033860112449,-0.03564407226674793,1,4884.2322,0.023744825162485217,-0.0015291985878318481,-0.022829471622558217
2026-06-17,71630.0,96069.50872096748,167699.50872096748,150000.0,1.11799672480645,0.11799672480644996,0.014212319215085827,-0.021938337984842682,1,4931.3861,0.033628376790360015,0.009654311684853756,-0.013395562772349101
2026-06-18,73302.0,96069.50872096748,169371.50872096748,150000.0,1.1291433914731166,0.1291433914731166,0.009970214061759772,-0.012186853848951129,1,4941.5986,0.03576893718938701,0.002070918762576923,-0.011352385132052834
2026-06-22,72918.0,96069.50872096748,168987.50872096748,150000.0,1.1265833914731165,0.12658339147311648,-0.0022672054048514245,-0.014426429152888054,-1,5059.6582,0.06051446516832959,0.023890973257115533,0.0
2026-06-23,69922.0,96069.50872096748,165991.50872096748,150000.0,1.1066100581397833,0.1066100581397833,-0.017729121061527558,-0.03189978230547852,-1,4919.386,0.031113131860679655,-0.027723651372339675,-0.027723651372339675
2026-06-24,72982.0,96069.50872096748,169051.50872096748,150000.0,1.1270100581397833,0.12701005813978328,0.01843467791562682,-0.01405316660223177,1,4943.0197,0.03606680258797268,0.004804197109151254,-0.02305264414896646
2026-06-25,74504.0,96069.50872096748,170573.50872096748,150000.0,1.1371567248064498,0.1371567248064498,0.009003173124660821,-0.005176516569440515,1,5020.1038,0.052223783920127165,0.01559453627101659,-0.007817603173273624
2026-06-26,71276.0,96069.50872096748,167345.50872096748,150000.0,1.1156367248064498,0.11563672480644982,-0.018924392329177673,-0.02400294646815959,-1,4868.2205,0.02038874085980713,-0.030255011858519643,-0.03783609335508065
2026-06-29,49602.0,119831.56672662307,169433.56672662307,150000.0,1.1295571115108205,0.1295571115108205,0.012477526415944856,-0.011824917450831696,1,4926.921,0.03269248291151605,0.012057896720166994,-0.026234420340883857
2026-06-30,51498.0,119831.56672662307,171329.56672662307,150000.0,1.1421971115108205,0.14219711151082048,0.011190226568618174,-0.0007670143876435942,1,4979.4328,0.043699061081564405,0.010658137201712714,-0.01585589319057168
2026-07-01,48764.0,119831.56672662307,168595.56672662307,150000.0,1.1239704448441539,0.12397044484415387,-0.015957549255712633,-0.016712323973485543,-1,4958.9773,0.03941154742258823,-0.004107998003306745,-0.019898755216310904
2026-07-02,44803.99999999999,119831.56672662307,164635.56672662307,150000.0,1.097570444844154,0.09757044484415389,-0.02348816209634455,-0.0398079442953343,-1,4812.2957,0.00866679107243895,-0.029579002105938224,-0.04888917199980036
2026-07-03,44969.99999999999,119831.56672662307,164801.56672662307,150000.0,1.0986771115108205,0.09867711151082048,0.0010082875972701022,-0.038839794554569984,1,4842.1737,0.014929279552451158,0.006208679154940722,-0.04298403002795714
2026-07-06,42701.99999999999,119831.56672662307,162533.56672662307,150000.0,1.0835571115108205,0.08355711151082046,-0.013762005089200505,-0.05206728619344703,-1,4841.998,0.014892452481497953,-0.000036285356719178985,-0.043018755693813526
2026-07-07,42718.0,119831.56672662307,162549.56672662307,150000.0,1.0836637781774872,0.08366377817748716,0.00009844120400628661,-0.0519739705557829,1,4792.2624,0.004467771376788887,-0.010271710149405311,-0.05284858965374384
2026-07-08,55462.0,104917.25487511788,160379.25487511788,150000.0,1.069195032500786,0.06919503250078596,-0.013351692626503427,-0.06463172270284656,-1,4755.5338,-0.003230616547000298,-0.0076641462704545305,-0.060107696602904825
2026-07-09,43540.0,120213.43010461789,163753.4301046179,150000.0,1.091689534030786,0.09168953403078595,0.02103872618766909,-0.04495276563216,1,4876.3125,0.022084840223226987,0.025397506374573497,-0.03623677583596452
2026-07-10,42754.0,120213.43010461789,162967.4301046179,150000.0,1.086449534030786,0.08644953403078603,-0.004799899455527932,-0.049536896332405655,-1,4780.7867,0.002062441734574705,-0.01958976173081617,-0.055116667762261096
2026-07-13,40874.0,120213.43010461789,161087.4301046179,150000.0,1.0739162006974527,0.07391620069745275,-0.011536047410167269,-0.06050148375792974,-1,4695.383,-0.015838344375620705,-0.01786394276908443,-0.07199600953281782
2026-07-14,42872.0,120213.43010461789,163085.4301046179,150000.0,1.0872362006974527,0.08723620069745275,0.01240320240196521,-0.04884869350463339,1,4796.502,0.005356400005206652,0.021535836373731465,-0.052010667439946756
2026-07-15,39642.0,120213.43010461789,159855.4301046179,150000.0,1.0657028673641193,0.06570286736411934,-0.01980557060142033,-0.06768678785806059,-1,4786.7828,0.0033192362715250834,-0.0020263100067507978,-0.053931587710806195
2026-07-16,9542.0,146826.77519881842,156368.77519881842,150000.0,1.0424585013254561,0.042458501325456144,-0.021811301020663657,-0.08802175197363027,-1,4698.4344,-0.015198764840581136,-0.018456738835110675,-0.0713929253165757
2026-07-17,8760.0,146826.77519881842,155586.77519881842,150000.0,1.0372451679921229,0.03724516799212285,-0.005000998434666405,-0.0925825537644599,-1,4529.0953,-0.050692578448106373,-0.03604160143217072,-0.10486141138940963
2026-07-20,7888.0,146826.77519881842,154714.77519881842,150000.0,1.0314318346587894,0.031431834658789404,-0.005604589457463345,-0.09766825601715001,-1,4598.3208,-0.03618277537316528,0.015284619866577032,-0.09117955833459257
2026-07-21,8600.0,146826.77519881842,155426.77519881842,150000.0,1.036178501325456,0.03617850132545608,0.00460201683442991,-0.09351571014110038,1,4739.2287,-0.006648198075732137,0.030643338324720437,-0.06333026606421754
2026-07-22,7740.000000000001,146826.77519881842,154566.77519881842,150000.0,1.0304451679921227,0.030445167992122713,-0.0055331521798603405,-0.0985314256655423,-1,4717.2442,-0.011256193188819541,-0.0046388350070549755,-0.06767532241604779
2026-07-23,7672.0,146826.77519881842,154498.77519881842,150000.0,1.0299918346587895,0.029991834658789518,-0.00043993930721858665,-0.09892801712561439,-1,4728.0018,-0.00900137874097906,0.0022804840164942775,-0.06554917089063439
2026-07-24,7468.000000000001,146826.77519881842,154294.77519881842,150000.0,1.0286318346587895,0.02863183465878949,-0.0013203988169969928,-0.10011779150583078,-1,4649.1917,-0.02552013312074375,-0.016668796530491914,-0.08112534162880791
