createdAt,updatedAt,accountId,amount,available,availableNow,changeEventId,changeReason,cost,fpnl,lastPrice,lastVolume,marketValue,price,secName,side,symbol,volume,vwap,fpnlDiluted,vwapDiluted
2026-07-27 10:27:02,2026-08-06 08:30:00,7e720bfb-8653-11f1-ab08-00163e022aa6,41424.00016784668,800,800,,,41424.00016784668,2687.9993438720703,54.29999923706055,200,44111.99951171875,55.13999938964844,五洲新春,1,SHSE.603667,800,51.78000020980835,2687.9993438720703,51.78000020980835
2026-07-27 10:27:02,2026-08-04 14:51:02,7e720bfb-8653-11f1-ab08-00163e022aa6,5757.599849700927,1400,1400,,,5757.599849700927,304.40004348754945,4.320000171661377,2100,6061.999893188477,4.329999923706055,双良节能,1,SHSE.600481,1400,4.112571321214948,304.40004348754945,4.112571321214948
