createdAt,updatedAt,accountId,accountName,amount,clOrdId,cost,execId,execType,orderId,positionEffect,price,secName,side,symbol,volume,orderBusiness
2026-08-03 11:19:02,-,7e720bfb-8653-11f1-ab08-00163e022aa6,7e720bfb-8653-11f1-ab08-00163e022aa6,3443.000030517578,0fb99a96-8eea-11f1-885c-98fa9b8df5e7,3443.000030517578,133f7363-8eea-11f1-b476-00163e022aa6,15,133f6ab2-8eea-11f1-b476-00163e022aa6,4,34.43000030517578,中国巨石,2,SHSE.600176,100,2
2026-08-03 10:49:02,-,7e720bfb-8653-11f1-ab08-00163e022aa6,7e720bfb-8653-11f1-ab08-00163e022aa6,3447.0001220703125,dec71e68-8ee5-11f1-885c-98fa9b8df5e7,3447.0001220703125,e24b4184-8ee5-11f1-b476-00163e022aa6,15,e24b3a26-8ee5-11f1-b476-00163e022aa6,4,34.470001220703125,中国巨石,2,SHSE.600176,100,2
2026-08-03 10:31:00,-,7e720bfb-8653-11f1-ab08-00163e022aa6,7e720bfb-8653-11f1-ab08-00163e022aa6,9659.999561309814,5a19ca7a-8ee3-11f1-885c-98fa9b8df5e7,9659.999561309814,5d9d2f76-8ee3-11f1-b476-00163e022aa6,15,5d9d2847-8ee3-11f1-b476-00163e022aa6,1,4.199999809265137,双良节能,1,SHSE.600481,2300,1
2026-08-03 10:18:02,-,7e720bfb-8653-11f1-ab08-00163e022aa6,7e720bfb-8653-11f1-ab08-00163e022aa6,3427.000045776367,8a27fe98-8ee1-11f1-885c-98fa9b8df5e7,3427.000045776367,8dac07b0-8ee1-11f1-b476-00163e022aa6,15,8dabff4f-8ee1-11f1-b476-00163e022aa6,4,34.27000045776367,中国巨石,2,SHSE.600176,100,2
2026-08-03 09:47:02,-,7e720bfb-8653-11f1-ab08-00163e022aa6,7e720bfb-8653-11f1-ab08-00163e022aa6,6966.0003662109375,35881357-8edd-11f1-885c-98fa9b8df5e7,6966.0003662109375,39087b01-8edd-11f1-b476-00163e022aa6,15,39086fd9-8edd-11f1-b476-00163e022aa6,4,34.83000183105469,中国巨石,2,SHSE.600176,200,2
