createdAt,updatedAt,accountId,accountName,amount,clOrdId,cost,execId,execType,orderId,positionEffect,price,secName,side,symbol,volume,orderBusiness
2026-09-01 09:49:03,-,8e2c22c7-a287-11f1-9d7f-00163e022aa6,8e2c22c7-a287-11f1-9d7f-00163e022aa6,3954.9999237060547,4db43f3d-a5a7-11f1-ac9f-98fa9b8df5e7,3954.9999237060547,4f7b8860-a5a7-11f1-a7e7-00163e022aa6,15,4dc48d29-a5a7-11f1-a7e7-00163e022aa6,4,7.909999847412109,摩恩电气,2,SZSE.002451,500,2
2026-09-01 09:39:04,-,8e2c22c7-a287-11f1-9d7f-00163e022aa6,8e2c22c7-a287-11f1-9d7f-00163e022aa6,14688.000583648682,e8a72d7b-a5a5-11f1-ac9f-98fa9b8df5e7,14688.000583648682,ea695d6e-a5a5-11f1-a7e7-00163e022aa6,15,e8b430ec-a5a5-11f1-a7e7-00163e022aa6,1,4.320000171661377,双良节能,1,SHSE.600481,3400,1
2026-09-01 09:38:01,-,8e2c22c7-a287-11f1-9d7f-00163e022aa6,8e2c22c7-a287-11f1-9d7f-00163e022aa6,2154.9999713897705,c4b472fe-a5a5-11f1-ac9f-98fa9b8df5e7,2154.9999713897705,c4de0c67-a5a5-11f1-a7e7-00163e022aa6,15,c4c016e8-a5a5-11f1-a7e7-00163e022aa6,4,4.309999942779541,双良节能,2,SHSE.600481,500,2
2026-09-01 09:55:03,-,8e2c22c7-a287-11f1-9d7f-00163e022aa6,8e2c22c7-a287-11f1-9d7f-00163e022aa6,14381.999588012695,244079b3-a5a8-11f1-ac9f-98fa9b8df5e7,14381.999588012695,26080fcc-a5a8-11f1-a7e7-00163e022aa6,15,244e5729-a5a8-11f1-a7e7-00163e022aa6,1,7.989999771118164,摩恩电气,1,SZSE.002451,1800,1
2026-09-01 10:20:03,-,8e2c22c7-a287-11f1-9d7f-00163e022aa6,8e2c22c7-a287-11f1-9d7f-00163e022aa6,7290.000343322754,a257bba8-a5ab-11f1-ac9f-98fa9b8df5e7,7290.000343322754,a41b4a09-a5ab-11f1-a7e7-00163e022aa6,15,a2653d29-a5ab-11f1-a7e7-00163e022aa6,4,8.100000381469727,摩恩电气,2,SZSE.002451,900,2
2026-09-01 14:50:04,-,8e2c22c7-a287-11f1-9d7f-00163e022aa6,8e2c22c7-a287-11f1-9d7f-00163e022aa6,3878.999948501587,5ad0c7a8-a5d1-11f1-ac9f-98fa9b8df5e7,3878.999948501587,5ca4356c-a5d1-11f1-a7e7-00163e022aa6,15,5aef164a-a5d1-11f1-a7e7-00163e022aa6,4,4.309999942779541,双良节能,2,SHSE.600481,900,2
