createdAt,updatedAt,accountId,amount,available,availableNow,changeEventId,changeReason,cost,fpnl,lastPrice,lastVolume,marketValue,price,secName,side,symbol,volume,vwap,fpnlDiluted,vwapDiluted
2026-08-31 13:02:07,2026-09-02 14:50:02,8e2c22c7-a287-11f1-9d7f-00163e022aa6,29752.24240246624,6900,,,,29752.24240246624,-220.2409547886287,4.28000020980835,3400,29532.001447677612,4.28000020980835,双良节能,1,SHSE.600481,6900,4.311919188763223,-220.2409547886287,4.311919188763223
2026-08-31 13:03:03,2026-09-02 14:51:02,8e2c22c7-a287-11f1-9d7f-00163e022aa6,14459.49993133545,1800,,,,14459.49993133545,174.50027465820347,8.109999656677246,1800,14634.000205993652,8.130000114440918,摩恩电气,1,SZSE.002451,1800,8.033055517408583,174.50027465820347,8.033055517408583
