createdAt,updatedAt,accountId,amount,available,availableNow,changeEventId,changeReason,cost,fpnl,lastPrice,lastVolume,marketValue,price,secName,side,symbol,volume,vwap,fpnlDiluted,vwapDiluted
2026-07-27 10:27:00,2026-07-29 09:56:56,7e720bfb-8653-11f1-ab08-00163e022aa6,19849.99942779541,500,500,,,19849.99942779541,-759.9992752075195,37.78,100,19090.00015258789,38.18000030517578,中国巨石,1,SHSE.600176,500,39.69999885559082,-759.9992752075195,39.69999885559082
2026-07-27 10:27:00,2026-07-29 10:03:01,7e720bfb-8653-11f1-ab08-00163e022aa6,32695.000457763672,300,300,,,32695.000457763672,-2611.000823974608,95.3499984741211,100,30083.999633789062,100.27999877929688,华工科技,1,SZSE.000988,300,108.98333485921223,-2611.000823974608,108.98333485921223
2026-07-27 10:27:02,2026-07-29 09:57:12,7e720bfb-8653-11f1-ab08-00163e022aa6,40752.000427246094,800,800,,,40752.000427246094,-512.0010375976562,49.28,200,40239.99938964844,50.29999923706055,五洲新春,1,SHSE.603667,800,50.94000053405762,-512.0010375976562,50.94000053405762
2026-07-27 10:27:02,2026-07-29 13:17:02,7e720bfb-8653-11f1-ab08-00163e022aa6,4734.000062942505,1200,1200,,,4734.000062942505,78.00021171569824,4,200,4812.000274658203,4.010000228881836,双良节能,1,SHSE.600481,1200,3.9450000524520874,78.00021171569824,3.9450000524520874
