createdAt,updatedAt,accountId,accountName,amount,clOrdId,cost,execId,execType,orderId,positionEffect,price,secName,side,symbol,volume,orderBusiness
2026-08-04 14:51:02,-,7e720bfb-8653-11f1-ab08-00163e022aa6,7e720bfb-8653-11f1-ab08-00163e022aa6,9072.000360488892,d6b316a4-8fd0-11f1-9403-98fa9b8df5e7,9072.000360488892,db53c177-8fd0-11f1-b624-00163e022aa6,15,db53b5b9-8fd0-11f1-b624-00163e022aa6,4,4.320000171661377,Ë«Á¼½ÚÄÜ,2,SHSE.600481,2100,2
