date,total_market_value,cash_balance,total_asset_value,shares,nav,strategy_yield,strategy_yield_daily,strategy_drawdown,profit_loss,benchmark_price,benchmark_yield,benchmark_yield_daily,benchmark_drawdown
2026-06-18,119794.0,57192.2168097381,176986.2168097381,150000.0,1.1799081120649206,0.17990811206492063,0.02113392577995459,0.0,1,4941.5986,0.036111654858814735,0.002070918762576923,-0.011352385132052834
2026-06-22,118742.0,57192.2168097381,175934.2168097381,150000.0,1.1728947787315873,0.17289477873158732,-0.005943965688192022,-0.005943965688191999,-1,5059.6582,0.06086537069643261,0.023890973257115533,0.0
2026-06-23,112669.0,57192.2168097381,169861.2168097381,150000.0,1.1324081120649208,0.13240811206492076,-0.03451858376456443,-0.040257372175254935,-1,4919.386,0.031454309006256675,-0.027723651372339675,-0.027723651372339675
2026-06-24,116739.0,57192.2168097381,173931.2168097381,150000.0,1.159541445398254,0.159541445398254,0.023960737338640403,-0.017261231157249646,1,4943.0197,0.03640961881580629,0.004804197109151254,-0.02305264414896646
2026-06-25,120171.0,57192.2168097381,177363.2168097381,150000.0,1.182421445398254,0.182421445398254,0.01973193807845453,0.0,1,5020.1038,0.05257194620806005,0.01559453627101659,-0.007817603173273624
2026-06-26,113492.0,57192.2168097381,170684.2168097381,150000.0,1.1378947787315874,0.1378947787315874,-0.03765718800175303,-0.037657188001752995,-1,4868.2205,0.02072636949358997,-0.030255011858519643,-0.03783609335508065
2026-06-29,102711.0,75167.72200316323,177878.72200316325,150000.0,1.185858146687755,0.1858581466877549,0.04215096936259109,0.0,1,4926.921,0.033034182636494824,0.012057896720166994,-0.026234420340883857
2026-06-30,106881.0,75167.72200316323,182048.72200316325,150000.0,1.213658146687755,0.21365814668775496,0.023442938835179238,0.0,1,4979.4328,0.0440444026890936,0.010658137201712714,-0.01585589319057168
2026-07-01,100829.0,75167.72200316323,175996.72200316325,150000.0,1.1733114800210882,0.1733114800210882,-0.033243847764527865,-0.03324384776452782,-1,4958.9773,0.03975547036748317,-0.004107998003306745,-0.019898755216310904
2026-07-02,91664.0,75167.72200316323,166831.72200316325,150000.0,1.1122114800210883,0.11221148002108827,-0.05207483352920213,-0.08358751345552207,-1,4812.2957,0.009000541119822625,-0.029579002105938224,-0.04888917199980036
2026-07-03,91154.99999999999,75167.72200316323,166322.72200316322,150000.0,1.1088181466877547,0.10881814668775469,-0.003050978518284348,-0.08638346826585686,-1,4842.1737,0.015265101746797072,0.006208679154940722,-0.04298403002795714
2026-07-06,87611.99999999999,75167.72200316323,162779.72200316322,150000.0,1.0851981466877547,0.08519814668775472,-0.02130196017314227,-0.10584529123838193,-1,4841.998,0.015228262490415867,-0.000036285356719178985,-0.043018755693813526
2026-07-07,88795.0,75167.72200316323,163962.72200316325,150000.0,1.0930848133544215,0.09308481335442154,0.007267489988568934,-0.09934703084422503,1,4792.2624,0.004800132042629857,-0.010271710149405311,-0.05284858965374384
2026-07-08,99712.0,59838.51450563202,159550.51450563202,150000.0,1.0636700967042134,0.06367009670421342,-0.0269098209862977,-0.12358344101498442,-1,4755.5338,-0.0029008031419168745,-0.0076641462704545305,-0.060107696602904825
2026-07-09,91240.0,75134.68973513202,166374.68973513204,150000.0,1.1091645982342135,0.10916459823421354,0.04277125179222866,-0.0860980076957577,1,4876.3125,0.022423030066368366,0.025397506374573497,-0.03623677583596452
2026-07-10,90175.0,75134.68973513202,165309.68973513204,150000.0,1.1020645982342137,0.10206459823421365,-0.006401214041002626,-0.0919480899609959,-1,4780.7867,0.0023940065192691318,-0.01958976173081617,-0.055116667762261096
2026-07-13,87146.0,75134.68973513202,162280.68973513204,150000.0,1.0818712649008801,0.08187126490088015,-0.018323184834798556,-0.10858649294823253,-1,4695.383,-0.015512702645264165,-0.01786394276908443,-0.07199600953281782
2026-07-14,90824.0,75134.68973513202,165958.68973513204,150000.0,1.1063912649008802,0.10639126490088024,0.022664434111064585,-0.08838311025194467,1,4796.502,0.005689054702584517,0.021535836373731465,-0.052010667439946756
2026-07-15,83205.0,75134.68973513202,158339.68973513204,150000.0,1.055597931567547,0.055597931567547,-0.04590901514202007,-0.13023454384710942,-1,4786.7828,0.0036512169073608103,-0.0020263100067507978,-0.053931587710806195
2026-07-16,48749.0,101698.04732858253,150447.04732858253,150000.0,1.0029803155238834,0.0029803155238834478,-0.04984626671779016,-0.17358910475642686,-1,4698.4344,-0.014872911484639317,-0.018456738835110675,-0.0713929253165757
2026-07-17,20522.0,126624.81463563722,147146.81463563722,150000.0,0.9809787642375815,-0.019021235762418542,-0.02193617456471216,-0.1917173984166699,-1,4529.0953,-0.050378469368944634,-0.03604160143217072,-0.10486141138940963
2026-07-20,7888.0,138343.88443350702,146231.88443350702,150000.0,0.9748792295567135,-0.025120770443286533,-0.006217805016002115,-0.19674314203114196,-1,4598.3208,-0.035863865256131944,0.015284619866577032,-0.09117955833459257
2026-07-21,8600.0,138343.88443350702,146943.88443350702,150000.0,0.9796258962233801,-0.020374103776619856,0.004868979174810227,-0.19283210111766813,1,4739.2287,-0.006319515488087402,0.030643338324720437,-0.06333026606421754
2026-07-22,7740.000000000001,138343.88443350702,146083.88443350702,150000.0,0.9738925628900468,-0.026107437109953224,-0.005852574289263193,-0.19755611120978545,-1,4717.2442,-0.010929035305468626,-0.0046388350070549755,-0.06767532241604779
2026-07-23,7672.0,138343.88443350702,146015.88443350702,150000.0,0.9734392295567135,-0.02656077044328653,-0.0004654859792624654,-0.19792963758916216,-1,4728.0018,-0.008673474779304247,0.0022804840164942775,-0.06554917089063439
2026-07-24,7468.000000000001,138343.88443350702,145811.88443350702,150000.0,0.9720792295567134,-0.027920770443286558,-0.0013971082720996844,-0.19905021672729228,-1,4649.1917,-0.025197694923487557,-0.016668796530491914,-0.08112534162880791
