trade_time,order_fill_time,btype,symbol,order_price,order_volume,side,volume,vwap,amount,fee,net_amount,cash_balance,posi_balance,posi_vwap,multiplier,margin_ratio,margin_change_amount
2026-04-28 10:31:00,2026-04-28 10:31:00,卖出平仓,SHSE.603667,64.2811279296875,100,多,-100,64.27469981689453,6427.469981689453,0.9641204972534179,6426.5058611921995,84566.93736112706,200,65.89464435975464,1.0,1.0,0
2026-04-29 09:31:00,2026-04-29 09:31:00,卖出平仓,SHSE.600481,5.960000038146973,100,多,-100,5.959404038143158,595.9404038143158,0.08939106057214737,595.8510127537437,85162.7883738808,900,6.321580266504295,1.0,1.0,0
2026-04-29 09:31:00,2026-04-29 09:31:00,卖出平仓,SHSE.603667,62.88371276855469,100,多,-100,62.877424397277835,6287.742439727784,0.9431613659591674,6286.799278361825,91449.58765224263,100,65.89464435975464,1.0,1.0,0
2026-04-29 10:15:00,2026-04-29 10:15:00,卖出平仓,SHSE.600481,6.050000190734863,100,多,-100,6.0493951907157895,604.939519071579,0.09074092786073684,604.8487781437182,92054.43643038634,800,6.321580266504295,1.0,1.0,0
2026-05-07 13:07:00,2026-05-07 13:07:00,卖出平仓,SHSE.600176,37.79523849487305,100,多,-100,37.79145897102356,3779.145897102356,0.5668718845653533,3778.5790252177903,95833.01545560412,200,34.35975026254373,1.0,1.0,0
2026-05-08 13:21:00,2026-05-08 13:21:00,卖出平仓,SZSE.000988,132.30984497070312,100,多,-100,132.29661398620607,13229.661398620607,1.9844492097930908,13227.676949410814,109060.69240501494,200,117.33414516357921,1.0,1.0,0
2026-05-15 10:23:00,2026-05-15 10:23:00,卖出平仓,SHSE.600481,6.920000076293945,200,多,-200,6.919308076286316,1383.861615257263,0.20757924228858946,1383.6540360149745,110444.34644102992,600,6.321580266504295,1.0,1.0,0
2026-05-20 09:46:00,2026-05-20 09:46:00,买入开仓,SZSE.000988,165.21510314941406,100,多,100,165.231624659729,-16523.1624659729,2.4784743698959346,-16525.640940342793,93918.70550068712,300,133.30823324352878,1.0,1.0,0
2026-05-20 10:09:00,2026-05-20 10:09:00,卖出平仓,SZSE.000988,169.20846557617188,100,多,-100,169.19154472961426,16919.154472961425,2.5378731709442137,16916.616599790483,110835.32210047761,200,133.30823324352878,1.0,1.0,0
2026-05-20 10:13:00,2026-05-20 10:13:00,买入开仓,SZSE.000988,169.25836181640625,100,多,100,169.27528765258788,-16927.528765258787,2.5391293147888176,-16930.067894573574,93905.25420590404,300,145.30571514426444,1.0,1.0,0
2026-05-21 11:10:00,2026-05-21 11:10:00,卖出平仓,SZSE.000988,163.5279083251953,100,多,-100,163.5115555343628,16351.155553436281,2.4526733330154418,16348.702880103267,110253.95708600731,200,145.30571514426444,1.0,1.0,0
2026-05-22 09:58:00,2026-05-22 09:58:00,买入开仓,SZSE.000988,157.9372100830078,100,多,100,157.9530038040161,-15795.30038040161,2.369295057060241,-15797.66967545867,94456.28741054864,300,149.52937568103852,1.0,1.0,0
2026-05-22 13:22:00,2026-05-22 13:22:00,买入开仓,SZSE.000988,154.29327392578125,100,多,100,154.30870325317383,-15430.870325317383,2.314630548797607,-15433.18495586618,79023.10245468246,400,150.72999415044433,1.0,1.0,0
2026-05-22 14:50:00,2026-05-22 14:50:00,卖出平仓,SZSE.000988,156.33987426757812,100,多,-100,156.32424028015137,15632.424028015137,2.34486360420227,15630.079164410934,94653.1816190934,300,150.72999415044433,1.0,1.0,0
2026-05-25 09:36:00,2026-05-25 09:36:00,买入开仓,SZSE.000988,158.4263916015625,100,多,100,158.44223424072266,-15844.223424072265,2.3766335136108396,-15846.600057585876,78806.58156150753,400,152.66399575679793,1.0,1.0,0
2026-05-25 10:04:00,2026-05-25 10:04:00,买入开仓,SZSE.000988,159.63438415527344,100,多,100,159.65034759368896,-15965.034759368897,2.3947552139053343,-15967.429514582802,62839.152046924726,500,154.06605563460394,1.0,1.0,0
2026-05-25 14:02:00,2026-05-25 14:02:00,卖出平仓,SZSE.000988,167.82077026367188,100,多,-100,167.8039881866455,16780.39881866455,2.5170598227996823,16777.88175884175,79617.03380576648,400,154.06605563460394,1.0,1.0,0
2026-05-25 14:50:00,2026-05-25 14:50:00,卖出平仓,SZSE.000988,171.65438842773438,100,多,-100,171.6372229888916,17163.722298889163,2.5745583448333735,17161.14774054433,96778.1815463108,300,154.06605563460394,1.0,1.0,0
2026-05-29 13:05:00,2026-05-29 13:05:00,卖出平仓,SHSE.600481,5.539999961853027,200,多,-200,5.539445961856842,1107.8891923713684,0.16618337885570525,1107.7230089925126,97885.90455530332,400,6.321580266504295,1.0,1.0,0
2026-05-29 13:35:00,2026-05-29 13:35:00,卖出平仓,SHSE.600481,5.550000190734863,100,多,-100,5.54944519071579,554.944519071579,0.08324167786073686,554.8612773937182,98440.76583269704,300,6.321580266504295,1.0,1.0,0
2026-05-29 14:05:00,2026-05-29 14:05:00,卖出平仓,SHSE.600481,5.460000038146973,100,多,-100,5.459454038143158,545.9454038143158,0.08189181057214737,545.8635120037436,98986.62934470079,200,6.321580266504295,1.0,1.0,0
2026-06-01 09:31:00,2026-06-01 09:31:00,卖出平仓,SHSE.600481,5.420000076293945,100,多,-100,5.419458076286316,541.9458076286315,0.08129187114429473,541.8645157574872,99528.49386045829,100,6.321580266504295,1.0,1.0,0
2026-06-01 10:01:00,2026-06-01 10:01:00,卖出平仓,SHSE.600481,5.539999961853027,100,多,-100,5.539445961856842,553.9445961856842,0.08309168942785262,553.8615044962563,100082.35536495454,0,6.321580266504295,1.0,1.0,0
2026-06-02 09:53:00,2026-06-02 09:53:00,买入开仓,SZSE.000988,141.75413513183594,200,多,200,141.76831054534912,-28353.662109069825,4.253049316360474,-28357.915158386186,71724.44020656835,500,149.1554636975347,1.0,1.0,0
2026-06-02 10:26:00,2026-06-02 10:26:00,买入开仓,SZSE.000988,145.1385040283203,100,多,100,145.15301787872315,-14515.301787872315,2.177295268180847,-14517.479083140495,57206.96112342786,600,148.49201821984644,1.0,1.0,0
2026-06-02 14:50:00,2026-06-02 14:50:00,卖出平仓,SZSE.000988,148.7724609375,300,多,-300,148.75758369140624,44627.275107421876,6.69409126611328,44620.58101615576,101827.54213958362,300,148.49201821984644,1.0,1.0,0
2026-06-03 09:36:00,2026-06-03 09:36:00,买入开仓,SZSE.000988,157.01873779296875,200,多,200,157.03443966674806,-31406.88793334961,4.711033190002441,-31411.598966539616,70415.943173044,500,151.91840886498707,1.0,1.0,0
2026-06-03 09:39:00,2026-06-03 09:39:00,卖出平仓,SZSE.000988,158.0270538330078,100,多,-100,158.01125112762452,15801.125112762453,2.3701687669143676,15798.754943995538,86214.69811703953,400,151.91840886498707,1.0,1.0,0
2026-06-03 10:01:00,2026-06-03 10:01:00,买入开仓,SZSE.000988,158.7259063720703,200,多,200,158.7417789627075,-31748.355792541504,4.762253368881225,-31753.118045910385,54461.580071129145,600,154.20080265317534,1.0,1.0,0
2026-06-04 09:45:00,2026-06-04 09:45:00,买入开仓,SZSE.000988,154.25332641601562,100,多,100,154.26875174865722,-15426.875174865723,2.3140312762298585,-15429.189206141953,39032.39086498719,700,154.21381542578166,1.0,1.0,0
2026-06-04 10:11:00,2026-06-04 10:11:00,买入开仓,SZSE.000988,154.69261169433594,100,多,100,154.70808095550538,-15470.808095550537,2.3206212143325806,-15473.12871676487,23559.26214822232,800,154.27849939351506,1.0,1.0,0
2026-06-04 14:08:00,2026-06-04 14:08:00,卖出平仓,SZSE.000988,159.85401916503906,100,多,-100,159.83803376312255,15983.803376312255,2.3975705064468382,15981.405805805807,39540.667954028126,700,154.27849939351506,1.0,1.0,0
2026-06-04 14:25:00,2026-06-04 14:25:00,买入开仓,SHSE.600176,38.31999969482422,200,多,200,38.323831694793704,-7664.766338958741,1.149714950843811,-7665.916053909585,31874.751900118543,400,36.34466526604582,1.0,1.0,0
2026-06-04 14:50:00,2026-06-04 14:50:00,卖出平仓,SHSE.600176,38.4900016784668,100,多,-100,38.48615267829895,3848.615267829895,0.5772922901744842,3848.0379755397203,35722.789875658265,300,36.34466526604582,1.0,1.0,0
2026-06-04 14:50:00,2026-06-04 14:50:00,卖出平仓,SZSE.000988,158.15684509277344,100,多,-100,158.14102940826416,15814.102940826415,2.372115441123962,15811.730825385292,51534.520701043555,600,154.27849939351506,1.0,1.0,0
2026-06-05 09:37:00,2026-06-05 09:37:00,买入开仓,SZSE.000988,161.0819854736328,100,多,100,161.09809367218017,-16109.809367218017,2.416471405082702,-16112.225838623099,35422.29486242046,700,155.25617924961733,1.0,1.0,0
2026-06-05 14:26:00,2026-06-05 14:26:00,买入开仓,SHSE.603667,73.84344482421875,100,多,100,73.85082916870117,-7385.082916870117,1.1077624375305173,-7386.190679307647,28036.10418311281,200,69.87827557641555,1.0,1.0,0
2026-06-05 14:50:00,2026-06-05 14:50:00,卖出平仓,SZSE.000988,156.88894653320312,100,多,-100,156.8732576385498,15687.32576385498,2.353098864578247,15684.972664990402,43721.076848103214,600,155.25617924961733,1.0,1.0,0
2026-06-08 10:37:00,2026-06-08 10:37:00,卖出平仓,SZSE.000988,154.0237274169922,100,多,-100,154.00832504425048,15400.832504425047,2.310124875663757,15398.522379549384,59119.599227652594,500,155.25617924961733,1.0,1.0,0
2026-06-10 09:40:00,2026-06-10 09:40:00,买入开仓,SZSE.000988,151.0985870361328,100,多,100,151.11369689483644,-15111.369689483643,2.266705453422546,-15113.636394937066,44005.96283271553,600,154.5695433662429,1.0,1.0,0
2026-06-10 13:40:00,2026-06-10 13:40:00,买入开仓,SZSE.000988,147.83401489257812,100,多,100,147.8487982940674,-14784.87982940674,2.2177319744110107,-14787.097561381152,29218.865271334376,700,153.61260511589555,1.0,1.0,0
2026-06-10 14:50:00,2026-06-10 14:50:00,卖出平仓,SZSE.000988,148.56280517578125,100,多,-100,148.5479488952637,14854.794889526369,2.228219233428955,14852.56667029294,44071.431941627314,600,153.61260511589555,1.0,1.0,0
2026-06-11 09:33:00,2026-06-11 09:33:00,卖出平仓,SZSE.000988,151.2383575439453,100,多,-100,151.22323370819092,15122.323370819091,2.2683485056228636,15120.055022313469,59191.486963940784,500,153.61260511589555,1.0,1.0,0
2026-06-11 09:37:00,2026-06-11 09:37:00,买入开仓,SZSE.000988,151.68760681152344,100,多,100,151.7027755722046,-15170.27755722046,2.2755416335830687,-15172.553098854041,44018.93386508674,600,153.29809276133636,1.0,1.0,0
2026-06-11 10:03:00,2026-06-11 10:03:00,买入开仓,SZSE.000988,149.74085998535156,100,多,100,149.7558340713501,-14975.583407135011,2.2463375110702515,-14977.829744646082,29041.10412044066,700,152.7952648592113,1.0,1.0,0
2026-06-11 13:16:00,2026-06-11 13:16:00,卖出平仓,SHSE.600176,41.5,100,多,-100,41.49585,4149.584999999999,0.6224377499999999,4148.962562249999,33190.06668269066,200,36.34466526604582,1.0,1.0,0
2026-06-11 14:03:00,2026-06-11 14:03:00,买入开仓,SHSE.603667,65.37909698486328,100,多,100,65.38563489456176,-6538.563489456176,0.9807845234184264,-6539.544273979594,26650.522408711066,300,68.38399796420902,1.0,1.0,0
2026-06-11 14:09:00,2026-06-11 14:09:00,买入开仓,SHSE.600176,40.810001373291016,100,多,100,40.81408237342834,-4081.408237342834,0.6122112356014251,-4082.0204485784357,22568.50196013263,300,37.836511672625335,1.0,1.0,0
2026-06-11 14:50:00,2026-06-11 14:50:00,卖出平仓,SZSE.000988,150.31988525390625,100,多,-100,150.30485326538087,15030.485326538088,2.254572798980713,15028.230753739108,37596.73271387174,600,152.7952648592113,1.0,1.0,0
2026-06-12 10:02:00,2026-06-12 10:02:00,买入开仓,SZSE.000988,152.27999877929688,100,多,100,152.2952267791748,-15229.52267791748,2.284428401687622,-15231.80710631917,22364.92560755257,700,152.7270943169228,1.0,1.0,0
2026-06-12 11:06:00,2026-06-12 11:06:00,卖出平仓,SHSE.600176,43.52000045776367,100,多,-100,43.515648457717894,4351.564845771789,0.6527347268657684,4350.912111044923,26715.837718597493,200,37.836511672625335,1.0,1.0,0
2026-06-12 14:50:00,2026-06-12 14:50:00,卖出平仓,SZSE.000988,151.6699981689453,100,多,-100,151.6548311691284,15165.483116912841,2.274822467536926,15163.208294445305,41879.0460130428,600,152.7270943169228,1.0,1.0,0
2026-06-15 09:51:00,2026-06-15 09:51:00,卖出平仓,SZSE.000988,153.1699981689453,100,多,-100,153.15468116912842,15315.468116912842,2.297320217536926,15313.170796695305,57192.2168097381,500,152.7270943169228,1.0,1.0,0
2026-06-29 09:48:00,2026-06-29 09:48:00,卖出平仓,SHSE.603667,60.119998931884766,100,多,-100,60.113986931991576,6011.398693199158,0.9017098039798735,6010.496983395178,63202.713793133276,200,68.38399796420902,1.0,1.0,0
2026-06-29 10:20:00,2026-06-29 10:20:00,卖出平仓,SHSE.603667,60.119998931884766,100,多,-100,60.113986931991576,6011.398693199158,0.9017098039798735,6010.496983395178,69213.21077652846,100,68.38399796420902,1.0,1.0,0
2026-06-29 10:50:00,2026-06-29 10:50:00,卖出平仓,SHSE.603667,59.560001373291016,100,多,-100,59.554045373153684,5955.404537315368,0.8933106805973052,5954.5112266347705,75167.72200316323,0,68.38399796420902,1.0,1.0,0
2026-07-08 09:46:00,2026-07-08 09:46:00,买入开仓,SZSE.000988,150.75,100,多,100,150.765075,-15076.5075,2.2614761249999997,-15078.768976125,60088.95302703823,600,152.40386022431068,1.0,1.0,0
2026-07-08 10:33:00,2026-07-08 10:33:00,买入开仓,SZSE.000988,150.0,100,多,100,150.015,-15001.499999999998,2.2502249999999995,-15003.750224999998,45085.202802038235,700,152.06580908512342,1.0,1.0,0
2026-07-08 14:50:00,2026-07-08 14:50:00,卖出平仓,SZSE.000988,147.57000732421875,100,多,-100,147.55525032348632,14755.525032348633,2.2133287548522946,14753.31170359378,59838.51450563202,600,152.06580908512342,1.0,1.0,0
2026-07-09 13:16:00,2026-07-09 13:16:00,卖出平仓,SZSE.000988,153.0,100,多,-100,152.9847,15298.470000000001,2.2947705,15296.1752295,75134.68973513202,500,152.06580908512342,1.0,1.0,0
2026-07-16 09:32:00,2026-07-16 09:32:00,卖出平仓,SZSE.000988,132.72000122070312,100,多,-100,132.70672922058105,13270.672922058106,1.9906009383087158,13268.682321119797,88403.37205625181,400,152.06580908512342,1.0,1.0,0
2026-07-16 13:27:00,2026-07-16 13:27:00,卖出平仓,SZSE.000988,132.97999572753906,100,多,-100,132.9666977279663,13296.669772796631,1.9945004659194945,13294.67527233071,101698.04732858253,300,152.06580908512342,1.0,1.0,0
2026-07-17 09:31:00,2026-07-17 09:31:00,卖出平仓,SZSE.000988,126.93000030517578,100,多,-100,126.91730730514527,12691.730730514528,1.903759609577179,12689.826970904951,114387.87429948748,200,152.06580908512342,1.0,1.0,0
2026-07-17 09:56:00,2026-07-17 09:56:00,卖出平仓,SZSE.000988,122.4000015258789,100,多,-100,122.38776152572632,12238.776152572633,1.8358164228858944,12236.940336149746,126624.81463563722,100,152.06580908512342,1.0,1.0,0
2026-07-20 09:31:00,2026-07-20 09:31:00,卖出平仓,SZSE.000988,117.22000122070312,100,多,-100,117.20827922058106,11720.827922058106,1.7581241883087158,11719.069797869797,138343.88443350702,0,152.06580908512342,1.0,1.0,0
