date,symbol,side,posi_balance,posi_vwap,price,market_value
2026-04-27 16:00:00,SZSE.000988,多,800,117.5,118.79,95032.0
2026-04-28 16:00:00,SZSE.000988,多,800,117.5,115.59,92472.0
2026-04-29 16:00:00,SZSE.000988,多,1400,117.32214246477399,119.04,166656.0
2026-04-30 16:00:00,SZSE.000988,多,1700,117.11705914665671,119.53,203201.0
2026-05-06 16:00:00,SZSE.000988,多,1700,117.11705914665671,125.19,212823.0
2026-05-07 16:00:00,SZSE.000988,多,1700,117.11705914665671,133.5,226950.0
2026-05-08 16:00:00,SZSE.000988,多,1300,117.11705914665671,136.69,177697.0
2026-05-11 16:00:00,SZSE.000988,多,1100,117.11705914665671,147.56,162316.0
2026-05-12 16:00:00,SZSE.000988,多,1100,117.11705914665671,144.16,158576.0
2026-05-13 16:00:00,SZSE.000988,多,900,117.11705914665671,142.1,127890.0
2026-05-14 16:00:00,SZSE.000988,多,900,117.11705914665671,137.4,123660.0
2026-05-15 16:00:00,SZSE.000988,多,900,117.11705914665671,133.98,120581.99999999999
2026-05-18 16:00:00,SZSE.000988,多,900,123.33279329187731,147.38,132642.0
2026-05-19 16:00:00,SZSE.000988,多,900,123.33279329187731,158.4,142560.0
2026-05-20 16:00:00,SZSE.000988,多,900,123.33279329187731,163.42,147078.0
2026-05-21 16:00:00,SZSE.000988,多,900,123.33279329187731,153.96,138564.0
2026-05-22 16:00:00,SZSE.000988,多,900,123.33279329187731,156.31,140679.0
2026-05-25 16:00:00,SZSE.000988,多,900,123.33279329187731,171.94,154746.0
2026-05-26 16:00:00,SZSE.000988,多,900,123.33279329187731,170.32,153288.0
2026-05-27 16:00:00,SZSE.000988,多,900,123.33279329187731,159.88,143892.0
2026-05-28 16:00:00,SZSE.000988,多,900,123.33279329187731,165.63,149067.0
2026-05-29 16:00:00,SZSE.000988,多,900,123.33279329187731,151.92,136728.0
2026-06-01 16:00:00,SZSE.000988,多,1500,133.98567451028265,143.07,214605.0
2026-06-02 16:00:00,SZSE.000988,多,1500,133.98567451028265,149.25,223875.0
2026-06-03 16:00:00,SZSE.000988,多,1400,137.6080298415753,154.39,216145.99999999997
2026-06-04 16:00:00,SZSE.000988,多,1200,137.6080298415753,158.36,190032.00000000003
2026-06-05 16:00:00,SZSE.000988,多,1200,137.6080298415753,157.2,188640.0
2026-06-08 16:00:00,SZSE.000988,多,1000,137.6080298415753,148.85,148850.0
2026-06-09 16:00:00,SZSE.000988,多,800,137.6080298415753,155.53,124424.0
2026-06-10 16:00:00,SZSE.000988,多,1400,142.81815964789237,149.0,208600.0
2026-06-11 16:00:00,SZSE.000988,多,1200,142.81815964789237,150.5,180600.0
2026-06-12 16:00:00,SZSE.000988,多,1200,142.56815964789237,151.01,181212.0
2026-06-15 16:00:00,SZSE.000988,多,1000,142.56815964789237,160.98,160980.0
2026-06-16 16:00:00,SZSE.000988,多,1100,147.91684138277117,164.0,180400.0
2026-06-17 16:00:00,SZSE.000988,多,1200,152.45513286813306,170.51,204612.0
2026-06-18 16:00:00,SZSE.000988,多,1000,152.45513286813306,177.55,177550.0
2026-06-22 16:00:00,SZSE.000988,多,1000,152.45513286813306,174.67,174670.0
2026-06-23 16:00:00,SZSE.000988,多,700,152.45513286813306,163.66,114562.0
2026-06-24 16:00:00,SZSE.000988,多,1100,158.69915811825481,167.89,184678.99999999997
2026-06-25 16:00:00,SZSE.000988,多,1100,162.14393367629114,173.58,190938.0
2026-06-26 16:00:00,SZSE.000988,多,1100,162.14393367629114,160.94,177034.0
2026-06-29 16:00:00,SZSE.000988,多,1100,162.14393367629114,177.03,194733.0
2026-06-30 16:00:00,SZSE.000988,多,800,162.14393367629114,184.61,147688.0
2026-07-01 16:00:00,SZSE.000988,多,800,162.14393367629114,173.55,138840.0
2026-07-02 16:00:00,SZSE.000988,多,800,162.14393367629114,156.2,124959.99999999999
2026-07-03 16:00:00,SZSE.000988,多,800,162.14393367629114,153.95,123159.99999999999
2026-07-06 16:00:00,SZSE.000988,多,800,162.14393367629114,149.7,119759.99999999999
2026-07-07 16:00:00,SZSE.000988,多,800,162.14393367629114,153.59,122872.0
2026-07-08 16:00:00,SZSE.000988,多,800,162.14393367629114,147.5,118000.0
2026-07-09 16:00:00,SZSE.000988,多,800,162.14393367629114,159.0,127200.0
2026-07-10 16:00:00,SZSE.000988,多,800,162.14393367629114,158.07,126456.0
2026-07-13 16:00:00,SZSE.000988,多,800,162.14393367629114,154.24,123392.0
2026-07-14 16:00:00,SZSE.000988,多,800,162.14393367629114,159.84,127872.0
2026-07-15 16:00:00,SZSE.000988,多,800,162.14393367629114,145.21,116168.0
2026-07-16 16:00:00,SZSE.000988,多,800,162.14393367629114,130.69,104552.0
2026-07-17 16:00:00,SZSE.000988,多,800,162.14393367629114,117.62,94096.0
2026-07-20 16:00:00,SZSE.000988,多,800,162.14393367629114,105.86,84688.0
2026-07-21 16:00:00,SZSE.000988,多,800,162.14393367629114,113.15,90520.0
2026-07-22 16:00:00,SZSE.000988,多,800,162.14393367629114,113.51,90808.0
2026-07-23 16:00:00,SZSE.000988,多,800,162.14393367629114,111.91,89528.0
2026-07-24 16:00:00,SZSE.000988,多,800,162.14393367629114,108.19,86552.0
