createdAt,updatedAt,accountId,accountName,amount,clOrdId,cost,execId,execType,orderId,positionEffect,price,secName,side,symbol,volume,orderBusiness
2026-08-07 14:51:00,-,7e720bfb-8653-11f1-ab08-00163e022aa6,7e720bfb-8653-11f1-ab08-00163e022aa6,5565.000152587891,599c6de9-922c-11f1-8aa6-98fa9b8df5e7,5565.000152587891,598d28e4-922c-11f1-961f-00163e022aa6,15,598d20dc-922c-11f1-961f-00163e022aa6,4,55.650001525878906,ÎåÖÞÐÂ´º,2,SHSE.603667,100,2
