time,open,close,high,low,volume,amount
2026-07-17 09:30:00,72.88,72.88,72.88,72.88,3061.0,22308568.0
2026-07-17 09:31:00,72.19,72.19,72.19,72.19,14924.0,108584989.72
2026-07-17 09:32:00,72.47,72.47,72.47,72.47,21662.0,157338438.77
2026-07-17 09:33:00,73.35,73.35,73.35,73.35,31010.0,225651048.92
2026-07-17 09:34:00,72.53,72.53,72.53,72.53,35942.0,261570535.05
2026-07-17 09:35:00,71.94,71.94,71.94,71.94,42894.0,311568304.97
2026-07-17 09:36:00,72.58,72.58,72.58,72.58,50322.0,365636254.09
2026-07-17 09:37:00,72.08,72.08,72.08,72.08,55475.0,402961738.3
2026-07-17 09:38:00,72.54,72.54,72.54,72.54,60023.0,435950504.0
2026-07-17 09:39:00,72.73,72.73,72.73,72.73,64081.0,465426135.01
2026-07-17 09:40:00,72.83,72.83,72.83,72.83,71365.0,518693386.95
2026-07-17 09:41:00,72.96,72.96,72.96,72.96,74445.0,541136114.24
2026-07-17 09:42:00,73.02,73.02,73.02,73.02,77861.0,566044992.95
2026-07-17 09:43:00,72.84,72.84,72.84,72.84,80636.0,586299279.31
2026-07-17 09:44:00,72.31,72.31,72.31,72.31,82977.0,603275383.38
2026-07-17 09:45:00,72.24,72.24,72.24,72.24,87271.0,634342497.61
2026-07-17 09:46:00,71.87,71.87,71.87,71.87,92804.0,674091729.26
2026-07-17 09:47:00,71.5,71.5,71.5,71.5,99020.0,718612504.07
2026-07-17 09:48:00,71.66,71.66,71.66,71.66,105610.0,765653267.03
2026-07-17 09:49:00,71.26,71.26,71.26,71.26,109825.0,795756940.57
2026-07-17 09:50:00,72.4,72.4,72.4,72.4,111725.0,809429342.39
2026-07-17 09:51:00,72.75,72.75,72.75,72.75,113886.0,825082563.38
2026-07-17 09:52:00,73.25,73.25,73.25,73.25,119459.0,865784830.9
2026-07-17 09:53:00,73.62,73.62,73.62,73.62,128002.0,928546136.73
2026-07-17 09:54:00,73.84,73.84,73.84,73.84,132790.0,963852501.47
2026-07-17 09:55:00,74.01,74.01,74.01,74.01,138200.0,1003895549.45
2026-07-17 09:56:00,73.88,73.88,73.88,73.88,140942.0,1024133567.31
2026-07-17 09:57:00,74.0,74.0,74.0,74.0,143831.0,1045464881.21
2026-07-17 09:58:00,73.97,73.97,73.97,73.97,147099.0,1069646138.31
2026-07-17 09:59:00,74.24,74.24,74.24,74.24,150780.0,1096951470.67
2026-07-17 10:00:00,74.06,74.06,74.06,74.06,153661.0,1118294658.08
2026-07-17 10:01:00,73.79,73.79,73.79,73.79,157407.0,1145992288.13
2026-07-17 10:02:00,73.66,73.66,73.66,73.66,159189.0,1159128052.01
2026-07-17 10:03:00,73.47,73.47,73.47,73.47,162035.0,1180073219.54
2026-07-17 10:04:00,74.01,74.01,74.01,74.01,164693.0,1199736983.24
2026-07-17 10:05:00,74.03,74.03,74.03,74.03,166413.0,1212469085.7
2026-07-17 10:06:00,73.72,73.72,73.72,73.72,167355.0,1219424344.91
2026-07-17 10:07:00,74.18,74.18,74.18,74.18,170781.0,1244808335.15
2026-07-17 10:08:00,73.99,73.99,73.99,73.99,173249.0,1263088032.79
2026-07-17 10:09:00,73.92,73.92,73.92,73.92,175150.0,1277139652.2
2026-07-17 10:10:00,73.8,73.8,73.8,73.8,177611.0,1295321431.71
2026-07-17 10:11:00,73.57,73.57,73.57,73.57,180046.0,1313273655.12
2026-07-17 10:12:00,73.41,73.41,73.41,73.41,181981.0,1327488968.33
2026-07-17 10:13:00,73.56,73.56,73.56,73.56,183558.0,1339059192.47
2026-07-17 10:14:00,74.0,74.0,74.0,74.0,185474.0,1353220982.85
2026-07-17 10:15:00,74.0,74.0,74.0,74.0,186720.0,1362445244.78
2026-07-17 10:16:00,73.79,73.79,73.79,73.79,187683.0,1369554248.65
2026-07-17 10:17:00,74.1,74.1,74.1,74.1,190285.0,1388761936.29
2026-07-17 10:18:00,74.45,74.45,74.45,74.45,196200.0,1432682296.45
2026-07-17 10:19:00,74.09,74.09,74.09,74.09,197951.0,1445676039.31
2026-07-17 10:20:00,73.91,73.91,73.91,73.91,199146.0,1454513177.24
2026-07-17 10:21:00,73.51,73.51,73.51,73.51,200968.0,1467937666.17
2026-07-17 10:22:00,73.45,73.45,73.45,73.45,203187.0,1484253774.1
2026-07-17 10:23:00,73.33,73.33,73.33,73.33,204791.0,1496021439.07
2026-07-17 10:24:00,73.23,73.23,73.23,73.23,206323.0,1507251162.04
