time,open,close,high,low,volume,amount
2026-07-21 09:30:00,0.91,0.91,0.91,0.91,490260.0,44613660.0
2026-07-21 09:31:00,0.912,0.912,0.912,0.912,2400745.0,219486208.66
2026-07-21 09:32:00,0.907,0.907,0.907,0.907,3940345.0,359983573.32
2026-07-21 09:33:00,0.9,0.9,0.9,0.9,4789540.0,436933297.49
2026-07-21 09:34:00,0.898,0.898,0.898,0.898,5567354.0,506881681.42
2026-07-21 09:35:00,0.913,0.913,0.913,0.913,6649213.0,605191511.41
2026-07-21 09:36:00,0.905,0.905,0.905,0.905,7227740.0,657756700.68
2026-07-21 09:37:00,0.91,0.91,0.91,0.91,7983124.0,726401154.89
2026-07-21 09:38:00,0.915,0.915,0.915,0.915,9147996.0,833256556.0
2026-07-21 09:39:00,0.916,0.916,0.916,0.916,9941414.0,905989463.05
2026-07-21 09:40:00,0.914,0.914,0.914,0.914,10657677.0,971595116.82
2026-07-21 09:41:00,0.912,0.912,0.912,0.912,11269526.0,1027471265.24
2026-07-21 09:42:00,0.91,0.91,0.91,0.91,11971962.0,1091495899.94
2026-07-21 09:43:00,0.906,0.906,0.906,0.906,12501650.0,1139400049.05
2026-07-21 09:44:00,0.903,0.903,0.903,0.903,12929855.0,1178092807.56
2026-07-21 09:45:00,0.899,0.899,0.899,0.899,13575466.0,1236288520.55
2026-07-21 09:46:00,0.889,0.889,0.889,0.889,14043956.0,1278133223.55
2026-07-21 09:47:00,0.895,0.895,0.895,0.895,14613751.0,1329163092.45
2026-07-21 09:48:00,0.894,0.894,0.894,0.894,14892507.0,1354129809.45
2026-07-21 09:49:00,0.892,0.892,0.892,0.892,15174293.0,1379282266.46
2026-07-21 09:50:00,0.887,0.887,0.887,0.887,15527995.0,1410763061.46
2026-07-21 09:51:00,0.88,0.88,0.88,0.88,16246108.0,1474082673.26
2026-07-21 09:52:00,0.881,0.881,0.881,0.881,16839639.0,1526410583.25
2026-07-21 09:53:00,0.88,0.88,0.88,0.88,17260466.0,1563468135.85
2026-07-21 09:54:00,0.886,0.886,0.886,0.886,17701082.0,1602353343.85
2026-07-21 09:55:00,0.882,0.882,0.882,0.882,17987538.0,1627629123.86
2026-07-21 09:56:00,0.881,0.881,0.881,0.881,18439511.0,1667483904.86
2026-07-21 09:57:00,0.878,0.878,0.878,0.878,18830627.0,1701943689.87
2026-07-21 09:58:00,0.874,0.874,0.874,0.874,19355748.0,1747842283.94
2026-07-21 09:59:00,0.87,0.87,0.87,0.87,20113716.0,1813812894.96
2026-07-21 10:00:00,0.877,0.877,0.877,0.877,20466641.0,1844659940.97
2026-07-21 10:01:00,0.87,0.87,0.87,0.87,20707482.0,1865693360.98
2026-07-21 10:02:00,0.869,0.869,0.869,0.869,21068757.0,1897156801.99
2026-07-21 10:03:00,0.866,0.866,0.866,0.866,21852457.0,1964948141.02
2026-07-21 10:04:00,0.868,0.868,0.868,0.868,22185512.0,1993812562.03
2026-07-21 10:05:00,0.861,0.861,0.861,0.861,22707089.0,2038831202.04
2026-07-21 10:06:00,0.861,0.861,0.861,0.861,23156747.0,2077478531.84
2026-07-21 10:07:00,0.868,0.868,0.868,0.868,23473069.0,2104833800.9
2026-07-21 10:08:00,0.858,0.858,0.858,0.858,23728950.0,2126913267.89
2026-07-21 10:09:00,0.856,0.856,0.856,0.856,24065619.0,2155779447.87
2026-07-21 10:10:00,0.851,0.851,0.851,0.851,24519439.0,2194485008.85
2026-07-21 10:11:00,0.851,0.851,0.851,0.851,25022685.0,2237392279.82
2026-07-21 10:12:00,0.858,0.858,0.858,0.858,25484984.0,2276800719.8
2026-07-21 10:13:00,0.865,0.865,0.865,0.865,25780893.0,2302293332.79
2026-07-21 10:14:00,0.873,0.873,0.873,0.873,26104512.0,2330443900.61
2026-07-21 10:15:00,0.876,0.876,0.876,0.876,26591639.0,2373053116.61
2026-07-21 10:16:00,0.876,0.876,0.876,0.876,26974277.0,2406671670.62
2026-07-21 10:17:00,0.881,0.881,0.881,0.881,27274790.0,2433123497.62
2026-07-21 10:18:00,0.874,0.874,0.874,0.874,27621809.0,2463501783.78
2026-07-21 10:19:00,0.872,0.872,0.872,0.872,27853484.0,2483754471.78
2026-07-21 10:20:00,0.87,0.87,0.87,0.87,28009725.0,2497351637.78
2026-07-21 10:21:00,0.88,0.88,0.88,0.88,28301650.0,2522886801.78
2026-07-21 10:22:00,0.888,0.888,0.888,0.888,28606564.0,2549878279.78
2026-07-21 10:23:00,0.894,0.894,0.894,0.894,29002168.0,2585163582.78
2026-07-21 10:24:00,0.902,0.902,0.902,0.902,29511011.0,2630885571.78
2026-07-21 10:25:00,0.901,0.901,0.901,0.901,29980928.0,2673180520.46
2026-07-21 10:26:00,0.905,0.905,0.905,0.905,30372948.0,2708650254.46
2026-07-21 10:27:00,0.904,0.904,0.904,0.904,30946172.0,2760592308.46
2026-07-21 10:28:00,0.898,0.898,0.898,0.898,31435226.0,2804644468.9
2026-07-21 10:29:00,0.9,0.9,0.9,0.9,31805091.0,2837996027.23
2026-07-21 10:30:00,0.903,0.903,0.903,0.903,32246880.0,2877852042.24
2026-07-21 10:31:00,0.908,0.908,0.908,0.908,32511630.0,2901837918.24
2026-07-21 10:32:00,0.91,0.91,0.91,0.91,32987204.0,2945132657.25
2026-07-21 10:33:00,0.915,0.915,0.915,0.915,33402316.0,2983039025.76
2026-07-21 10:34:00,0.92,0.92,0.92,0.92,34087202.0,3045927311.0
2026-07-21 10:35:00,0.915,0.915,0.915,0.915,35133859.0,3142047434.0
2026-07-21 10:36:00,0.92,0.92,0.92,0.92,36719898.0,3287693159.0
2026-07-21 10:37:00,0.929,0.929,0.929,0.929,38161912.0,3420807644.41
2026-07-21 10:38:00,0.936,0.936,0.936,0.936,38959659.0,3495153358.41
2026-07-21 10:39:00,0.94,0.94,0.94,0.94,39752793.0,3569650364.41
2026-07-21 10:40:00,0.94,0.94,0.94,0.94,40558224.0,3645370446.45
2026-07-21 10:41:00,0.931,0.931,0.931,0.931,41488762.0,3732303031.42
2026-07-21 10:42:00,0.926,0.926,0.926,0.926,42148032.0,3793578839.4
2026-07-21 10:43:00,0.931,0.931,0.931,0.931,42793768.0,3853791345.62
2026-07-21 10:44:00,0.928,0.928,0.928,0.928,43240914.0,3895301853.73
2026-07-21 10:45:00,0.925,0.925,0.925,0.925,43637762.0,3932004841.73
2026-07-21 10:46:00,0.931,0.931,0.931,0.931,43917511.0,3958008823.74
2026-07-21 10:47:00,0.935,0.935,0.935,0.935,44303782.0,3994042958.75
2026-07-21 10:48:00,0.949,0.949,0.949,0.949,44936692.0,4053771056.77
2026-07-21 10:49:00,0.954,0.954,0.954,0.954,45695440.0,4125900976.8
2026-07-21 10:50:00,0.952,0.952,0.952,0.952,46263273.0,4180147791.82
2026-07-21 10:51:00,0.952,0.952,0.952,0.952,46761140.0,4227732361.26
2026-07-21 10:52:00,0.958,0.958,0.958,0.958,47446568.0,4293355168.29
2026-07-21 10:53:00,0.95,0.95,0.95,0.95,48105118.0,4356177164.51
2026-07-21 10:54:00,0.956,0.956,0.956,0.956,48533026.0,4397024249.84
2026-07-21 10:55:00,0.959,0.959,0.959,0.959,49043386.0,4445882969.5
2026-07-21 10:56:00,0.966,0.966,0.966,0.966,49368977.0,4477238956.68
2026-07-21 10:57:00,0.969,0.969,0.969,0.969,49961087.0,4534446158.08
2026-07-21 10:58:00,0.973,0.973,0.973,0.973,50628041.0,4599157233.08
2026-07-21 10:59:00,0.971,0.971,0.971,0.971,51153528.0,4650163520.27
2026-07-21 11:00:00,0.966,0.966,0.966,0.966,51572071.0,4690756994.28
2026-07-21 11:01:00,0.968,0.968,0.968,0.968,51938260.0,4726103661.29
2026-07-21 11:02:00,0.967,0.967,0.967,0.967,52176121.0,4749160566.29
2026-07-21 11:03:00,0.977,0.977,0.977,0.977,52617462.0,4792151155.3
2026-07-21 11:04:00,0.98,0.98,0.98,0.98,53083752.0,4837795092.86
2026-07-21 11:05:00,0.985,0.985,0.985,0.985,53564729.0,4884999439.85
2026-07-21 11:06:00,0.987,0.987,0.987,0.987,54082563.0,4936076319.6
2026-07-21 11:07:00,0.987,0.987,0.987,0.987,54561090.0,4983355023.44
2026-07-21 11:08:00,0.995,0.995,0.995,0.995,55215262.0,5048298106.66
2026-07-21 11:09:00,1.001,1.001,1.001,1.001,55974000.0,5124106353.66
2026-07-21 11:10:00,0.993,0.993,0.993,0.993,56634400.0,5189996151.67
2026-07-21 11:11:00,0.987,0.987,0.987,0.987,57179888.0,5243948011.33
2026-07-21 11:12:00,0.978,0.978,0.978,0.978,57585967.0,5283877584.33
2026-07-21 11:13:00,0.975,0.975,0.975,0.975,58139884.0,5337950291.66
2026-07-21 11:14:00,0.98,0.98,0.98,0.98,58553523.0,5378620633.96
2026-07-21 11:15:00,0.975,0.975,0.975,0.975,58888546.0,5411397114.81
2026-07-21 11:16:00,0.983,0.983,0.983,0.983,59239774.0,5445862552.98
2026-07-21 11:17:00,0.987,0.987,0.987,0.987,59588127.0,5480239523.99
2026-07-21 11:18:00,0.982,0.982,0.982,0.982,59844130.0,5505411372.0
2026-07-21 11:19:00,0.975,0.975,0.975,0.975,60305144.0,5550517155.01
2026-07-21 11:20:00,0.978,0.978,0.978,0.978,60531442.0,5572632560.02
2026-07-21 11:21:00,0.971,0.971,0.971,0.971,60804302.0,5599240695.02
2026-07-21 11:22:00,0.972,0.972,0.972,0.972,61040145.0,5622174183.03
2026-07-21 11:23:00,0.979,0.979,0.979,0.979,61230016.0,5640738832.03
2026-07-21 11:24:00,0.978,0.978,0.978,0.978,61535468.0,5670656379.04
2026-07-21 11:25:00,0.983,0.983,0.983,0.983,61739045.0,5690632055.04
2026-07-21 11:26:00,0.987,0.987,0.987,0.987,61923031.0,5708750551.05
2026-07-21 11:27:00,0.99,0.99,0.99,0.99,62227054.0,5738809465.03
2026-07-21 11:28:00,0.986,0.986,0.986,0.986,62550619.0,5770848770.02
2026-07-21 11:29:00,0.995,0.995,0.995,0.995,62967085.0,5812162261.0
2026-07-21 11:30:00,0.996,0.996,0.996,0.996,63237814.0,5839147109.99
2026-07-21 13:00:00,0.996,0.996,0.996,0.996,63237814.0,5839147109.99
2026-07-21 13:01:00,1.01,1.01,1.01,1.01,64534098.0,5969373891.0
2026-07-21 13:02:00,1.005,1.005,1.005,1.005,65126998.0,6029004313.45
2026-07-21 13:03:00,1.005,1.005,1.005,1.005,65522263.0,6068741910.99
2026-07-21 13:04:00,1.002,1.002,1.002,1.002,65860428.0,6102644961.44
2026-07-21 13:05:00,1.004,1.004,1.004,1.004,66168783.0,6133614951.44
2026-07-21 13:06:00,1.007,1.007,1.007,1.007,66615419.0,6178497371.64
2026-07-21 13:07:00,0.998,0.998,0.998,0.998,67101979.0,6227267681.64
2026-07-21 13:08:00,1.001,1.001,1.001,1.001,67399159.0,6256973496.64
2026-07-21 13:09:00,0.999,0.999,0.999,0.999,67722737.0,6289294073.64
2026-07-21 13:10:00,1.005,1.005,1.005,1.005,67966135.0,6313679105.64
