time,open,close,high,low,volume,amount
2026-07-20 09:30:00,0.994,0.994,0.994,0.994,515900.0,51280460.0
2026-07-20 09:31:00,0.999,0.999,0.999,0.999,4077788.0,407532955.99
2026-07-20 09:32:00,0.979,0.979,0.979,0.979,5405222.0,538729953.95
2026-07-20 09:33:00,0.974,0.974,0.974,0.974,6422472.0,637886880.89
2026-07-20 09:34:00,0.978,0.978,0.978,0.978,8106970.0,802155688.83
2026-07-20 09:35:00,0.988,0.988,0.988,0.988,9665229.0,955187004.81
2026-07-20 09:36:00,0.985,0.985,0.985,0.985,11137847.0,1100567075.81
2026-07-20 09:37:00,0.984,0.984,0.984,0.984,12108450.0,1196222813.81
2026-07-20 09:38:00,0.991,0.991,0.991,0.991,14046327.0,1387973141.61
2026-07-20 09:39:00,0.995,0.995,0.995,0.995,14995325.0,1482476738.62
2026-07-20 09:40:00,0.997,0.997,0.997,0.997,16133289.0,1596206596.65
2026-07-20 09:41:00,1.0,1.0,1.0,1.0,16766831.0,1659563680.4
2026-07-20 09:42:00,0.99,0.99,0.99,0.99,17312564.0,1713815741.39
2026-07-20 09:43:00,0.99,0.99,0.99,0.99,17624941.0,1744700943.39
2026-07-20 09:44:00,0.979,0.979,0.979,0.979,18256695.0,1806699966.41
2026-07-20 09:45:00,0.985,0.985,0.985,0.985,18773950.0,1857672593.41
2026-07-20 09:46:00,0.985,0.985,0.985,0.985,19569418.0,1935736047.42
2026-07-20 09:47:00,0.977,0.977,0.977,0.977,20021263.0,1980088463.43
2026-07-20 09:48:00,0.974,0.974,0.974,0.974,20541173.0,2030749350.09
2026-07-20 09:49:00,0.977,0.977,0.977,0.977,20921222.0,2067850496.09
2026-07-20 09:50:00,0.97,0.97,0.97,0.97,21467682.0,2120920431.08
2026-07-20 09:51:00,0.969,0.969,0.969,0.969,21846879.0,2157711391.09
2026-07-20 09:52:00,0.963,0.963,0.963,0.963,22346557.0,2205944695.88
2026-07-20 09:53:00,0.962,0.962,0.962,0.962,22835238.0,2252999432.88
2026-07-20 09:54:00,0.957,0.957,0.957,0.957,23349693.0,2302309905.87
2026-07-20 09:55:00,0.953,0.953,0.953,0.953,23805578.0,2345789928.87
2026-07-20 09:56:00,0.965,0.965,0.965,0.965,24339299.0,2396943628.86
2026-07-20 09:57:00,0.968,0.968,0.968,0.968,24696680.0,2431485491.86
2026-07-20 09:58:00,0.974,0.974,0.974,0.974,25184449.0,2478963766.86
2026-07-20 09:59:00,0.976,0.976,0.976,0.976,25439325.0,2503822398.86
2026-07-20 10:00:00,0.973,0.973,0.973,0.973,25775695.0,2536658248.86
2026-07-20 10:01:00,0.965,0.965,0.965,0.965,25949707.0,2553540833.86
2026-07-20 10:02:00,0.974,0.974,0.974,0.974,26109437.0,2568991840.86
2026-07-20 10:03:00,0.975,0.975,0.975,0.975,26509948.0,2608035310.85
2026-07-20 10:04:00,0.975,0.975,0.975,0.975,26774939.0,2633920865.85
2026-07-20 10:05:00,0.98,0.98,0.98,0.98,27025708.0,2658475705.85
2026-07-20 10:06:00,0.974,0.974,0.974,0.974,27329766.0,2688157272.85
2026-07-20 10:07:00,0.967,0.967,0.967,0.967,27510003.0,2705656322.85
2026-07-20 10:08:00,0.962,0.962,0.962,0.962,27629938.0,2717227697.85
2026-07-20 10:09:00,0.957,0.957,0.957,0.957,27914064.0,2744515990.85
2026-07-20 10:10:00,0.957,0.957,0.957,0.957,28197932.0,2771670702.97
