time,open,close,high,low,volume,amount
2026-07-21 09:30:00,53.52,53.52,53.52,53.52,488.0,2611776.0
2026-07-21 09:31:00,53.85,53.85,53.85,53.85,1694.0,9076254.0
2026-07-21 09:32:00,53.41,53.41,53.41,53.41,4857.0,26023440.0
2026-07-21 09:33:00,53.45,53.45,53.45,53.45,7802.0,41733705.0
2026-07-21 09:34:00,53.5,53.5,53.5,53.5,9606.0,51338229.02
2026-07-21 09:35:00,53.6,53.6,53.6,53.6,10999.0,58799678.47
2026-07-21 09:36:00,53.7,53.7,53.7,53.7,12953.0,69266437.89
2026-07-21 09:37:00,53.63,53.63,53.63,53.63,14892.0,79671604.01
2026-07-21 09:38:00,53.8,53.8,53.8,53.8,15738.0,84218530.54
2026-07-21 09:39:00,53.76,53.76,53.76,53.76,16713.0,89460028.02
2026-07-21 09:40:00,53.52,53.52,53.52,53.52,17679.0,94638485.86
2026-07-21 09:41:00,53.52,53.52,53.52,53.52,18802.0,100663422.61
2026-07-21 09:42:00,53.41,53.41,53.41,53.41,19961.0,106852729.06
2026-07-21 09:43:00,53.35,53.35,53.35,53.35,20858.0,111644588.05
2026-07-21 09:44:00,53.15,53.15,53.15,53.15,21645.0,115829596.03
2026-07-21 09:45:00,52.87,52.87,52.87,52.87,22967.0,122840813.97
2026-07-21 09:46:00,52.94,52.94,52.94,52.94,24231.0,129526212.91
2026-07-21 09:47:00,53.4,53.4,53.4,53.4,25190.0,134625904.55
2026-07-21 09:48:00,53.2,53.2,53.2,53.2,25666.0,137168464.54
2026-07-21 09:49:00,52.98,52.98,52.98,52.98,26113.0,139538154.42
2026-07-21 09:50:00,52.65,52.65,52.65,52.65,27275.0,145668715.93
2026-07-21 09:51:00,52.36,52.36,52.36,52.36,28921.0,154302034.0
2026-07-21 09:52:00,52.6,52.6,52.6,52.6,30115.0,160569124.42
2026-07-21 09:53:00,52.33,52.33,52.33,52.33,31402.0,167301122.71
2026-07-21 09:54:00,52.54,52.54,52.54,52.54,32876.0,175016637.41
2026-07-21 09:55:00,52.1,52.1,52.1,52.1,33911.0,180434117.71
2026-07-21 09:56:00,52.05,52.05,52.05,52.05,35508.0,188750438.27
2026-07-21 09:57:00,51.65,51.65,51.65,51.65,37380.0,198462070.98
2026-07-21 09:58:00,51.7,51.7,51.7,51.7,39312.0,208449049.73
2026-07-21 09:59:00,51.35,51.35,51.35,51.35,42262.0,223591788.03
2026-07-21 10:00:00,51.46,51.46,51.46,51.46,44130.0,233216424.28
2026-07-21 10:01:00,51.13,51.13,51.13,51.13,45463.0,240051689.85
2026-07-21 10:02:00,50.81,50.81,50.81,50.81,47841.0,252186606.12
2026-07-21 10:03:00,50.92,50.92,50.92,50.92,51680.0,271665176.57
2026-07-21 10:04:00,51.3,51.3,51.3,51.3,53451.0,280697127.5
2026-07-21 10:05:00,51.03,51.03,51.03,51.03,55462.0,290971481.75
2026-07-21 10:06:00,51.0,51.0,51.0,51.0,56640.0,296973763.57
2026-07-21 10:07:00,51.53,51.53,51.53,51.53,57926.0,303573362.68
2026-07-21 10:08:00,50.91,50.91,50.91,50.91,59002.0,309088898.62
2026-07-21 10:09:00,50.63,50.63,50.63,50.63,60043.0,314379262.84
2026-07-21 10:10:00,50.3,50.3,50.3,50.3,62731.0,327940343.52
2026-07-21 10:11:00,50.26,50.26,50.26,50.26,66121.0,345028464.84
2026-07-21 10:12:00,50.59,50.59,50.59,50.59,68226.0,355634407.84
2026-07-21 10:13:00,50.89,50.89,50.89,50.89,69605.0,362632260.75
2026-07-21 10:14:00,51.32,51.32,51.32,51.32,70902.0,369275720.28
2026-07-21 10:15:00,51.35,51.35,51.35,51.35,72354.0,376731323.9
2026-07-21 10:16:00,51.67,51.67,51.67,51.67,73919.0,384799305.59
2026-07-21 10:17:00,51.71,51.71,51.71,51.71,75176.0,391280424.36
2026-07-21 10:18:00,51.23,51.23,51.23,51.23,75739.0,394175945.23
2026-07-21 10:19:00,51.3,51.3,51.3,51.3,76197.0,396524668.1
2026-07-21 10:20:00,51.1,51.1,51.1,51.1,77164.0,401469717.79
2026-07-21 10:21:00,51.68,51.68,51.68,51.68,78954.0,410669251.38
2026-07-21 10:22:00,52.11,52.11,52.11,52.11,80143.0,416838245.33
2026-07-21 10:23:00,52.35,52.35,52.35,52.35,81181.0,422271600.45
2026-07-21 10:24:00,52.72,52.72,52.72,52.72,82339.0,428356464.66
2026-07-21 10:25:00,52.8,52.8,52.8,52.8,84146.0,437881389.07
2026-07-21 10:26:00,52.68,52.68,52.68,52.68,85744.0,446337352.53
2026-07-21 10:27:00,52.78,52.78,52.78,52.78,86360.0,449589489.68
2026-07-21 10:28:00,52.77,52.77,52.77,52.77,87334.0,454728126.9
2026-07-21 10:29:00,52.82,52.82,52.82,52.82,88613.0,461493014.23
2026-07-21 10:30:00,52.8,52.8,52.8,52.8,89167.0,464417386.35
2026-07-21 10:31:00,52.93,52.93,52.93,52.93,89648.0,466962565.48
2026-07-21 10:32:00,52.89,52.89,52.89,52.89,90538.0,471680417.73
2026-07-21 10:33:00,53.15,53.15,53.15,53.15,91095.0,474636458.9
2026-07-21 10:34:00,53.14,53.14,53.14,53.14,91757.0,478159659.12
2026-07-21 10:35:00,53.04,53.04,53.04,53.04,92272.0,480891517.27
2026-07-21 10:36:00,53.15,53.15,53.15,53.15,93039.0,484960876.49
2026-07-21 10:37:00,53.53,53.53,53.53,53.53,94305.0,491716889.95
2026-07-21 10:38:00,53.53,53.53,53.53,53.53,95383.0,497489512.4
2026-07-21 10:39:00,53.59,53.59,53.59,53.59,96009.0,500841366.65
2026-07-21 10:40:00,53.61,53.61,53.61,53.61,97023.0,506283131.09
2026-07-21 10:41:00,53.78,53.78,53.78,53.78,98093.0,512034951.57
2026-07-21 10:42:00,53.47,53.47,53.47,53.47,99110.0,517482350.96
2026-07-21 10:43:00,53.45,53.45,53.45,53.45,100231.0,523478792.36
2026-07-21 10:44:00,53.19,53.19,53.19,53.19,101183.0,528554898.65
2026-07-21 10:45:00,53.0,53.0,53.0,53.0,102115.0,533500338.86
2026-07-21 10:46:00,53.36,53.36,53.36,53.36,102921.0,537781663.05
2026-07-21 10:47:00,53.42,53.42,53.42,53.42,103518.0,540966317.23
2026-07-21 10:48:00,53.62,53.62,53.62,53.62,104034.0,543729125.41
2026-07-21 10:49:00,53.85,53.85,53.85,53.85,105496.0,551589366.99
2026-07-21 10:50:00,53.59,53.59,53.59,53.59,106376.0,556327395.35
2026-07-21 10:51:00,53.66,53.66,53.66,53.66,107625.0,563033337.8
