time,open,close,high,low,volume,amount
2026-07-21 09:30:00,21.28,21.28,21.28,21.28,1137.0,2419536.0
2026-07-21 09:31:00,21.56,21.56,21.56,21.56,6731.0,14344975.0
2026-07-21 09:32:00,21.79,21.79,21.79,21.79,15571.0,33539311.0
2026-07-21 09:33:00,21.73,21.73,21.73,21.73,21512.0,46414369.0
2026-07-21 09:34:00,21.54,21.54,21.54,21.54,24817.0,53542882.0
2026-07-21 09:35:00,21.51,21.51,21.51,21.51,28528.0,61541144.0
2026-07-21 09:36:00,21.63,21.63,21.63,21.63,31737.0,68429145.0
2026-07-21 09:37:00,21.63,21.63,21.63,21.63,33209.0,71609478.0
2026-07-21 09:38:00,21.59,21.59,21.59,21.59,34777.0,74995947.0
2026-07-21 09:39:00,21.63,21.63,21.63,21.63,36428.0,78561866.0
2026-07-21 09:40:00,21.5,21.5,21.5,21.5,39568.0,85329767.0
2026-07-21 09:41:00,21.38,21.38,21.38,21.38,42189.0,90953223.0
2026-07-21 09:42:00,21.31,21.31,21.31,21.31,43969.0,94748086.0
2026-07-21 09:43:00,21.34,21.34,21.34,21.34,46094.0,99293644.0
2026-07-21 09:44:00,21.22,21.22,21.22,21.22,49213.0,105924406.0
2026-07-21 09:45:00,21.07,21.07,21.07,21.07,51878.0,111562315.0
2026-07-21 09:46:00,21.01,21.01,21.01,21.01,55231.0,118612280.0
2026-07-21 09:47:00,21.19,21.19,21.19,21.19,57018.0,122378969.0
2026-07-21 09:48:00,21.22,21.22,21.22,21.22,58218.0,124929395.0
2026-07-21 09:49:00,21.14,21.14,21.14,21.14,59375.0,127379590.0
2026-07-21 09:50:00,21.06,21.06,21.06,21.06,61626.0,132133999.0
2026-07-21 09:51:00,21.0,21.0,21.0,21.0,65410.0,140082653.0
2026-07-21 09:52:00,21.1,21.1,21.1,21.1,66536.0,142453035.0
2026-07-21 09:53:00,21.05,21.05,21.05,21.05,67732.0,144972806.0
2026-07-21 09:54:00,21.13,21.13,21.13,21.13,69165.0,147992044.0
2026-07-21 09:55:00,20.99,20.99,20.99,20.99,71021.0,151894067.0
2026-07-21 09:56:00,20.98,20.98,20.98,20.98,72394.0,154774655.0
2026-07-21 09:57:00,20.84,20.84,20.84,20.84,76026.0,162373668.0
2026-07-21 09:58:00,20.84,20.84,20.84,20.84,80338.0,171348546.0
2026-07-21 09:59:00,20.75,20.75,20.75,20.75,83042.0,176970021.0
2026-07-21 10:00:00,20.86,20.86,20.86,20.86,85546.0,182180286.4
2026-07-21 10:01:00,20.81,20.81,20.81,20.81,87489.0,186223181.4
2026-07-21 10:02:00,20.69,20.69,20.69,20.69,91809.0,195177318.4
2026-07-21 10:03:00,20.51,20.51,20.51,20.51,98016.0,207920278.4
2026-07-21 10:04:00,20.55,20.55,20.55,20.55,100976.0,213989483.4
2026-07-21 10:05:00,20.3,20.3,20.3,20.3,105363.0,222956439.4
2026-07-21 10:06:00,20.43,20.43,20.43,20.43,110741.0,233868485.4
2026-07-21 10:07:00,20.58,20.58,20.58,20.58,112063.0,236573036.4
2026-07-21 10:08:00,20.42,20.42,20.42,20.42,114944.0,242487939.4
2026-07-21 10:09:00,20.34,20.34,20.34,20.34,117469.0,247629156.4
2026-07-21 10:10:00,20.15,20.15,20.15,20.15,120605.0,253970795.04
2026-07-21 10:11:00,20.08,20.08,20.08,20.08,125373.0,263579906.04
2026-07-21 10:12:00,20.11,20.11,20.11,20.11,128736.0,270327390.04
2026-07-21 10:13:00,20.2,20.2,20.2,20.2,131550.0,276011367.74
2026-07-21 10:14:00,20.28,20.28,20.28,20.28,133128.0,279202927.93
2026-07-21 10:15:00,20.2,20.2,20.2,20.2,134870.0,282726373.13
2026-07-21 10:16:00,20.3,20.3,20.3,20.3,135754.0,284514893.23
2026-07-21 10:17:00,20.4,20.4,20.4,20.4,137493.0,288055501.39
2026-07-21 10:18:00,20.28,20.28,20.28,20.28,138858.0,290830899.52
2026-07-21 10:19:00,20.24,20.24,20.24,20.24,139856.0,292854225.62
2026-07-21 10:20:00,20.07,20.07,20.07,20.07,143047.0,299276293.21
2026-07-21 10:21:00,20.28,20.28,20.28,20.28,146115.0,305434636.46
2026-07-21 10:22:00,20.44,20.44,20.44,20.44,147736.0,308740769.46
2026-07-21 10:23:00,20.55,20.55,20.55,20.55,149356.0,312061262.46
2026-07-21 10:24:00,20.5,20.5,20.5,20.5,150613.0,314647774.46
2026-07-21 10:25:00,20.44,20.44,20.44,20.44,151333.0,316120047.46
2026-07-21 10:26:00,20.55,20.55,20.55,20.55,152517.0,318550876.46
