time,open,close,high,low,volume,amount
2026-07-21 09:30:00,19.33,19.33,19.33,19.33,125.0,241625.0
2026-07-21 09:31:00,19.43,19.43,19.43,19.43,1295.0,2509080.0
2026-07-21 09:32:00,19.54,19.54,19.54,19.54,2777.0,5391267.0
2026-07-21 09:33:00,19.43,19.43,19.43,19.43,3596.0,6986501.0
2026-07-21 09:34:00,19.53,19.53,19.53,19.53,4780.0,9290286.0
2026-07-21 09:35:00,19.5,19.5,19.5,19.5,5288.0,10282783.0
2026-07-21 09:36:00,19.61,19.61,19.61,19.61,7002.0,13635156.0
2026-07-21 09:37:00,19.64,19.64,19.64,19.64,9160.0,17872184.0
2026-07-21 09:38:00,19.64,19.64,19.64,19.64,10325.0,20160213.94
2026-07-21 09:39:00,19.83,19.83,19.83,19.83,13170.0,25773931.74
2026-07-21 09:40:00,19.71,19.71,19.71,19.71,14460.0,28319528.01
2026-07-21 09:41:00,19.72,19.72,19.72,19.72,15889.0,31145909.32
2026-07-21 09:42:00,19.65,19.65,19.65,19.65,16461.0,32271369.37
2026-07-21 09:43:00,19.68,19.68,19.68,19.68,17136.0,33599979.42
2026-07-21 09:44:00,19.63,19.63,19.63,19.63,17825.0,34952785.44
2026-07-21 09:45:00,19.54,19.54,19.54,19.54,19130.0,37504672.37
2026-07-21 09:46:00,19.49,19.49,19.49,19.49,20149.0,39493575.29
2026-07-21 09:47:00,19.59,19.59,19.59,19.59,20561.0,40299475.28
2026-07-21 09:48:00,19.6,19.6,19.6,19.6,21047.0,41253439.29
2026-07-21 09:49:00,19.53,19.53,19.53,19.53,21409.0,41962585.29
2026-07-21 09:50:00,19.44,19.44,19.44,19.44,21616.0,42365244.26
2026-07-21 09:51:00,19.35,19.35,19.35,19.35,22573.0,44217407.08
2026-07-21 09:52:00,19.37,19.37,19.37,19.37,22974.0,44994016.01
2026-07-21 09:53:00,19.34,19.34,19.34,19.34,23234.0,45497144.96
2026-07-21 09:54:00,19.41,19.41,19.41,19.41,23882.0,46750467.84
2026-07-21 09:55:00,19.26,19.26,19.26,19.26,24387.0,47726479.75
2026-07-21 09:56:00,19.2,19.2,19.2,19.2,25524.0,49908577.44
2026-07-21 09:57:00,19.08,19.08,19.08,19.08,26286.0,51368000.24
2026-07-21 09:58:00,19.07,19.07,19.07,19.07,26881.0,52502244.04
2026-07-21 09:59:00,18.97,18.97,18.97,18.97,27606.0,53880818.8
2026-07-21 10:00:00,19.06,19.06,19.06,19.06,28593.0,55761101.51
2026-07-21 10:01:00,18.96,18.96,18.96,18.96,29003.0,56540402.38
2026-07-21 10:02:00,18.9,18.9,18.9,18.9,30005.0,58438279.05
2026-07-21 10:03:00,18.9,18.9,18.9,18.9,30893.0,60113932.74
2026-07-21 10:04:00,18.96,18.96,18.96,18.96,31480.0,61224570.56
2026-07-21 10:05:00,18.8,18.8,18.8,18.8,32135.0,62459192.34
2026-07-21 10:06:00,18.91,18.91,18.91,18.91,33481.0,64990062.88
2026-07-21 10:07:00,19.05,19.05,19.05,19.05,34815.0,67522692.2
2026-07-21 10:08:00,18.83,18.83,18.83,18.83,35557.0,68928408.62
2026-07-21 10:09:00,18.8,18.8,18.8,18.8,35991.0,69745005.93
2026-07-21 10:10:00,18.69,18.69,18.69,18.69,37294.0,72179947.02
2026-07-21 10:11:00,18.66,18.66,18.66,18.66,38131.0,73742873.69
2026-07-21 10:12:00,18.79,18.79,18.79,18.79,38608.0,74635478.04
2026-07-21 10:13:00,18.82,18.82,18.82,18.82,39142.0,75641225.34
2026-07-21 10:14:00,18.98,18.98,18.98,18.98,39821.0,76928280.63
2026-07-21 10:15:00,18.93,18.93,18.93,18.93,40271.0,77781513.81
2026-07-21 10:16:00,19.01,19.01,19.01,19.01,40770.0,78730328.97
2026-07-21 10:17:00,18.98,18.98,18.98,18.98,41273.0,79687523.13
2026-07-21 10:18:00,18.93,18.93,18.93,18.93,41459.0,80039974.2
2026-07-21 10:19:00,18.86,18.86,18.86,18.86,41669.0,80436500.29
2026-07-21 10:20:00,18.82,18.82,18.82,18.82,41945.0,80955525.44
2026-07-21 10:21:00,19.03,19.03,19.03,19.03,42405.0,81825065.64
2026-07-21 10:22:00,19.03,19.03,19.03,19.03,42726.0,82435963.73
2026-07-21 10:23:00,19.21,19.21,19.21,19.21,43347.0,83624626.82
2026-07-21 10:24:00,19.25,19.25,19.25,19.25,43789.0,84475134.85
2026-07-21 10:25:00,19.23,19.23,19.23,19.23,44625.0,86083241.89
2026-07-21 10:26:00,19.21,19.21,19.21,19.21,45225.0,87237251.93
2026-07-21 10:27:00,19.18,19.18,19.18,19.18,45593.0,87942984.97
2026-07-21 10:28:00,19.16,19.16,19.16,19.16,45992.0,88708621.01
2026-07-21 10:29:00,19.27,19.27,19.27,19.27,46778.0,90221871.03
2026-07-21 10:30:00,19.33,19.33,19.33,19.33,47368.0,91358309.05
2026-07-21 10:31:00,19.37,19.37,19.37,19.37,48118.0,92809815.0
2026-07-21 10:32:00,19.31,19.31,19.31,19.31,48611.0,93764909.96
2026-07-21 10:33:00,19.38,19.38,19.38,19.38,49228.0,94959526.75
2026-07-21 10:34:00,19.34,19.34,19.34,19.34,49489.0,95465164.75
2026-07-21 10:35:00,19.33,19.33,19.33,19.33,49738.0,95946209.75
2026-07-21 10:36:00,19.34,19.34,19.34,19.34,49967.0,96388895.75
2026-07-21 10:37:00,19.4,19.4,19.4,19.4,50549.0,97517130.74
2026-07-21 10:38:00,19.39,19.39,19.39,19.39,50864.0,98128220.73
2026-07-21 10:39:00,19.42,19.42,19.42,19.42,51024.0,98438552.73
2026-07-21 10:40:00,19.49,19.49,19.49,19.49,51448.0,99263465.71
2026-07-21 10:41:00,19.43,19.43,19.43,19.43,51841.0,100029402.7
2026-07-21 10:42:00,19.4,19.4,19.4,19.4,52111.0,100554053.69
2026-07-21 10:43:00,19.37,19.37,19.37,19.37,52597.0,101496637.69
2026-07-21 10:44:00,19.3,19.3,19.3,19.3,52837.0,101959727.69
2026-07-21 10:45:00,19.23,19.23,19.23,19.23,53136.0,102535117.69
2026-07-21 10:46:00,19.35,19.35,19.35,19.35,53484.0,103205086.69
2026-07-21 10:47:00,19.38,19.38,19.38,19.38,53623.0,103474098.69
2026-07-21 10:48:00,19.48,19.48,19.48,19.48,53928.0,104066565.68
2026-07-21 10:49:00,19.53,19.53,19.53,19.53,54166.0,104530984.68
2026-07-21 10:50:00,19.46,19.46,19.46,19.46,54533.0,105247302.66
2026-07-21 10:51:00,19.46,19.46,19.46,19.46,55014.0,106184057.65
2026-07-21 10:52:00,19.42,19.42,19.42,19.42,55138.0,106425051.65
2026-07-21 10:53:00,19.35,19.35,19.35,19.35,55384.0,106901650.64
