time,open,close,high,low,volume,amount
2026-07-17 09:30:00,58.07,58.07,58.07,58.07,519.0,3013833.0
2026-07-17 09:31:00,59.01,59.01,59.01,59.01,3753.0,21994948.0
2026-07-17 09:32:00,58.85,58.85,58.85,58.85,6664.0,39115175.0
2026-07-17 09:33:00,57.92,57.92,57.92,57.92,9476.0,55490563.0
2026-07-17 09:34:00,57.48,57.48,57.48,57.48,11611.0,67766047.0
2026-07-17 09:35:00,57.2,57.2,57.2,57.2,14262.0,82958591.0
2026-07-17 09:36:00,57.66,57.66,57.66,57.66,16430.0,95411059.0
2026-07-17 09:37:00,57.37,57.37,57.37,57.37,18110.0,105110076.0
2026-07-17 09:38:00,57.04,57.04,57.04,57.04,20867.0,120887741.0
2026-07-17 09:39:00,57.37,57.37,57.37,57.37,25174.0,145450304.0
2026-07-17 09:40:00,57.78,57.78,57.78,57.78,26156.0,151121093.0
2026-07-17 09:41:00,57.4,57.4,57.4,57.4,26948.0,155670463.0
2026-07-17 09:42:00,57.85,57.85,57.85,57.85,27624.0,159558384.0
2026-07-17 09:43:00,57.64,57.64,57.64,57.64,28532.0,164799529.0
2026-07-17 09:44:00,57.4,57.4,57.4,57.4,29016.0,167586091.0
2026-07-17 09:45:00,57.2,57.2,57.2,57.2,29991.0,173179696.0
2026-07-17 09:46:00,56.76,56.76,56.76,56.76,33808.0,194893656.0
2026-07-17 09:47:00,56.6,56.6,56.6,56.6,36315.0,209109581.0
2026-07-17 09:48:00,56.88,56.88,56.88,56.88,38405.0,220949661.0
2026-07-17 09:49:00,56.66,56.66,56.66,56.66,39679.0,228183296.0
2026-07-17 09:50:00,57.39,57.39,57.39,57.39,40785.0,234479181.0
2026-07-17 09:51:00,57.23,57.23,57.23,57.23,41915.0,240947418.0
2026-07-17 09:52:00,57.71,57.71,57.71,57.71,43050.0,247473520.0
2026-07-17 09:53:00,57.78,57.78,57.78,57.78,44250.0,254404968.0
2026-07-17 09:54:00,57.76,57.76,57.76,57.76,45550.0,261915849.0
2026-07-17 09:55:00,58.3,58.3,58.3,58.3,47288.0,271979121.0
2026-07-17 09:56:00,58.3,58.3,58.3,58.3,48876.0,281230909.0
2026-07-17 09:57:00,58.73,58.73,58.73,58.73,50782.0,292386311.0
2026-07-17 09:58:00,58.56,58.56,58.56,58.56,54048.0,311560340.0
2026-07-17 09:59:00,58.71,58.71,58.71,58.71,55887.0,322372739.0
2026-07-17 10:00:00,58.25,58.25,58.25,58.25,56925.0,328443789.0
2026-07-17 10:01:00,58.23,58.23,58.23,58.23,57788.0,333479466.0
2026-07-17 10:02:00,57.99,57.99,57.99,57.99,58311.0,336515900.0
2026-07-17 10:03:00,58.07,58.07,58.07,58.07,59120.0,341212244.0
2026-07-17 10:04:00,58.27,58.27,58.27,58.27,59669.0,344412210.0
2026-07-17 10:05:00,58.24,58.24,58.24,58.24,60615.0,349924314.0
2026-07-17 10:06:00,58.37,58.37,58.37,58.37,61250.0,353627080.0
2026-07-17 10:07:00,58.1,58.1,58.1,58.1,61563.0,355448163.0
2026-07-17 10:08:00,58.0,58.0,58.0,58.0,61871.0,357236926.0
2026-07-17 10:09:00,57.92,57.92,57.92,57.92,62276.0,359584461.0
2026-07-17 10:10:00,57.9,57.9,57.9,57.9,63186.0,364856403.0
2026-07-17 10:11:00,57.72,57.72,57.72,57.72,63962.0,369340637.0
2026-07-17 10:12:00,57.68,57.68,57.68,57.68,64350.0,371578873.0
2026-07-17 10:13:00,57.99,57.99,57.99,57.99,64723.0,373733452.0
2026-07-17 10:14:00,58.0,58.0,58.0,58.0,65154.0,376235559.0
2026-07-17 10:15:00,57.88,57.88,57.88,57.88,65520.0,378356269.89
2026-07-17 10:16:00,57.83,57.83,57.83,57.83,65662.0,379177618.88
2026-07-17 10:17:00,58.16,58.16,58.16,58.16,66423.0,383588653.0
2026-07-17 10:18:00,58.22,58.22,58.22,58.22,66962.0,386728673.07
2026-07-17 10:19:00,58.15,58.15,58.15,58.15,67542.0,390103697.14
2026-07-17 10:20:00,57.88,57.88,57.88,57.88,67747.0,391293699.16
2026-07-17 10:21:00,57.77,57.77,57.77,57.77,67902.0,392189543.16
2026-07-17 10:22:00,57.8,57.8,57.8,57.8,68257.0,394243884.17
2026-07-17 10:23:00,57.83,57.83,57.83,57.83,68648.0,396504194.18
2026-07-17 10:24:00,57.93,57.93,57.93,57.93,68859.0,397725815.19
2026-07-17 10:25:00,58.1,58.1,58.1,58.1,69276.0,400142661.21
2026-07-17 10:26:00,57.87,57.87,57.87,57.87,69602.0,402035344.24
2026-07-17 10:27:00,57.99,57.99,57.99,57.99,69962.0,404122301.42
2026-07-17 10:28:00,57.89,57.89,57.89,57.89,70246.0,405768879.38
2026-07-17 10:29:00,58.28,58.28,58.28,58.28,71301.0,411901968.14
2026-07-17 10:30:00,58.43,58.43,58.43,58.43,73644.0,425605566.14
2026-07-17 10:31:00,58.18,58.18,58.18,58.18,74143.0,428514113.99
2026-07-17 10:32:00,58.02,58.02,58.02,58.02,74512.0,430660056.91
2026-07-17 10:33:00,58.01,58.01,58.01,58.01,74890.0,432853273.86
2026-07-17 10:34:00,58.1,58.1,58.1,58.1,75370.0,435639059.8
2026-07-17 10:35:00,58.0,58.0,58.0,58.0,75687.0,437478993.75
2026-07-17 10:36:00,57.9,57.9,57.9,57.9,76261.0,440804840.71
2026-07-17 10:37:00,57.85,57.85,57.85,57.85,76833.0,444114769.69
2026-07-17 10:38:00,58.11,58.11,58.11,58.11,77987.0,450808086.56
2026-07-17 10:39:00,58.3,58.3,58.3,58.3,78676.0,454815196.42
2026-07-17 10:40:00,58.15,58.15,58.15,58.15,79136.0,457491580.32
2026-07-17 10:41:00,58.18,58.18,58.18,58.18,79490.0,459550769.25
2026-07-17 10:42:00,58.0,58.0,58.0,58.0,79797.0,461335533.2
2026-07-17 10:43:00,57.88,57.88,57.88,57.88,80295.0,464222430.16
2026-07-17 10:44:00,57.77,57.77,57.77,57.77,80992.0,468253387.15
2026-07-17 10:45:00,57.61,57.61,57.61,57.61,81634.0,471959100.18
2026-07-17 10:46:00,57.98,57.98,57.98,57.98,82700.0,478108157.26
2026-07-17 10:47:00,57.84,57.84,57.84,57.84,83013.0,479918669.25
2026-07-17 10:48:00,57.6,57.6,57.6,57.6,83388.0,482080594.28
