time,open,close,high,low,volume,amount
2026-07-22 09:30:00,3.73,3.73,3.73,3.73,4177.0,1558021.0
2026-07-22 09:31:00,3.71,3.71,3.71,3.71,11852.0,4415345.35
2026-07-22 09:32:00,3.74,3.74,3.74,3.74,23949.0,8923672.36
2026-07-22 09:33:00,3.74,3.74,3.74,3.74,28809.0,10738261.36
2026-07-22 09:34:00,3.75,3.75,3.75,3.75,33950.0,12661588.38
2026-07-22 09:35:00,3.74,3.74,3.74,3.74,37094.0,13840508.39
2026-07-22 09:36:00,3.75,3.75,3.75,3.75,39219.0,14637366.39
2026-07-22 09:37:00,3.77,3.77,3.77,3.77,41465.0,15482426.4
2026-07-22 09:38:00,3.77,3.77,3.77,3.77,43454.0,16231400.41
2026-07-22 09:39:00,3.78,3.78,3.78,3.78,49201.0,18400048.44
2026-07-22 09:40:00,3.8,3.8,3.8,3.8,53339.0,19966679.46
2026-07-22 09:41:00,3.78,3.78,3.78,3.78,58699.0,21999883.49
2026-07-22 09:42:00,3.79,3.79,3.79,3.79,64490.0,24189427.51
2026-07-22 09:43:00,3.77,3.77,3.77,3.77,69177.0,25958666.51
2026-07-22 09:44:00,3.78,3.78,3.78,3.78,72202.0,27101028.52
2026-07-22 09:45:00,3.79,3.79,3.79,3.79,74426.0,27942126.53
2026-07-22 09:46:00,3.81,3.81,3.81,3.81,83203.0,31276049.55
2026-07-22 09:47:00,3.82,3.82,3.82,3.82,90764.0,34159087.58
2026-07-22 09:48:00,3.8,3.8,3.8,3.8,95791.0,36075399.6
2026-07-22 09:49:00,3.8,3.8,3.8,3.8,102077.0,38465170.61
2026-07-22 09:50:00,3.8,3.8,3.8,3.8,104711.0,39465247.61
2026-07-22 09:51:00,3.82,3.82,3.82,3.82,108860.0,41045292.62
2026-07-22 09:52:00,3.82,3.82,3.82,3.82,113331.0,42752931.63
2026-07-22 09:53:00,3.83,3.83,3.83,3.83,116466.0,43953282.64
2026-07-22 09:54:00,3.83,3.83,3.83,3.83,118716.0,44814326.65
2026-07-22 09:55:00,3.81,3.81,3.81,3.81,126630.0,47833425.66
2026-07-22 09:56:00,3.83,3.83,3.83,3.83,131160.0,49564762.67
2026-07-22 09:57:00,3.82,3.82,3.82,3.82,135067.0,51057545.68
2026-07-22 09:58:00,3.83,3.83,3.83,3.83,143100.0,54127981.7
2026-07-22 09:59:00,3.84,3.84,3.84,3.84,145981.0,55231509.7
2026-07-22 10:00:00,3.84,3.84,3.84,3.84,150933.0,57132485.71
2026-07-22 10:01:00,3.82,3.82,3.82,3.82,155956.0,59057349.72
2026-07-22 10:02:00,3.84,3.84,3.84,3.84,157894.0,59799631.72
2026-07-22 10:03:00,3.83,3.83,3.83,3.83,161250.0,61087134.73
2026-07-22 10:04:00,3.83,3.83,3.83,3.83,163434.0,61925207.73
2026-07-22 10:05:00,3.83,3.83,3.83,3.83,170184.0,64510956.74
2026-07-22 10:06:00,3.83,3.83,3.83,3.83,174060.0,65995528.75
2026-07-22 10:07:00,3.83,3.83,3.83,3.83,176531.0,66941871.75
2026-07-22 10:08:00,3.82,3.82,3.82,3.82,178391.0,67653511.75
2026-07-22 10:09:00,3.82,3.82,3.82,3.82,189792.0,71992151.76
2026-07-22 10:10:00,3.81,3.81,3.81,3.81,191218.0,72535759.76
2026-07-22 10:11:00,3.81,3.81,3.81,3.81,193896.0,73555870.76
2026-07-22 10:12:00,3.82,3.82,3.82,3.82,195580.0,74198596.76
2026-07-22 10:13:00,3.81,3.81,3.81,3.81,197917.0,75089115.76
2026-07-22 10:14:00,3.81,3.81,3.81,3.81,199887.0,75839069.76
2026-07-22 10:15:00,3.8,3.8,3.8,3.8,203428.0,77184849.77
2026-07-22 10:16:00,3.81,3.81,3.81,3.81,208118.0,78966216.77
2026-07-22 10:17:00,3.82,3.82,3.82,3.82,213534.0,81029708.77
2026-07-22 10:18:00,3.81,3.81,3.81,3.81,214862.0,81535612.77
2026-07-22 10:19:00,3.8,3.8,3.8,3.8,217029.0,82361346.41
2026-07-22 10:20:00,3.8,3.8,3.8,3.8,217608.0,82581523.41
2026-07-22 10:21:00,3.8,3.8,3.8,3.8,217844.0,82671335.41
2026-07-22 10:22:00,3.81,3.81,3.81,3.81,220993.0,83870294.41
2026-07-22 10:23:00,3.81,3.81,3.81,3.81,223588.0,84858806.41
2026-07-22 10:24:00,3.8,3.8,3.8,3.8,224170.0,85080508.41
2026-07-22 10:25:00,3.8,3.8,3.8,3.8,230838.0,87614371.41
2026-07-22 10:26:00,3.79,3.79,3.79,3.79,231366.0,87814836.41
2026-07-22 10:27:00,3.8,3.8,3.8,3.8,231788.0,87975141.41
2026-07-22 10:28:00,3.8,3.8,3.8,3.8,232434.0,88220394.41
2026-07-22 10:29:00,3.8,3.8,3.8,3.8,235224.0,89280897.41
2026-07-22 10:30:00,3.81,3.81,3.81,3.81,237189.0,90028722.41
2026-07-22 10:31:00,3.8,3.8,3.8,3.8,238312.0,90456497.41
2026-07-22 10:32:00,3.8,3.8,3.8,3.8,238616.0,90572073.41
2026-07-22 10:33:00,3.81,3.81,3.81,3.81,238947.0,90698044.41
2026-07-22 10:34:00,3.8,3.8,3.8,3.8,239889.0,91056586.41
2026-07-22 10:35:00,3.8,3.8,3.8,3.8,240447.0,91268644.41
2026-07-22 10:36:00,3.8,3.8,3.8,3.8,241959.0,91843367.41
2026-07-22 10:37:00,3.8,3.8,3.8,3.8,245360.0,93135570.41
2026-07-22 10:38:00,3.79,3.79,3.79,3.79,247824.0,94072013.41
2026-07-22 10:39:00,3.79,3.79,3.79,3.79,250426.0,95059913.41
2026-07-22 10:40:00,3.79,3.79,3.79,3.79,256965.0,97538206.41
2026-07-22 10:41:00,3.78,3.78,3.78,3.78,260500.0,98878081.77
2026-07-22 10:42:00,3.79,3.79,3.79,3.79,262038.0,99460274.77
2026-07-22 10:43:00,3.77,3.77,3.77,3.77,265994.0,100955354.77
2026-07-22 10:44:00,3.77,3.77,3.77,3.77,268771.0,102003094.77
2026-07-22 10:45:00,3.78,3.78,3.78,3.78,272973.0,103587715.77
2026-07-22 10:46:00,3.78,3.78,3.78,3.78,273247.0,103691139.77
2026-07-22 10:47:00,3.77,3.77,3.77,3.77,274538.0,104178942.77
2026-07-22 10:48:00,3.78,3.78,3.78,3.78,275567.0,104567800.77
2026-07-22 10:49:00,3.78,3.78,3.78,3.78,277137.0,105161421.77
2026-07-22 10:50:00,3.78,3.78,3.78,3.78,279388.0,106012202.77
2026-07-22 10:51:00,3.77,3.77,3.77,3.77,280789.0,106541216.77
2026-07-22 10:52:00,3.78,3.78,3.78,3.78,281977.0,106990281.77
2026-07-22 10:53:00,3.78,3.78,3.78,3.78,284338.0,107882911.77
2026-07-22 10:54:00,3.78,3.78,3.78,3.78,285324.0,108254783.76
2026-07-22 10:55:00,3.79,3.79,3.79,3.79,286234.0,108598803.76
2026-07-22 10:56:00,3.78,3.78,3.78,3.78,286702.0,108775737.76
2026-07-22 10:57:00,3.78,3.78,3.78,3.78,286741.0,108790478.76
2026-07-22 10:58:00,3.77,3.77,3.77,3.77,286961.0,108873469.76
2026-07-22 10:59:00,3.78,3.78,3.78,3.78,288396.0,109415965.76
2026-07-22 11:00:00,3.79,3.79,3.79,3.79,288745.0,109548107.76
2026-07-22 11:01:00,3.77,3.77,3.77,3.77,291288.0,110508985.76
2026-07-22 11:02:00,3.77,3.77,3.77,3.77,291728.0,110674941.76
2026-07-22 11:03:00,3.76,3.76,3.76,3.76,295601.0,112135078.76
2026-07-22 11:04:00,3.76,3.76,3.76,3.76,296534.0,112485987.76
2026-07-22 11:05:00,3.76,3.76,3.76,3.76,296738.0,112562768.76
2026-07-22 11:06:00,3.76,3.76,3.76,3.76,298477.0,113216681.76
2026-07-22 11:07:00,3.76,3.76,3.76,3.76,299956.0,113772896.76
2026-07-22 11:08:00,3.76,3.76,3.76,3.76,300336.0,113915876.76
2026-07-22 11:09:00,3.76,3.76,3.76,3.76,301256.0,114261801.76
2026-07-22 11:10:00,3.76,3.76,3.76,3.76,301954.0,114524280.76
2026-07-22 11:11:00,3.76,3.76,3.76,3.76,302601.0,114767754.76
2026-07-22 11:12:00,3.77,3.77,3.77,3.77,305815.0,115979397.75
2026-07-22 11:13:00,3.77,3.77,3.77,3.77,306234.0,116137411.75
2026-07-22 11:14:00,3.77,3.77,3.77,3.77,306378.0,116191749.75
2026-07-22 11:15:00,3.78,3.78,3.78,3.78,306760.0,116335857.75
2026-07-22 11:16:00,3.78,3.78,3.78,3.78,306863.0,116374791.75
2026-07-22 11:17:00,3.78,3.78,3.78,3.78,307024.0,116435571.75
2026-07-22 11:18:00,3.78,3.78,3.78,3.78,307174.0,116492138.75
2026-07-22 11:19:00,3.77,3.77,3.77,3.77,307473.0,116604870.75
2026-07-22 11:20:00,3.78,3.78,3.78,3.78,308400.0,116955005.75
2026-07-22 11:21:00,3.78,3.78,3.78,3.78,311126.0,117985433.75
2026-07-22 11:22:00,3.79,3.79,3.79,3.79,313000.0,118695466.75
2026-07-22 11:23:00,3.79,3.79,3.79,3.79,313225.0,118780677.75
2026-07-22 11:24:00,3.79,3.79,3.79,3.79,314740.0,119354861.75
2026-07-22 11:25:00,3.79,3.79,3.79,3.79,315024.0,119462306.75
2026-07-22 11:26:00,3.79,3.79,3.79,3.79,315486.0,119637404.75
2026-07-22 11:27:00,3.79,3.79,3.79,3.79,315574.0,119670683.75
2026-07-22 11:28:00,3.79,3.79,3.79,3.79,317022.0,120218178.75
2026-07-22 11:29:00,3.78,3.78,3.78,3.78,317083.0,120241238.75
2026-07-22 11:30:00,3.78,3.78,3.78,3.78,318203.0,120664870.75
2026-07-22 13:00:00,3.78,3.78,3.78,3.78,318203.0,120664870.75
2026-07-22 13:01:00,3.78,3.78,3.78,3.78,320967.0,121709481.75
2026-07-22 13:02:00,3.78,3.78,3.78,3.78,323119.0,122522711.75
2026-07-22 13:03:00,3.78,3.78,3.78,3.78,324715.0,123126034.75
2026-07-22 13:04:00,3.79,3.79,3.79,3.79,325037.0,123247886.75
2026-07-22 13:05:00,3.79,3.79,3.79,3.79,325381.0,123377968.75
2026-07-22 13:06:00,3.78,3.78,3.78,3.78,326461.0,123786204.75
2026-07-22 13:07:00,3.78,3.78,3.78,3.78,326851.0,123933655.75
2026-07-22 13:08:00,3.78,3.78,3.78,3.78,329147.0,124801539.75
2026-07-22 13:09:00,3.79,3.79,3.79,3.79,329513.0,124939993.75
2026-07-22 13:10:00,3.77,3.77,3.77,3.77,330050.0,125143155.75
2026-07-22 13:11:00,3.78,3.78,3.78,3.78,330352.0,125257064.75
2026-07-22 13:12:00,3.77,3.77,3.77,3.77,330769.0,125414400.75
2026-07-22 13:13:00,3.78,3.78,3.78,3.78,331033.0,125513943.75
2026-07-22 13:14:00,3.77,3.77,3.77,3.77,331494.0,125687869.75
2026-07-22 13:15:00,3.78,3.78,3.78,3.78,332003.0,125880052.75
2026-07-22 13:16:00,3.78,3.78,3.78,3.78,335455.0,127184452.75
2026-07-22 13:17:00,3.78,3.78,3.78,3.78,335794.0,127312271.75
2026-07-22 13:18:00,3.77,3.77,3.77,3.77,336232.0,127477422.75
2026-07-22 13:19:00,3.78,3.78,3.78,3.78,337167.0,127830708.75
2026-07-22 13:20:00,3.78,3.78,3.78,3.78,338398.0,128296050.75
2026-07-22 13:21:00,3.78,3.78,3.78,3.78,340133.0,128952340.75
2026-07-22 13:22:00,3.78,3.78,3.78,3.78,340262.0,129001024.75
2026-07-22 13:23:00,3.77,3.77,3.77,3.77,340539.0,129105634.75
2026-07-22 13:24:00,3.77,3.77,3.77,3.77,340666.0,129153610.75
2026-07-22 13:25:00,3.77,3.77,3.77,3.77,340735.0,129179625.75
2026-07-22 13:26:00,3.78,3.78,3.78,3.78,340802.0,129204897.75
2026-07-22 13:27:00,3.77,3.77,3.77,3.77,341283.0,129386385.75
2026-07-22 13:28:00,3.77,3.77,3.77,3.77,341640.0,129520978.75
2026-07-22 13:29:00,3.78,3.78,3.78,3.78,341934.0,129631924.75
2026-07-22 13:30:00,3.78,3.78,3.78,3.78,343390.0,130181809.75
2026-07-22 13:31:00,3.77,3.77,3.77,3.77,348192.0,131992276.74
2026-07-22 13:32:00,3.78,3.78,3.78,3.78,348932.0,132271443.74
2026-07-22 13:33:00,3.77,3.77,3.77,3.77,350377.0,132816214.74
2026-07-22 13:34:00,3.77,3.77,3.77,3.77,350944.0,133029969.74
2026-07-22 13:35:00,3.78,3.78,3.78,3.78,353308.0,133920963.74
2026-07-22 13:36:00,3.78,3.78,3.78,3.78,356624.0,135174368.74
2026-07-22 13:37:00,3.77,3.77,3.77,3.77,357324.0,135438922.74
2026-07-22 13:38:00,3.77,3.77,3.77,3.77,357395.0,135465712.74
2026-07-22 13:39:00,3.77,3.77,3.77,3.77,357435.0,135480793.74
2026-07-22 13:40:00,3.77,3.77,3.77,3.77,360714.0,136716970.74
2026-07-22 13:41:00,3.77,3.77,3.77,3.77,361378.0,136967274.74
2026-07-22 13:42:00,3.77,3.77,3.77,3.77,363036.0,137592366.74
2026-07-22 13:43:00,3.76,3.76,3.76,3.76,363318.0,137698626.74
2026-07-22 13:44:00,3.77,3.77,3.77,3.77,363661.0,137827596.74
2026-07-22 13:45:00,3.77,3.77,3.77,3.77,363922.0,137925985.74
2026-07-22 13:46:00,3.78,3.78,3.78,3.78,365560.0,138543721.48
2026-07-22 13:47:00,3.77,3.77,3.77,3.77,365939.0,138686939.48
2026-07-22 13:48:00,3.78,3.78,3.78,3.78,368148.0,139521936.48
2026-07-22 13:49:00,3.78,3.78,3.78,3.78,368284.0,139573340.48
2026-07-22 13:50:00,3.78,3.78,3.78,3.78,368439.0,139631927.48
2026-07-22 13:51:00,3.77,3.77,3.77,3.77,371907.0,140939363.48
2026-07-22 13:52:00,3.78,3.78,3.78,3.78,372273.0,141077426.48
2026-07-22 13:53:00,3.77,3.77,3.77,3.77,372395.0,141123438.48
2026-07-22 13:54:00,3.77,3.77,3.77,3.77,372918.0,141320629.48
2026-07-22 13:55:00,3.77,3.77,3.77,3.77,373518.0,141546821.47
2026-07-22 13:56:00,3.76,3.76,3.76,3.76,374478.0,141908725.47
2026-07-22 13:57:00,3.76,3.76,3.76,3.76,378434.0,143396111.47
2026-07-22 13:58:00,3.75,3.75,3.75,3.75,378682.0,143489127.47
2026-07-22 13:59:00,3.75,3.75,3.75,3.75,379530.0,143807351.47
2026-07-22 14:00:00,3.76,3.76,3.76,3.76,379870.0,143935120.47
2026-07-22 14:01:00,3.76,3.76,3.76,3.76,381663.0,144609297.47
2026-07-22 14:02:00,3.77,3.77,3.77,3.77,381951.0,144717721.47
2026-07-22 14:03:00,3.76,3.76,3.76,3.76,382034.0,144748958.47
2026-07-22 14:04:00,3.76,3.76,3.76,3.76,382578.0,144953767.47
2026-07-22 14:05:00,3.76,3.76,3.76,3.76,384022.0,145496730.47
2026-07-22 14:06:00,3.77,3.77,3.77,3.77,385354.0,145998759.46
2026-07-22 14:07:00,3.75,3.75,3.75,3.75,387385.0,146762369.46
2026-07-22 14:08:00,3.75,3.75,3.75,3.75,387613.0,146847995.46
2026-07-22 14:09:00,3.76,3.76,3.76,3.76,388095.0,147028814.46
2026-07-22 14:10:00,3.75,3.75,3.75,3.75,388360.0,147128325.46
2026-07-22 14:11:00,3.75,3.75,3.75,3.75,388776.0,147284437.46
2026-07-22 14:12:00,3.75,3.75,3.75,3.75,389125.0,147415320.46
2026-07-22 14:13:00,3.75,3.75,3.75,3.75,389680.0,147623445.46
2026-07-22 14:14:00,3.75,3.75,3.75,3.75,390855.0,148064073.46
2026-07-22 14:15:00,3.76,3.76,3.76,3.76,391305.0,148233167.46
2026-07-22 14:16:00,3.75,3.75,3.75,3.75,391774.0,148409070.46
2026-07-22 14:17:00,3.76,3.76,3.76,3.76,391976.0,148485001.46
2026-07-22 14:18:00,3.77,3.77,3.77,3.77,398999.0,151127549.45
2026-07-22 14:19:00,3.77,3.77,3.77,3.77,399428.0,151289124.45
2026-07-22 14:20:00,3.76,3.76,3.76,3.76,399862.0,151452626.45
2026-07-22 14:21:00,3.77,3.77,3.77,3.77,399982.0,151497860.45
2026-07-22 14:22:00,3.77,3.77,3.77,3.77,401629.0,152118783.45
2026-07-22 14:23:00,3.77,3.77,3.77,3.77,402201.0,152334745.45
2026-07-22 14:24:00,3.79,3.79,3.79,3.79,405332.0,153519124.45
