time,open,close,high,low,volume,amount
2026-07-17 09:30:00,4.14,4.14,4.14,4.14,824.0,341136.0
2026-07-17 09:31:00,4.14,4.14,4.14,4.14,4823.0,1993587.0
2026-07-17 09:32:00,4.15,4.15,4.15,4.15,7925.0,3278350.0
2026-07-17 09:33:00,4.15,4.15,4.15,4.15,10076.0,4170452.0
2026-07-17 09:34:00,4.18,4.18,4.18,4.18,13139.0,5444620.0
2026-07-17 09:35:00,4.15,4.15,4.15,4.15,18151.0,7529215.0
2026-07-17 09:36:00,4.14,4.14,4.14,4.14,23027.0,9550029.0
2026-07-17 09:37:00,4.13,4.13,4.13,4.13,27639.0,11455738.0
2026-07-17 09:38:00,4.12,4.12,4.12,4.12,32692.0,13542362.0
2026-07-17 09:39:00,4.12,4.12,4.12,4.12,38695.0,16014526.0
2026-07-17 09:40:00,4.15,4.15,4.15,4.15,40486.0,16753885.0
2026-07-17 09:41:00,4.14,4.14,4.14,4.14,44482.0,18410492.0
2026-07-17 09:42:00,4.14,4.14,4.14,4.14,47240.0,19552590.0
2026-07-17 09:43:00,4.14,4.14,4.14,4.14,49933.0,20668595.0
2026-07-17 09:44:00,4.13,4.13,4.13,4.13,55202.0,22847951.0
2026-07-17 09:45:00,4.12,4.12,4.12,4.12,57222.0,23682020.0
2026-07-17 09:46:00,4.12,4.12,4.12,4.12,63794.0,26388729.0
2026-07-17 09:47:00,4.11,4.11,4.11,4.11,65469.0,27077310.0
2026-07-17 09:48:00,4.11,4.11,4.11,4.11,69710.0,28819594.0
2026-07-17 09:49:00,4.09,4.09,4.09,4.09,78926.0,32597474.0
2026-07-17 09:50:00,4.11,4.11,4.11,4.11,83946.0,34654345.0
2026-07-17 09:51:00,4.12,4.12,4.12,4.12,84757.0,34987872.0
2026-07-17 09:52:00,4.12,4.12,4.12,4.12,86604.0,35749518.0
2026-07-17 09:53:00,4.11,4.11,4.11,4.11,88642.0,36589731.0
2026-07-17 09:54:00,4.11,4.11,4.11,4.11,89913.0,37112665.0
2026-07-17 09:55:00,4.11,4.11,4.11,4.11,90439.0,37329099.0
2026-07-17 09:56:00,4.1,4.1,4.1,4.1,93423.0,38555297.0
2026-07-17 09:57:00,4.11,4.11,4.11,4.11,94861.0,39145403.0
2026-07-17 09:58:00,4.11,4.11,4.11,4.11,96007.0,39616440.0
2026-07-17 09:59:00,4.11,4.11,4.11,4.11,96403.0,39779471.0
2026-07-17 10:00:00,4.11,4.11,4.11,4.11,98823.0,40774244.0
2026-07-17 10:01:00,4.12,4.12,4.12,4.12,100076.0,41289251.0
2026-07-17 10:02:00,4.1,4.1,4.1,4.1,102790.0,42404463.0
2026-07-17 10:03:00,4.11,4.11,4.11,4.11,103208.0,42576059.0
2026-07-17 10:04:00,4.11,4.11,4.11,4.11,103814.0,42824791.0
2026-07-17 10:05:00,4.11,4.11,4.11,4.11,106001.0,43723593.0
2026-07-17 10:06:00,4.12,4.12,4.12,4.12,106634.0,43984029.0
2026-07-17 10:07:00,4.11,4.11,4.11,4.11,107960.0,44529058.0
2026-07-17 10:08:00,4.1,4.1,4.1,4.1,111335.0,45915941.0
2026-07-17 10:09:00,4.1,4.1,4.1,4.1,111949.0,46167702.0
2026-07-17 10:10:00,4.1,4.1,4.1,4.1,112754.0,46498041.0
2026-07-17 10:11:00,4.1,4.1,4.1,4.1,118571.0,48883089.0
2026-07-17 10:12:00,4.1,4.1,4.1,4.1,120380.0,49623420.0
2026-07-17 10:13:00,4.09,4.09,4.09,4.09,125786.0,51834410.0
2026-07-17 10:14:00,4.09,4.09,4.09,4.09,127983.0,52731509.0
2026-07-17 10:15:00,4.08,4.08,4.08,4.08,134780.0,55504770.0
2026-07-17 10:16:00,4.07,4.07,4.07,4.07,140714.0,57920387.0
2026-07-17 10:17:00,4.08,4.08,4.08,4.08,144411.0,59424513.09
2026-07-17 10:18:00,4.08,4.08,4.08,4.08,148500.0,61091268.13
2026-07-17 10:19:00,4.08,4.08,4.08,4.08,150534.0,61921282.14
2026-07-17 10:20:00,4.07,4.07,4.07,4.07,152148.0,62579272.16
2026-07-17 10:21:00,4.08,4.08,4.08,4.08,153160.0,62991871.16
2026-07-17 10:22:00,4.07,4.07,4.07,4.07,154276.0,63446506.17
2026-07-17 10:23:00,4.08,4.08,4.08,4.08,155132.0,63795254.18
2026-07-17 10:24:00,4.07,4.07,4.07,4.07,163162.0,67063737.25
2026-07-17 10:25:00,4.07,4.07,4.07,4.07,166698.0,68502948.28
2026-07-17 10:26:00,4.07,4.07,4.07,4.07,167474.0,68818877.29
2026-07-17 10:27:00,4.08,4.08,4.08,4.08,167873.0,68981359.29
2026-07-17 10:28:00,4.07,4.07,4.07,4.07,170441.0,70026602.31
2026-07-17 10:29:00,4.06,4.06,4.06,4.06,172620.0,70911728.33
2026-07-17 10:30:00,4.07,4.07,4.07,4.07,174084.0,71506830.34
2026-07-17 10:31:00,4.07,4.07,4.07,4.07,180736.0,74207967.4
2026-07-17 10:32:00,4.07,4.07,4.07,4.07,181788.0,74635513.41
2026-07-17 10:33:00,4.07,4.07,4.07,4.07,182777.0,75037194.42
2026-07-17 10:34:00,4.07,4.07,4.07,4.07,183394.0,75287894.42
2026-07-17 10:35:00,4.07,4.07,4.07,4.07,185440.0,76119123.44
2026-07-17 10:36:00,4.06,4.06,4.06,4.06,187882.0,77110593.46
2026-07-17 10:37:00,4.06,4.06,4.06,4.06,188639.0,77417755.46
2026-07-17 10:38:00,4.05,4.05,4.05,4.05,189960.0,77953588.47
2026-07-17 10:39:00,4.06,4.06,4.06,4.06,194515.0,79802406.51
2026-07-17 10:40:00,4.07,4.07,4.07,4.07,196769.0,80719295.25
2026-07-17 10:41:00,4.08,4.08,4.08,4.08,197011.0,80817915.25
2026-07-17 10:42:00,4.07,4.07,4.07,4.07,197293.0,80932753.25
2026-07-17 10:43:00,4.06,4.06,4.06,4.06,200700.0,82319320.55
2026-07-17 10:44:00,4.06,4.06,4.06,4.06,201762.0,82750650.55
2026-07-17 10:45:00,4.06,4.06,4.06,4.06,204584.0,83897394.57
2026-07-17 10:46:00,4.07,4.07,4.07,4.07,205564.0,84295375.58
2026-07-17 10:47:00,4.07,4.07,4.07,4.07,206635.0,84730684.58
2026-07-17 10:48:00,4.07,4.07,4.07,4.07,206816.0,84804240.58
2026-07-17 10:49:00,4.06,4.06,4.06,4.06,207615.0,85128888.59
2026-07-17 10:50:00,4.06,4.06,4.06,4.06,213520.0,87526318.63
2026-07-17 10:51:00,4.06,4.06,4.06,4.06,214486.0,87918437.63
2026-07-17 10:52:00,4.07,4.07,4.07,4.07,215501.0,88330871.64
2026-07-17 10:53:00,4.06,4.06,4.06,4.06,216369.0,88683377.64
2026-07-17 10:54:00,4.06,4.06,4.06,4.06,216922.0,88907992.65
2026-07-17 10:55:00,4.06,4.06,4.06,4.06,218650.0,89609698.66
2026-07-17 10:56:00,4.07,4.07,4.07,4.07,220246.0,90257338.67
2026-07-17 10:57:00,4.07,4.07,4.07,4.07,220582.0,90393841.67
2026-07-17 10:58:00,4.07,4.07,4.07,4.07,224960.0,92171392.69
2026-07-17 10:59:00,4.06,4.06,4.06,4.06,225349.0,92329406.7
2026-07-17 11:00:00,4.07,4.07,4.07,4.07,225592.0,92428135.7
2026-07-17 11:01:00,4.08,4.08,4.08,4.08,228076.0,93439169.71
2026-07-17 11:02:00,4.07,4.07,4.07,4.07,228670.0,93681122.71
2026-07-17 11:03:00,4.08,4.08,4.08,4.08,231159.0,94696711.72
2026-07-17 11:04:00,4.09,4.09,4.09,4.09,231523.0,94845487.72
2026-07-17 11:05:00,4.08,4.08,4.08,4.08,233223.0,95538888.72
2026-07-17 11:06:00,4.08,4.08,4.08,4.08,233763.0,95759207.72
2026-07-17 11:07:00,4.08,4.08,4.08,4.08,234460.0,96043565.72
2026-07-17 11:08:00,4.09,4.09,4.09,4.09,235265.0,96372215.72
2026-07-17 11:09:00,4.09,4.09,4.09,4.09,235612.0,96513978.73
2026-07-17 11:10:00,4.08,4.08,4.08,4.08,236501.0,96876596.73
2026-07-17 11:11:00,4.08,4.08,4.08,4.08,237376.0,97233518.73
2026-07-17 11:12:00,4.08,4.08,4.08,4.08,237790.0,97402043.73
2026-07-17 11:13:00,4.07,4.07,4.07,4.07,238383.0,97643437.73
2026-07-17 11:14:00,4.07,4.07,4.07,4.07,238986.0,97888932.74
2026-07-17 11:15:00,4.07,4.07,4.07,4.07,239434.0,98071293.74
2026-07-17 11:16:00,4.07,4.07,4.07,4.07,240340.0,98440084.74
2026-07-17 11:17:00,4.07,4.07,4.07,4.07,241062.0,98734059.74
2026-07-17 11:18:00,4.08,4.08,4.08,4.08,242000.0,99116035.75
2026-07-17 11:19:00,4.07,4.07,4.07,4.07,244411.0,100097372.75
2026-07-17 11:20:00,4.07,4.07,4.07,4.07,244878.0,100287508.76
2026-07-17 11:21:00,4.08,4.08,4.08,4.08,245588.0,100577188.76
2026-07-17 11:22:00,4.08,4.08,4.08,4.08,245955.0,100726572.76
2026-07-17 11:23:00,4.08,4.08,4.08,4.08,247118.0,101200682.76
2026-07-17 11:24:00,4.07,4.07,4.07,4.07,247657.0,101420240.76
2026-07-17 11:25:00,4.08,4.08,4.08,4.08,247830.0,101490737.76
2026-07-17 11:26:00,4.08,4.08,4.08,4.08,248153.0,101622226.77
2026-07-17 11:27:00,4.08,4.08,4.08,4.08,248425.0,101733068.77
2026-07-17 11:28:00,4.08,4.08,4.08,4.08,249056.0,101989958.77
2026-07-17 11:29:00,4.07,4.07,4.07,4.07,249262.0,102073805.77
2026-07-17 11:30:00,4.08,4.08,4.08,4.08,249706.0,102254785.77
2026-07-17 13:00:00,4.08,4.08,4.08,4.08,249706.0,102254785.77
2026-07-17 13:01:00,4.06,4.06,4.06,4.06,252639.0,103449285.78
2026-07-17 13:02:00,4.06,4.06,4.06,4.06,253470.0,103786867.78
2026-07-17 13:03:00,4.06,4.06,4.06,4.06,254027.0,104013127.78
2026-07-17 13:04:00,4.06,4.06,4.06,4.06,254456.0,104187317.79
2026-07-17 13:05:00,4.07,4.07,4.07,4.07,255215.0,104495518.79
2026-07-17 13:06:00,4.07,4.07,4.07,4.07,255858.0,104756589.79
2026-07-17 13:07:00,4.06,4.06,4.06,4.06,261122.0,106893768.82
2026-07-17 13:08:00,4.06,4.06,4.06,4.06,261784.0,107162056.82
2026-07-17 13:09:00,4.05,4.05,4.05,4.05,274821.0,112442237.89
2026-07-17 13:10:00,4.04,4.04,4.04,4.04,280665.0,114802744.93
2026-07-17 13:11:00,4.05,4.05,4.05,4.05,283314.0,115872284.94
2026-07-17 13:12:00,4.04,4.04,4.04,4.04,283929.0,116120958.95
2026-07-17 13:13:00,4.04,4.04,4.04,4.04,285976.0,116947761.96
2026-07-17 13:14:00,4.03,4.03,4.03,4.03,287109.0,117405310.97
2026-07-17 13:15:00,4.04,4.04,4.04,4.04,288731.0,118059567.98
2026-07-17 13:16:00,4.03,4.03,4.03,4.03,289669.0,118437658.98
2026-07-17 13:17:00,4.04,4.04,4.04,4.04,292611.0,119623430.0
2026-07-17 13:18:00,4.03,4.03,4.03,4.03,295184.0,120660453.02
2026-07-17 13:19:00,4.04,4.04,4.04,4.04,297370.0,121541472.03
2026-07-17 13:20:00,4.03,4.03,4.03,4.03,297893.0,121752334.04
2026-07-17 13:21:00,4.04,4.04,4.04,4.04,298903.0,122159462.04
2026-07-17 13:22:00,4.02,4.02,4.02,4.02,300875.0,122954241.06
2026-07-17 13:23:00,4.02,4.02,4.02,4.02,302699.0,123687976.07
2026-07-17 13:24:00,4.02,4.02,4.02,4.02,304165.0,124277844.08
2026-07-17 13:25:00,4.02,4.02,4.02,4.02,305722.0,124903849.09
2026-07-17 13:26:00,4.02,4.02,4.02,4.02,307293.0,125535679.1
2026-07-17 13:27:00,4.02,4.02,4.02,4.02,309022.0,126230910.12
2026-07-17 13:28:00,4.02,4.02,4.02,4.02,310412.0,126789966.12
2026-07-17 13:29:00,4.04,4.04,4.04,4.04,314125.0,128285906.15
2026-07-17 13:30:00,4.03,4.03,4.03,4.03,314873.0,128587820.15
2026-07-17 13:31:00,4.04,4.04,4.04,4.04,315165.0,128705558.15
2026-07-17 13:32:00,4.04,4.04,4.04,4.04,315562.0,128865603.15
2026-07-17 13:33:00,4.03,4.03,4.03,4.03,316212.0,129127599.16
2026-07-17 13:34:00,4.03,4.03,4.03,4.03,317901.0,129808331.17
2026-07-17 13:35:00,4.02,4.02,4.02,4.02,319319.0,130378906.18
2026-07-17 13:36:00,4.02,4.02,4.02,4.02,319514.0,130457324.18
