trade_time,order_fill_time,btype,symbol,order_price,order_volume,side,volume,vwap,amount,fee,net_amount,cash_balance,posi_balance,posi_vwap,multiplier,margin_ratio,margin_change_amount
2026-04-27 19:44:54,,银证转入,,0.0,0,-,0,0.0,150000.0,0.0,150000.0,150000.0,0,0.0,1.0,1.0,0
2026-04-28 09:31:00,2026-04-28 09:31:00,买入开仓,SHSE.600176,33.56480026245117,300,多,300,33.56815674247742,-10070.447022743227,1.510567053411484,-10071.957589796639,139928.04241020337,300,33.5731919659888,1.0,1.0,0
2026-04-28 09:31:00,2026-04-28 09:31:00,买入开仓,SZSE.000988,117.20498657226562,300,多,300,117.21670707092285,-35165.01212127686,5.274751818191528,-35170.28687309505,104757.75553710831,300,117.2342895769835,1.0,1.0,0
2026-04-30 09:49:00,2026-04-30 09:49:00,买入开仓,SZSE.000988,115.96704864501953,100,多,100,115.97864534988403,-11597.864534988403,1.7396796802482604,-11599.60421466865,93158.15132243966,400,116.92472771940926,1.0,1.0,0
2026-04-30 11:10:00,2026-04-30 11:10:00,买入开仓,SZSE.000988,116.86554718017578,100,多,100,116.87723373489379,-11687.72337348938,1.7531585060234067,-11689.476531995404,81468.67479044426,500,116.91873523951821,1.0,1.0,0
2026-04-30 14:50:00,2026-04-30 14:50:00,卖出平仓,SZSE.000988,119.31147766113281,200,多,-200,119.2995465133667,23859.909302673343,3.5789863954010013,23856.33031627794,105325.00510672221,300,116.91873523951821,1.0,1.0,0
2026-05-06 09:42:00,2026-05-06 09:42:00,买入开仓,SZSE.000988,123.99368286132812,100,多,100,124.00608222961425,-12400.608222961426,1.8600912334442137,-12402.46831419487,92922.53679252733,400,118.69522221512584,1.0,1.0,0
2026-05-06 10:07:00,2026-05-06 10:07:00,买入开仓,SZSE.000988,123.72413635253906,100,多,100,123.73650876617431,-12373.65087661743,1.8560476314926144,-12375.506924248923,80547.0298682784,500,119.70719162059852,1.0,1.0,0
2026-05-06 11:01:00,2026-05-06 11:01:00,卖出平仓,SHSE.600176,36.94914627075195,100,多,-100,36.94545135612488,3694.5451356124877,0.5541817703418731,3693.9909538421457,84241.02082212055,200,33.5731919659888,1.0,1.0,0
2026-05-06 14:50:00,2026-05-06 14:50:00,卖出平仓,SZSE.000988,124.74243927001953,200,多,-200,124.72996502609253,24945.993005218505,3.7418989507827756,24942.251106267722,109183.27192838828,300,119.70719162059852,1.0,1.0,0
2026-05-07 09:39:00,2026-05-07 09:39:00,买入开仓,SZSE.000988,124.9221420288086,100,多,100,124.93463424301147,-12493.463424301148,1.874019513645172,-12495.337443814793,96687.93448457349,400,121.01873732498589,1.0,1.0,0
2026-05-07 10:06:00,2026-05-07 10:06:00,买入开仓,SZSE.000988,125.81066131591797,100,多,100,125.82324238204956,-12582.324238204956,1.8873486357307432,-12584.211586840687,84103.7228977328,500,121.98341303367008,1.0,1.0,0
2026-05-07 14:16:00,2026-05-07 14:16:00,卖出平仓,SZSE.000988,134.2666015625,100,多,-100,134.25317490234374,13425.317490234374,2.013797623535156,13423.30369261084,97527.02659034365,400,121.98341303367008,1.0,1.0,0
2026-05-07 14:50:00,2026-05-07 14:50:00,卖出平仓,SZSE.000988,133.3181610107422,100,多,-100,133.30482919464112,13330.482919464112,1.9995724379196165,13328.483347026191,110855.50993736985,300,121.98341303367008,1.0,1.0,0
2026-05-08 09:31:00,2026-05-08 09:31:00,买入开仓,SHSE.603667,71.54769134521484,500,多,500,71.55484611434936,-35777.42305717468,5.366613458576202,-35782.789670633254,75072.7202667366,500,71.56557934126651,1.0,1.0,0
2026-05-08 13:21:00,2026-05-08 13:21:00,卖出平仓,SZSE.000988,132.30984497070312,100,多,-100,132.29661398620607,13229.661398620607,1.9844492097930908,13227.676949410814,88300.39721614741,200,121.98341303367008,1.0,1.0,0
2026-05-11 09:48:00,2026-05-11 09:48:00,卖出平仓,SHSE.600176,37.47671127319336,100,多,-100,37.47296360206604,3747.296360206604,0.5620944540309906,3746.734265752573,92047.13148189998,100,33.5731919659888,1.0,1.0,0
2026-05-13 09:31:00,2026-05-13 09:31:00,卖出平仓,SHSE.603667,78.19538879394531,100,多,-100,78.18756925506592,7818.756925506592,1.1728135388259888,7817.584111967766,99864.71559386775,400,71.56557934126651,1.0,1.0,0
2026-05-13 09:31:00,2026-05-13 09:31:00,卖出平仓,SZSE.000988,139.28823852539062,100,多,-100,139.2743097015381,13927.430970153811,2.0891146455230714,13925.341855508288,113790.05744937604,100,121.98341303367008,1.0,1.0,0
2026-05-18 09:45:00,2026-05-18 09:45:00,买入开仓,SZSE.000988,145.94715881347656,100,多,100,145.9617535293579,-14596.17535293579,2.1894263029403684,-14598.364779238731,99191.6926701373,200,133.9835304130287,1.0,1.0,0
2026-06-01 09:54:00,2026-06-01 09:54:00,买入开仓,SZSE.000988,151.7475128173828,100,多,100,151.76268756866455,-15176.268756866455,2.2764403135299682,-15178.545197179985,84013.14747295732,300,139.9175042659524,1.0,1.0,0
2026-06-01 10:31:00,2026-06-01 10:31:00,买入开仓,SZSE.000988,150.71922302246094,100,多,100,150.73429494476318,-15073.429494476317,2.261014424171447,-15075.690508900489,68937.45696405684,400,142.6273544717155,1.0,1.0,0
2026-06-01 10:32:00,2026-06-01 10:32:00,卖出平仓,SZSE.000988,150.6792755126953,100,多,-100,150.66420758514406,15066.420758514405,2.2599631137771605,15064.160795400629,84001.61775945747,300,142.6273544717155,1.0,1.0,0
