date,total_market_value,cash_balance,total_asset_value,shares,nav,strategy_yield,strategy_yield_daily,strategy_drawdown,profit_loss,benchmark_price,benchmark_yield,benchmark_yield_daily,benchmark_drawdown
2026-04-24,0.0,200000.0,200000.0,200000.0,1.0,0.0,0.0,0.0,0,4769.3688,0.0,0.0,0.0
2026-04-27,94874.13968424365,106132.68386913663,201006.82355338027,200000.0,1.0050341177669013,0.005034117766901325,0.005034117766901325,0.0,1,4770.9469,0.0003308823591079424,0.0003308823591079424,0.0
2026-04-28,69238.79412893587,129597.7629872607,198836.55711619658,200000.0,0.9941827855809829,-0.005817214419017058,-0.010796978922495789,-0.010796978922495759,-1,4758.2083,-0.002340037113506499,-0.002670036004802201,-0.002670036004802201
2026-04-29,83189.58152631382,117582.20000607491,200771.78153238873,200000.0,1.0038589076619437,0.0038589076619437446,0.00973273951359583,-0.0011693235922863865,1,4810.3468,0.008591912623741704,0.010957590906644388,0.0
2026-04-30,107398.30083352847,94380.4411589723,201778.74199250079,200000.0,1.008893709962504,0.008893709962503937,0.005015448149268897,0.0,1,4807.3069,0.00795453268365387,-0.000631950278512261,-0.000631950278512261
2026-05-06,162476.65640196565,44467.99288315947,206944.64928512514,200000.0,1.0347232464256257,0.03472324642562574,0.025601841113750003,0.0,1,4877.0932,0.0225867204901411,0.014516714129485075,0.0
2026-05-07,213245.1830599634,6890.110359526228,220135.29341948964,200000.0,1.1006764670974483,0.10067646709744826,0.0637399622552726,0.0,1,4900.5098,0.02749651064937564,0.0048013435543941,0.0
2026-05-08,218340.70466266962,6890.110359526228,225230.81502219586,200000.0,1.1261540751109793,0.1261540751109793,0.023147226978257357,0.0,1,4871.9122,0.021500413220298498,-0.005835637753443534,-0.005835637753443534
2026-05-11,235703.8143245558,6890.110359526228,242593.92468408204,200000.0,1.2129696234204101,0.21296962342041015,0.07709029361801617,0.0,1,4951.8366,0.038258270150968166,0.016405139649273703,0.0
2026-05-12,230272.85086085636,6890.110359526228,237162.9612203826,200000.0,1.185814806101913,0.18581480610191292,-0.022387054707870026,-0.022387054707870058,-1,4948.0465,0.03746359476331551,-0.0007653927837600882,-0.0007653927837600882
2026-05-13,226982.32593873254,6890.110359526228,233872.43629825878,200000.0,1.1693621814912938,0.16936218149129378,-0.013874531272470167,-0.03595097608969733,-1,4998.3417,0.0480090572991545,0.010164657910955333,0.0
2026-05-14,219474.8176212657,6890.110359526228,226364.92798079195,200000.0,1.1318246399039598,0.13182463990395976,-0.032100868474694635,-0.06689778700939975,-1,4914.5971,0.030450213873164822,-0.016754476789772044,-0.016754476789772044
2026-05-15,214011.9073136621,6890.110359526228,220902.01767318833,200000.0,1.1045100883659416,0.10451008836594156,-0.024133201005710536,-0.08941653027437524,-1,4859.5927,0.01891736701091351,-0.011192046648137222,-0.027759006552113052
2026-05-18,235416.29272941872,6890.110359526228,242306.40308894496,200000.0,1.2115320154447249,0.21153201544472489,0.09689538213011349,-0.0011851970139461487,1,4833.5237,0.013451444560127035,-0.005364441345053539,-0.032974536334720805
2026-05-19,253019.00372058575,6890.110359526228,259909.114080112,200000.0,1.2995455704005598,0.29954557040055985,0.07264649537431106,0.0,1,4852.8832,0.017510577080975587,0.004005256041260452,-0.029101351754322824
2026-05-20,261037.66154051846,6890.110359526228,267927.7719000447,200000.0,1.3396388595002235,0.33963885950022354,0.030851776199972515,0.0,1,4850.7,0.017052822587340977,-0.0004498768896807892,-0.029538136618390887
2026-05-21,245926.80437387238,6890.110359526228,252816.91473339862,200000.0,1.264084573666993,0.264084573666993,-0.05639899536910823,-0.056398995369108196,-1,4783.0976,0.00287853604443411,-0.013936627703218019,-0.043063102308511625
2026-05-22,249680.55853260585,6890.110359526228,256570.6688921321,200000.0,1.2828533444606605,0.28285334446066046,0.014847717616884588,-0.04238867410934011,1,4845.0956,0.01587774046745971,0.012961893146399506,-0.030659388492787598
2026-05-25,274647.01704367116,6890.110359526228,281537.1274031974,200000.0,1.407685637015987,0.4076856370159869,0.09730831126905522,0.0,1,4921.5974,0.031917976231991,0.015789533647179166,-0.01535395229181713
