createdAt,updatedAt,accountId,amount,available,availableNow,changeEventId,changeReason,cost,fpnl,lastPrice,lastVolume,marketValue,price,secName,side,symbol,volume,vwap,fpnlDiluted,vwapDiluted
2026-08-31 13:02:07,2026-09-03 14:50:03,8e2c22c7-a287-11f1-9d7f-00163e022aa6,6036.686864268513,1400,1400,,,6036.686864268513,39.31334935453421,4.210000038146973,2800,6076.000213623047,4.340000152587891,双良节能,1,SHSE.600481,1400,4.311919188763223,39.31334935453421,4.311919188763223
2026-08-31 13:03:03,2026-09-07 14:51:02,8e2c22c7-a287-11f1-9d7f-00163e022aa6,29568.51613713162,3800,,,,29568.51613713162,-232.51693440334992,7.699999809265137,1800,29335.99920272827,7.71999979019165,摩恩电气,1,SZSE.002451,3800,7.7811884571399,-232.51693440334992,7.7811884571399
