date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,47.6,48.19,48.4,46.64,7969511.0,380491020.1766667,volume_hlc3_fallback,380491020.1766667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-10,48.0,47.18,48.44,47.12,6133655.0,291839304.90000004,volume_hlc3_fallback,291839304.90000004,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-13,44.91,46.54,46.99,44.91,4884056.0,225382904.21333334,volume_hlc3_fallback,225382904.21333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-14,46.9,45.96,49.06,45.78,8929638.0,419097676.8,volume_hlc3_fallback,419097676.8,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-15,45.8,46.43,46.81,45.03,4858931.0,223948129.79000002,volume_hlc3_fallback,223948129.79000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-16,46.01,45.39,46.35,45.25,3608549.0,164778375.83666667,volume_hlc3_fallback,164778375.83666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-17,45.39,43.39,45.5,43.1,6658769.0,292963640.10333335,volume_hlc3_fallback,292963640.10333335,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-20,43.93,43.38,43.98,43.23,2919305.0,127077346.65,volume_hlc3_fallback,127077346.65,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-21,43.52,43.63,43.92,43.21,3221708.0,140423512.69333333,volume_hlc3_fallback,140423512.69333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-22,43.5,43.33,43.63,43.2,2261907.0,98136605.04000002,volume_hlc3_fallback,98136605.04000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-23,43.29,43.5,43.55,42.41,3712082.0,160188711.90666664,volume_hlc3_fallback,160188711.90666664,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-24,43.5,43.41,43.86,43.3,3399294.0,147948605.86,volume_hlc3_fallback,147948605.86,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-27,43.7,43.05,43.79,42.97,4466209.0,193252863.43,volume_hlc3_fallback,193252863.43,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
2025-10-28,41.89,42.7,43.38,41.37,7858268.0,333845418.8666667,volume_hlc3_fallback,333845418.8666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:28
