date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,26.0,25.88,26.03,25.72,391811.0,10138762.643333333,cache,10138762.643333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-10,25.85,26.09,26.26,25.81,408551.0,10644115.386666665,cache,10644115.386666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-13,25.88,26.28,26.43,25.75,445778.0,11658580.626666669,cache,11658580.626666669,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-14,26.21,26.8,26.97,26.07,611429.0,16272163.786666667,cache,16272163.786666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-15,26.69,26.87,26.95,26.55,348621.0,9339556.590000002,cache,9339556.590000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-16,26.88,27.1,27.22,26.74,386200.0,10435124.0,cache,10435124.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-17,26.98,27.15,27.55,26.95,453323.0,12337940.983333334,cache,12337940.983333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-20,27.09,27.11,27.16,26.69,284467.0,7676816.106666667,cache,7676816.106666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-21,27.07,27.17,27.42,27.03,354299.0,9639294.793333331,cache,9639294.793333331,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-22,27.15,27.18,27.54,26.9,243233.0,6617559.153333333,cache,6617559.153333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-23,27.18,27.65,27.77,27.16,412413.0,11352355.18,cache,11352355.18,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-24,27.55,27.46,27.75,27.38,239845.0,6602932.850000001,cache,6602932.850000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-27,27.42,27.46,27.55,27.12,296858.0,8126982.513333333,cache,8126982.513333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
2025-10-28,27.55,27.45,27.7,27.23,286124.0,7856965.039999999,cache,7856965.039999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:48
