date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,9.24,9.4,9.5,9.13,572763.0,5351515.63,volume_hlc3_fallback,5351515.63,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-10,9.35,9.17,9.35,9.11,412075.0,3795210.7500000005,volume_hlc3_fallback,3795210.7500000005,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-13,8.7,9.03,9.1,8.7,355581.0,3180079.41,volume_hlc3_fallback,3180079.41,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-14,9.05,8.81,9.08,8.8,402246.0,3578648.5800000005,volume_hlc3_fallback,3578648.5800000005,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-15,8.86,8.97,9.02,8.81,255991.0,2286852.933333333,volume_hlc3_fallback,2286852.933333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-16,9.0,8.83,9.01,8.77,262960.0,2332455.1999999997,volume_hlc3_fallback,2332455.1999999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-17,8.85,8.69,8.88,8.65,254219.0,2221874.06,volume_hlc3_fallback,2221874.06,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-20,8.75,8.66,8.81,8.64,205004.0,1784218.146666667,volume_hlc3_fallback,1784218.146666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-21,8.66,8.68,8.71,8.62,204009.0,1768758.03,volume_hlc3_fallback,1768758.03,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-22,8.67,8.62,8.75,8.6,218617.0,1892494.4966666666,volume_hlc3_fallback,1892494.4966666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-23,8.63,8.72,8.74,8.44,279715.0,2414872.833333333,volume_hlc3_fallback,2414872.833333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-24,8.72,8.75,8.77,8.69,238095.0,2080156.65,volume_hlc3_fallback,2080156.65,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-27,8.79,8.77,8.84,8.72,245686.0,2156304.126666667,volume_hlc3_fallback,2156304.126666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-28,8.6,8.52,8.78,8.5,473962.0,4076073.1999999997,volume_hlc3_fallback,4076073.1999999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-29,8.56,8.63,8.69,8.48,325283.0,2797433.8000000003,volume_hlc3_fallback,2797433.8000000003,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-30,8.63,8.52,8.73,8.48,384606.0,3298637.46,volume_hlc3_fallback,3298637.46,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-31,8.48,8.86,8.95,8.48,692067.0,6064813.8100000005,volume_hlc3_fallback,6064813.8100000005,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-03,8.97,9.04,9.14,8.91,574898.0,5191328.9399999995,volume_hlc3_fallback,5191328.9399999995,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-04,8.96,9.18,9.3,8.91,694229.0,6338310.7700000005,volume_hlc3_fallback,6338310.7700000005,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-05,9.09,9.15,9.27,9.01,490153.0,4481632.263333333,volume_hlc3_fallback,4481632.263333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-06,8.68,8.2,8.84,8.17,1704788.0,14325901.826666664,volume_hlc3_fallback,14325901.826666664,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-07,8.17,8.15,8.3,8.1,625392.0,5117791.199999999,volume_hlc3_fallback,5117791.199999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-10,8.23,8.29,8.5,8.23,541709.0,4517853.06,volume_hlc3_fallback,4517853.06,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-11,8.3,8.14,8.35,8.12,394674.0,3237642.38,volume_hlc3_fallback,3237642.38,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-12,8.14,7.96,8.15,7.95,387569.0,3108303.3800000004,volume_hlc3_fallback,3108303.3800000004,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-13,7.98,8.02,8.02,7.93,287159.0,2294400.4099999997,volume_hlc3_fallback,2294400.4099999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-14,7.99,7.94,8.05,7.93,265872.0,2119886.08,volume_hlc3_fallback,2119886.08,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-17,7.96,8.09,8.11,7.92,377991.0,3039047.64,volume_hlc3_fallback,3039047.64,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-18,8.09,8.39,8.58,8.05,980059.0,8173692.060000001,volume_hlc3_fallback,8173692.060000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-19,8.31,8.18,8.35,8.12,524575.0,4310257.916666667,volume_hlc3_fallback,4310257.916666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-20,8.25,8.05,8.28,8.01,332130.0,2694681.4,volume_hlc3_fallback,2694681.4,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-21,8.0,8.03,8.2,7.88,504649.0,4055695.796666667,volume_hlc3_fallback,4055695.796666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-24,8.12,8.36,8.46,8.02,728887.0,6035184.359999999,volume_hlc3_fallback,6035184.359999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-25,8.43,8.82,9.12,8.38,1353930.0,11878479.2,volume_hlc3_fallback,11878479.2,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-26,8.74,8.79,9.23,8.71,1210163.0,10782552.33,volume_hlc3_fallback,10782552.33,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-27,8.84,8.59,8.86,8.56,720445.0,6246258.15,volume_hlc3_fallback,6246258.15,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-11-28,8.66,8.58,8.74,8.45,513167.0,4408104.529999999,volume_hlc3_fallback,4408104.529999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-01,8.65,8.69,8.82,8.49,788612.0,6834637.333333333,volume_hlc3_fallback,6834637.333333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-02,8.62,8.52,8.65,8.47,400780.0,3425333.066666667,volume_hlc3_fallback,3425333.066666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-03,8.59,8.24,8.62,8.18,564745.0,4713738.266666667,volume_hlc3_fallback,4713738.266666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-04,8.23,8.06,8.23,8.04,410288.0,3327435.6799999997,volume_hlc3_fallback,3327435.6799999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-05,8.09,8.18,8.19,7.96,386984.0,3138440.2399999998,volume_hlc3_fallback,3138440.2399999998,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-08,8.18,8.27,8.36,8.13,375058.0,3095478.6933333334,volume_hlc3_fallback,3095478.6933333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-09,8.35,8.21,8.48,8.18,429958.0,3564351.8200000003,volume_hlc3_fallback,3564351.8200000003,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-10,8.16,8.3,8.32,8.06,374259.0,3078904.0400000005,volume_hlc3_fallback,3078904.0400000005,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-11,8.35,8.11,8.41,8.1,359357.0,2949123.113333333,volume_hlc3_fallback,2949123.113333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-12,8.12,8.09,8.16,8.05,309493.0,2506893.3,volume_hlc3_fallback,2506893.3,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-15,8.06,7.96,8.09,7.94,318959.0,2550608.803333333,volume_hlc3_fallback,2550608.803333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-16,7.97,7.99,8.08,7.89,331632.0,2648634.24,volume_hlc3_fallback,2648634.24,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-12-17,8.24,8.55,8.98,8.24,1585954.0,13623344.86,volume_hlc3_fallback,13623344.86,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
