date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,108.67,110.6,112.48,108.07,1008722.0,111346096.76666668,cache,111346096.76666668,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-10,110.55,107.79,110.55,107.58,590103.0,64108789.92,cache,64108789.92,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-13,105.0,105.69,105.98,104.1,744430.0,78356220.36666666,cache,78356220.36666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-14,106.68,105.99,109.36,105.62,767786.0,82145424.14,cache,82145424.14,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-15,106.45,107.1,107.51,105.5,475791.0,50768485.67,cache,50768485.67,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-16,107.0,106.96,109.3,106.51,523096.0,56279898.63999999,cache,56279898.63999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-17,106.6,104.43,106.63,104.26,625725.0,65767869.0,cache,65767869.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-20,105.22,104.52,105.63,104.08,355615.0,37248300.48333333,cache,37248300.48333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-21,104.69,104.76,105.07,104.24,299074.0,31310057.06,cache,31310057.06,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-22,104.1,103.78,104.32,103.37,357874.0,37155671.59333333,cache,37155671.59333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-23,103.3,103.69,103.73,102.0,378603.0,39049113.42,cache,39049113.42,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-24,103.98,103.76,104.37,103.61,305543.0,31749991.60666667,cache,31749991.60666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-27,104.0,104.01,104.97,103.88,345988.0,36081935.22666667,cache,36081935.22666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-28,104.02,103.72,104.32,103.5,265416.0,27562566.879999995,cache,27562566.879999995,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
2025-10-29,103.73,104.52,105.18,103.0,397340.0,41416072.66666666,cache,41416072.66666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:47
