date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,15.71,16.24,16.49,15.6,2264400.0,36479484.0,cache,36479484.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-10,16.07,15.4,16.26,15.35,1794108.0,28113672.36,cache,28113672.36,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-13,14.75,15.58,15.78,14.62,1560354.0,23915025.64,cache,23915025.64,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-14,15.68,14.71,15.75,14.62,1629416.0,24484691.09333333,cache,24484691.09333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-15,14.66,14.91,14.93,14.4,834381.0,12304338.48,cache,12304338.48,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-16,14.8,14.63,14.97,14.53,659018.0,9694154.78,cache,9694154.78,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-17,14.56,13.95,14.61,13.91,886005.0,12542877.45,cache,12542877.45,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-20,14.16,14.26,14.55,14.12,768903.0,11003001.93,cache,11003001.93,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-21,14.29,14.35,14.46,14.24,566096.0,8123477.600000001,cache,8123477.600000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-22,14.27,14.16,14.31,14.12,463088.0,6574305.973333334,cache,6574305.973333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-23,14.11,14.22,14.24,13.87,501350.0,7074048.5,cache,7074048.5,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-24,14.26,14.32,14.43,14.24,590639.0,8463856.87,cache,8463856.87,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-27,14.49,14.73,14.98,14.42,1085527.0,15968102.17,cache,15968102.17,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-28,14.73,14.75,14.83,14.57,582879.0,8578035.95,cache,8578035.95,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-29,14.33,14.4,14.41,14.12,1085978.0,15540345.18,cache,15540345.18,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
2025-10-30,14.44,13.92,14.44,13.91,928190.0,13078197.1,cache,13078197.1,volume_hlc3_fallback,v4,daily,2026-06-17 10:18:51
