date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,10.06,10.17,10.18,9.81,358412.0,3603235.306666667,volume_hlc3_fallback,3603235.306666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-10,10.26,11.15,11.25,10.24,603736.0,6568647.680000001,volume_hlc3_fallback,6568647.680000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-13,10.5,10.72,11.03,10.31,333435.0,3563308.7,volume_hlc3_fallback,3563308.7,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-14,10.83,11.65,12.36,10.73,551349.0,6384621.42,volume_hlc3_fallback,6384621.42,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-15,11.4,11.36,11.98,11.01,356303.0,4079669.3500000006,volume_hlc3_fallback,4079669.3500000006,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-16,11.03,10.62,11.13,10.52,276316.0,2972239.1066666665,volume_hlc3_fallback,2972239.1066666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-17,10.86,10.35,11.48,10.35,279714.0,3000398.84,volume_hlc3_fallback,3000398.84,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-20,10.82,12.42,12.42,10.82,410308.0,4877194.426666668,volume_hlc3_fallback,4877194.426666668,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-21,12.2,12.13,12.36,11.74,569244.0,6874570.040000001,volume_hlc3_fallback,6874570.040000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-22,12.45,11.83,12.84,11.76,457988.0,5561500.946666666,volume_hlc3_fallback,5561500.946666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-23,11.62,11.18,11.71,11.05,356532.0,4033565.36,volume_hlc3_fallback,4033565.36,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-24,11.19,11.22,11.32,11.07,266856.0,2989676.7199999997,volume_hlc3_fallback,2989676.7199999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-27,11.27,11.42,11.45,10.93,324022.0,3650647.866666666,volume_hlc3_fallback,3650647.866666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-28,11.31,10.74,11.33,10.61,307066.0,3344972.293333333,volume_hlc3_fallback,3344972.293333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-29,10.65,10.63,10.68,10.44,175340.0,1855681.6666666667,volume_hlc3_fallback,1855681.6666666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-30,10.7,10.31,10.73,10.25,170085.0,1773986.55,volume_hlc3_fallback,1773986.55,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-10-31,10.33,10.38,10.68,10.25,161585.0,1686408.7833333334,volume_hlc3_fallback,1686408.7833333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-11-03,10.54,10.47,10.73,10.28,153908.0,1615007.9466666665,volume_hlc3_fallback,1615007.9466666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-11-04,10.4,10.15,10.43,10.04,177407.0,1810734.113333333,volume_hlc3_fallback,1810734.113333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
2025-11-05,10.1,10.2,10.21,9.99,112833.0,1143374.4000000001,volume_hlc3_fallback,1143374.4000000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:31
