date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,4.29,4.18,4.3,4.14,267184.0,1123954.0266666666,volume_hlc3_fallback,1123954.0266666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-10,4.15,4.6,4.6,4.15,386758.0,1721073.1,volume_hlc3_fallback,1721073.1,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-13,4.39,4.46,4.56,4.35,732687.0,3265341.7300000004,volume_hlc3_fallback,3265341.7300000004,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-14,4.55,4.45,4.61,4.41,555793.0,2495510.57,volume_hlc3_fallback,2495510.57,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-15,4.47,4.58,4.74,4.46,579174.0,2660339.2399999998,volume_hlc3_fallback,2660339.2399999998,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-16,4.58,4.45,4.58,4.41,360031.0,1612938.8800000001,volume_hlc3_fallback,1612938.8800000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-17,4.43,4.26,4.46,4.25,364593.0,1576257.07,volume_hlc3_fallback,1576257.07,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-20,4.29,4.38,4.53,4.29,316562.0,1392872.7999999998,volume_hlc3_fallback,1392872.7999999998,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-21,4.35,4.46,4.47,4.32,280948.0,1240853.6666666667,volume_hlc3_fallback,1240853.6666666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-22,4.44,4.44,4.49,4.41,202385.0,899938.6333333333,volume_hlc3_fallback,899938.6333333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-23,4.4,4.49,4.49,4.34,218008.0,967955.5200000001,volume_hlc3_fallback,967955.5200000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-24,4.49,4.55,4.55,4.43,271499.0,1224460.4900000002,volume_hlc3_fallback,1224460.4900000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-27,4.55,4.48,4.56,4.41,256674.0,1150755.1,volume_hlc3_fallback,1150755.1,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-28,4.44,4.53,4.58,4.44,246773.0,1114591.3833333333,volume_hlc3_fallback,1114591.3833333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-29,4.52,4.43,4.55,4.34,237054.0,1052519.76,volume_hlc3_fallback,1052519.76,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-30,4.43,4.34,4.44,4.3,190360.0,829969.6000000001,volume_hlc3_fallback,829969.6000000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-31,4.31,4.36,4.39,4.28,161045.0,699472.1166666667,volume_hlc3_fallback,699472.1166666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-03,4.35,4.39,4.39,4.33,135692.0,592974.04,volume_hlc3_fallback,592974.04,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-04,4.38,4.4,4.4,4.32,155902.0,681811.4133333334,volume_hlc3_fallback,681811.4133333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-05,4.34,4.44,4.45,4.34,195461.0,861983.01,volume_hlc3_fallback,861983.01,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-06,4.45,4.43,4.47,4.39,147369.0,652844.6699999999,volume_hlc3_fallback,652844.6699999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-07,4.41,4.33,4.41,4.33,176032.0,766912.7466666666,volume_hlc3_fallback,766912.7466666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-10,4.32,4.36,4.36,4.25,171684.0,742247.16,volume_hlc3_fallback,742247.16,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-11,4.36,4.59,4.8,4.34,772744.0,3536591.706666667,volume_hlc3_fallback,3536591.706666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-12,4.63,4.69,4.82,4.54,725720.0,3398788.666666667,volume_hlc3_fallback,3398788.666666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-13,4.62,4.63,4.69,4.58,414617.0,1921058.7666666664,volume_hlc3_fallback,1921058.7666666664,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-14,4.64,5.09,5.09,4.64,674450.0,3331783.0000000005,volume_hlc3_fallback,3331783.0000000005,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-17,4.83,4.97,5.01,4.82,889410.0,4387756.0,volume_hlc3_fallback,4387756.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-18,4.9,4.77,4.95,4.75,468799.0,2261173.8433333333,volume_hlc3_fallback,2261173.8433333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-19,4.83,5.25,5.25,4.83,485175.0,2479244.25,volume_hlc3_fallback,2479244.25,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-20,5.75,5.78,5.78,5.68,396199.0,2276823.586666667,volume_hlc3_fallback,2276823.586666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-21,6.36,5.31,6.36,5.31,1873323.0,10603008.18,volume_hlc3_fallback,10603008.18,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-24,4.78,4.78,5.04,4.78,1320116.0,6424564.533333334,volume_hlc3_fallback,6424564.533333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-25,4.61,4.59,4.69,4.44,933061.0,4267198.973333334,volume_hlc3_fallback,4267198.973333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-26,4.57,4.53,4.65,4.48,582660.0,2653045.2,volume_hlc3_fallback,2653045.2,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-27,4.49,4.73,4.93,4.45,862650.0,4057330.5,volume_hlc3_fallback,4057330.5,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-28,4.71,4.68,4.71,4.55,496029.0,2304881.42,volume_hlc3_fallback,2304881.42,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-01,4.75,4.69,4.82,4.64,464591.0,2191320.883333334,volume_hlc3_fallback,2191320.883333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-02,4.65,4.71,4.78,4.58,398169.0,1867412.61,volume_hlc3_fallback,1867412.61,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-03,4.68,4.6,4.74,4.6,291964.0,1356659.3866666667,volume_hlc3_fallback,1356659.3866666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-04,4.61,4.62,4.73,4.55,395367.0,1831867.1,volume_hlc3_fallback,1831867.1,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-05,4.59,4.73,4.77,4.55,452696.0,2120126.2666666666,volume_hlc3_fallback,2120126.2666666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-08,4.74,4.8,4.82,4.69,347606.0,1658080.62,volume_hlc3_fallback,1658080.62,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-09,4.92,5.28,5.28,4.83,401865.0,2061567.45,volume_hlc3_fallback,2061567.45,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-10,5.48,5.2,5.55,5.13,1062529.0,5624320.173333333,volume_hlc3_fallback,5624320.173333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-11,5.17,5.03,5.18,4.98,549378.0,2781683.94,volume_hlc3_fallback,2781683.94,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-12,5.02,4.9,5.03,4.9,379997.0,1878451.8366666667,volume_hlc3_fallback,1878451.8366666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-15,4.87,4.85,4.92,4.71,325661.0,1571857.0933333333,volume_hlc3_fallback,1571857.0933333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-16,4.86,4.97,5.19,4.74,786774.0,3907644.1999999993,volume_hlc3_fallback,3907644.1999999993,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-17,5.0,5.18,5.29,4.91,954306.0,4892408.76,volume_hlc3_fallback,4892408.76,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-18,5.01,5.08,5.23,4.89,730360.0,3700490.666666667,volume_hlc3_fallback,3700490.666666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-19,5.08,5.17,5.23,5.05,504680.0,2599102.0,volume_hlc3_fallback,2599102.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-22,5.15,5.25,5.33,5.13,595323.0,3117508.1100000003,volume_hlc3_fallback,3117508.1100000003,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-23,5.24,5.01,5.24,4.99,471712.0,2396296.96,volume_hlc3_fallback,2396296.96,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-24,5.0,5.51,5.51,5.0,540001.0,2883605.34,volume_hlc3_fallback,2883605.34,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-25,5.49,5.36,5.53,5.31,796643.0,4301872.199999999,volume_hlc3_fallback,4301872.199999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-26,5.34,5.42,5.6,5.29,729270.0,3964797.9000000004,volume_hlc3_fallback,3964797.9000000004,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-29,5.39,5.43,5.59,5.34,612385.0,3339539.533333333,volume_hlc3_fallback,3339539.533333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-30,5.4,5.3,5.42,5.2,415751.0,2206251.9733333336,volume_hlc3_fallback,2206251.9733333336,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-31,5.36,5.2,5.36,5.13,322479.0,1686565.1700000002,volume_hlc3_fallback,1686565.1700000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
