date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,6.99,7.17,7.2,6.87,1586881.0,11235117.480000002,volume_hlc3_fallback,11235117.480000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-10,7.08,7.05,7.2,7.02,1223733.0,8676266.97,volume_hlc3_fallback,8676266.97,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-13,6.92,7.62,7.76,6.92,2439264.0,18131862.400000002,volume_hlc3_fallback,18131862.400000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-14,7.79,7.24,7.88,7.21,2322712.0,17288719.653333332,volume_hlc3_fallback,17288719.653333332,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-15,7.32,7.22,7.43,7.11,1259400.0,9134848.0,volume_hlc3_fallback,9134848.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-16,7.23,7.08,7.27,7.02,788067.0,5613663.929999999,volume_hlc3_fallback,5613663.929999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-17,7.11,6.9,7.25,6.88,753256.0,5280324.5600000005,volume_hlc3_fallback,5280324.5600000005,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-20,6.93,6.87,6.96,6.82,571061.0,3930803.216666667,volume_hlc3_fallback,3930803.216666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-21,6.95,6.95,7.02,6.9,620203.0,4314545.536666667,volume_hlc3_fallback,4314545.536666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-22,6.79,6.85,6.9,6.69,594497.0,4050506.226666666,volume_hlc3_fallback,4050506.226666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
2025-10-23,6.83,6.86,6.88,6.62,486183.0,3299561.96,volume_hlc3_fallback,3299561.96,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:22
