date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,10.67,11.3,11.49,10.65,559503.0,6236593.4399999995,volume_hlc3_fallback,6236593.4399999995,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-10,11.19,10.71,11.19,10.71,368439.0,4004931.9299999997,volume_hlc3_fallback,4004931.9299999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-13,10.37,10.64,11.0,10.29,316677.0,3370498.8699999996,volume_hlc3_fallback,3370498.8699999996,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-14,10.63,10.26,10.86,10.19,303894.0,3171640.38,volume_hlc3_fallback,3171640.38,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-15,10.37,10.5,10.67,10.2,203041.0,2123132.056666666,volume_hlc3_fallback,2123132.056666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-16,10.51,10.26,10.56,10.16,187481.0,1936053.7933333332,volume_hlc3_fallback,1936053.7933333332,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-17,10.19,9.66,10.23,9.65,259817.0,2558331.3933333335,volume_hlc3_fallback,2558331.3933333335,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-20,9.74,9.79,9.85,9.7,117990.0,1153942.2,volume_hlc3_fallback,1153942.2,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-21,9.78,9.95,9.97,9.74,132408.0,1309073.76,volume_hlc3_fallback,1309073.76,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-22,9.9,9.89,9.97,9.82,86632.0,857079.2533333333,volume_hlc3_fallback,857079.2533333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-23,9.86,9.89,9.91,9.65,103896.0,1019912.4000000001,volume_hlc3_fallback,1019912.4000000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-24,9.9,9.98,10.05,9.88,128106.0,1277216.82,volume_hlc3_fallback,1277216.82,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-27,10.0,9.9,10.06,9.8,137804.0,1367015.68,volume_hlc3_fallback,1367015.68,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-28,9.86,9.96,10.04,9.81,119274.0,1185185.98,volume_hlc3_fallback,1185185.98,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-29,9.88,9.9,9.93,9.76,134715.0,1328738.9499999997,volume_hlc3_fallback,1328738.9499999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-30,9.89,9.67,9.89,9.67,177116.0,1725700.2266666668,volume_hlc3_fallback,1725700.2266666668,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-10-31,9.67,9.86,9.94,9.6,176660.0,1731267.9999999998,volume_hlc3_fallback,1731267.9999999998,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-11-03,9.94,9.92,9.95,9.75,128181.0,1265573.74,volume_hlc3_fallback,1265573.74,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-11-04,9.84,9.62,9.87,9.49,223968.0,2163530.8799999994,volume_hlc3_fallback,2163530.8799999994,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-11-05,9.5,9.54,9.58,9.32,160313.0,1519767.2399999998,volume_hlc3_fallback,1519767.2399999998,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-11-06,9.53,9.4,9.53,9.35,141838.0,1337059.5466666669,volume_hlc3_fallback,1337059.5466666669,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
2025-11-07,9.36,9.3,9.41,9.29,113184.0,1056384.0,volume_hlc3_fallback,1056384.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:20
