date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,19.735,19.585,19.825,19.285,19149.0,374650.185,volume_hlc3_fallback,374650.185,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-10,19.825,19.585,20.065,19.415,16013.0,315269.28166666673,volume_hlc3_fallback,315269.28166666673,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-13,18.805,19.525,19.695,18.445,14601.0,280655.555,volume_hlc3_fallback,280655.555,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-14,19.695,19.545,19.775,19.275,14323.0,279752.06166666665,volume_hlc3_fallback,279752.06166666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-15,19.525,19.635,19.875,19.335,15668.0,307327.81999999995,volume_hlc3_fallback,307327.81999999995,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-16,19.715,19.425,19.745,19.385,10500.0,204942.5,volume_hlc3_fallback,204942.5,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-17,19.365,19.385,19.675,19.265,13318.0,258924.11666666667,volume_hlc3_fallback,258924.11666666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-20,19.615,19.645,19.755,19.395,9467.0,185537.42166666666,volume_hlc3_fallback,185537.42166666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-21,19.685,19.865,19.885,19.565,12688.0,250862.90666666665,volume_hlc3_fallback,250862.90666666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-22,19.865,20.055,20.085,19.785,11981.0,239320.475,volume_hlc3_fallback,239320.475,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-23,19.985,20.205,20.235,19.865,10893.0,218967.45499999996,volume_hlc3_fallback,218967.45499999996,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-24,20.325,20.595,20.635,20.085,17885.0,365539.5916666667,volume_hlc3_fallback,365539.5916666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-27,20.685,20.445,20.685,20.105,18369.0,374941.90499999997,volume_hlc3_fallback,374941.90499999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-28,20.535,20.525,20.665,20.345,14455.0,296496.14166666666,volume_hlc3_fallback,296496.14166666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-29,20.635,20.125,20.635,20.025,11536.0,233738.58666666667,volume_hlc3_fallback,233738.58666666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-30,20.225,20.005,20.405,19.965,9651.0,194226.375,volume_hlc3_fallback,194226.375,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-10-31,20.035,20.405,20.445,20.035,9915.0,201224.92500000002,volume_hlc3_fallback,201224.92500000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-03,20.415,20.575,20.575,20.285,11036.0,225998.8866666667,volume_hlc3_fallback,225998.8866666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-04,20.575,20.625,20.685,20.385,10776.0,221608.44,volume_hlc3_fallback,221608.44,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-05,20.455,20.795,20.935,20.415,11719.0,242759.085,volume_hlc3_fallback,242759.085,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-06,20.935,20.985,21.005,20.685,10882.0,227343.11666666667,volume_hlc3_fallback,227343.11666666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-07,21.005,20.855,21.085,20.665,8163.0,170348.20500000002,volume_hlc3_fallback,170348.20500000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-10,21.005,20.715,21.005,20.595,11657.0,242135.3183333333,volume_hlc3_fallback,242135.3183333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-11,20.785,20.815,20.865,20.665,9832.0,204325.34666666665,volume_hlc3_fallback,204325.34666666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-12,20.775,20.945,21.085,20.735,11172.0,233736.86000000002,volume_hlc3_fallback,233736.86000000002,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-13,21.095,21.025,21.105,20.675,9424.0,197291.44,volume_hlc3_fallback,197291.44,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-14,21.025,21.555,21.925,20.865,32941.0,706529.5483333333,volume_hlc3_fallback,706529.5483333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-17,21.545,21.275,22.085,21.145,37663.0,809817.2716666666,volume_hlc3_fallback,809817.2716666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-18,21.255,21.095,21.475,21.065,25428.0,539370.2600000001,volume_hlc3_fallback,539370.2600000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-19,21.085,20.355,21.295,20.235,27027.0,557521.965,volume_hlc3_fallback,557521.965,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-20,20.455,20.145,20.675,19.935,26437.0,535393.3116666666,volume_hlc3_fallback,535393.3116666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-21,19.895,19.065,20.315,18.865,28865.0,560413.9750000001,volume_hlc3_fallback,560413.9750000001,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-24,19.345,19.885,20.005,19.135,25952.0,510605.60000000003,volume_hlc3_fallback,510605.60000000003,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-25,19.985,20.345,21.895,19.785,59841.0,1237212.675,volume_hlc3_fallback,1237212.675,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-26,19.825,19.785,20.355,19.685,47022.0,937697.05,volume_hlc3_fallback,937697.05,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-27,19.755,19.785,19.955,19.465,22175.0,437623.625,volume_hlc3_fallback,437623.625,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-11-28,19.795,20.275,20.285,19.635,25316.0,507965.54000000004,volume_hlc3_fallback,507965.54000000004,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-01,20.305,20.285,20.695,20.175,24632.0,502123.32000000007,volume_hlc3_fallback,502123.32000000007,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-02,20.365,20.635,21.285,20.085,49120.0,1015228.5333333334,volume_hlc3_fallback,1015228.5333333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-03,20.605,20.685,21.055,20.435,34913.0,723571.9249999999,volume_hlc3_fallback,723571.9249999999,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-04,20.615,20.065,20.815,20.065,31244.0,634721.86,volume_hlc3_fallback,634721.86,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-05,20.265,20.655,20.695,19.965,28056.0,573417.88,volume_hlc3_fallback,573417.88,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-08,20.785,20.695,20.845,20.115,27561.0,566424.485,volume_hlc3_fallback,566424.485,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-09,20.755,20.595,20.775,20.485,16815.0,346697.27499999997,volume_hlc3_fallback,346697.27499999997,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-10,20.505,20.225,20.735,20.185,16433.0,334931.92833333334,volume_hlc3_fallback,334931.92833333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-11,20.285,20.005,20.375,19.905,18719.0,376158.305,volume_hlc3_fallback,376158.305,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-12,20.065,19.325,20.155,19.185,26869.0,525423.295,volume_hlc3_fallback,525423.295,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-15,19.325,19.365,19.555,18.865,15345.0,295570.275,volume_hlc3_fallback,295570.275,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-16,19.365,19.025,19.555,18.825,14531.0,278050.685,volume_hlc3_fallback,278050.685,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-17,18.885,19.045,19.145,18.705,16573.0,314306.945,volume_hlc3_fallback,314306.945,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-18,19.025,19.255,19.515,18.865,14353.0,275745.0516666666,volume_hlc3_fallback,275745.0516666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-19,19.195,19.705,19.775,19.075,15630.0,305071.55,volume_hlc3_fallback,305071.55,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-22,19.805,19.745,19.945,19.695,15595.0,308703.025,volume_hlc3_fallback,308703.025,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-23,19.735,19.735,19.815,19.515,16555.0,325940.35833333334,volume_hlc3_fallback,325940.35833333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-24,19.715,19.945,20.035,19.675,14319.0,284733.315,volume_hlc3_fallback,284733.315,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-25,20.045,20.165,20.195,19.885,10292.0,206680.51333333334,volume_hlc3_fallback,206680.51333333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-26,20.135,19.795,20.325,19.785,13469.0,268953.4816666667,volume_hlc3_fallback,268953.4816666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
2025-12-29,19.795,20.025,20.035,19.665,12431.0,247480.4916666667,volume_hlc3_fallback,247480.4916666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:27
