date,open,close,high,low,volume,amount,fetch_source,amount_raw,amount_source,cache_schema_version,cache_scan_mode,cache_saved_at
2025-10-09,15.42,15.54,15.57,15.35,18972.0,293813.04,volume_hlc3_fallback,293813.04,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-10,15.52,15.47,15.7,15.43,25169.0,390958.4666666667,volume_hlc3_fallback,390958.4666666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-13,14.95,15.24,15.37,14.76,24335.0,368026.31666666665,volume_hlc3_fallback,368026.31666666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-14,15.28,15.02,15.49,14.99,25002.0,379197.0,volume_hlc3_fallback,379197.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-15,15.18,15.38,15.42,15.03,23086.0,352677.12666666665,volume_hlc3_fallback,352677.12666666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-16,15.36,15.17,15.39,15.13,16928.0,257813.44000000003,volume_hlc3_fallback,257813.44000000003,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-17,15.18,14.89,15.3,14.8,20009.0,300068.30333333334,volume_hlc3_fallback,300068.30333333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-20,15.01,15.11,15.24,15.01,16777.0,253668.24,volume_hlc3_fallback,253668.24,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-21,15.21,15.47,15.5,15.12,22047.0,338715.41,volume_hlc3_fallback,338715.41,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-22,15.4,15.65,15.87,15.38,25229.0,394413.36666666664,volume_hlc3_fallback,394413.36666666664,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-23,15.72,15.96,15.97,15.56,34532.0,546641.56,volume_hlc3_fallback,546641.56,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-24,15.92,15.96,16.03,15.79,24501.0,390219.26,volume_hlc3_fallback,390219.26,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-27,15.96,16.08,16.16,15.92,25683.0,412297.75999999995,volume_hlc3_fallback,412297.75999999995,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-28,16.01,16.28,16.38,16.01,30005.0,486781.11666666664,volume_hlc3_fallback,486781.11666666664,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-29,16.19,16.27,16.39,16.16,22622.0,368135.34666666656,volume_hlc3_fallback,368135.34666666656,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-30,16.3,15.99,16.3,15.95,27941.0,449291.28,volume_hlc3_fallback,449291.28,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-10-31,16.05,16.06,16.29,15.9,28097.0,451893.4166666666,volume_hlc3_fallback,451893.4166666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-03,16.03,16.17,16.2,15.97,21524.0,346823.38666666666,volume_hlc3_fallback,346823.38666666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-04,16.09,16.26,16.35,16.09,23238.0,377230.2,volume_hlc3_fallback,377230.2,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-05,16.23,16.47,16.48,16.03,36088.0,589196.7466666667,volume_hlc3_fallback,589196.7466666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-06,16.44,16.35,16.52,16.29,24536.0,402063.25333333336,volume_hlc3_fallback,402063.25333333336,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-07,16.34,16.13,16.38,16.09,19863.0,321780.6,volume_hlc3_fallback,321780.6,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-10,16.14,16.03,16.2,15.97,17865.0,287031.0,volume_hlc3_fallback,287031.0,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-11,16.06,16.08,16.28,16.05,17766.0,286684.02,volume_hlc3_fallback,286684.02,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-12,16.08,16.24,16.24,15.96,18969.0,306286.11999999994,volume_hlc3_fallback,306286.11999999994,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-13,16.24,16.23,16.38,16.1,20992.0,340840.1066666667,volume_hlc3_fallback,340840.1066666667,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-14,16.17,16.19,16.36,16.11,21868.0,354698.95999999996,volume_hlc3_fallback,354698.95999999996,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-17,16.2,16.03,16.22,16.0,16989.0,273239.75,volume_hlc3_fallback,273239.75,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-18,16.01,15.89,16.01,15.82,16083.0,255826.91999999998,volume_hlc3_fallback,255826.91999999998,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-19,15.87,15.48,15.94,15.41,23092.0,360466.12,volume_hlc3_fallback,360466.12,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-20,15.55,15.47,15.72,15.42,13389.0,208020.43,volume_hlc3_fallback,208020.43,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-21,15.36,14.82,15.55,14.82,24050.0,362273.1666666666,volume_hlc3_fallback,362273.1666666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-24,14.93,15.1,15.22,14.76,23630.0,355080.1333333333,volume_hlc3_fallback,355080.1333333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-25,15.15,15.16,15.35,15.12,15674.0,238401.53999999998,volume_hlc3_fallback,238401.53999999998,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-26,15.15,14.82,15.21,14.79,22427.0,335059.38,volume_hlc3_fallback,335059.38,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-27,14.84,14.97,15.04,14.75,16092.0,240092.63999999998,volume_hlc3_fallback,240092.63999999998,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-11-28,14.92,15.19,15.25,14.86,26603.0,401705.3,volume_hlc3_fallback,401705.3,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-01,15.14,15.39,15.7,15.09,38033.0,585454.6466666666,volume_hlc3_fallback,585454.6466666666,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-02,15.43,15.31,15.43,15.18,18744.0,286908.16,volume_hlc3_fallback,286908.16,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-03,15.32,15.34,15.34,15.12,18037.0,275364.86666666664,volume_hlc3_fallback,275364.86666666664,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-04,15.27,15.11,15.31,15.05,13894.0,210586.72666666665,volume_hlc3_fallback,210586.72666666665,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-05,15.15,15.32,15.32,15.07,13661.0,208148.10333333333,volume_hlc3_fallback,208148.10333333333,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-08,15.27,15.33,15.49,15.2,21032.0,322630.87999999995,volume_hlc3_fallback,322630.87999999995,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-09,15.36,15.16,15.42,15.14,13473.0,205328.52,volume_hlc3_fallback,205328.52,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-10,15.12,14.94,15.21,14.89,14425.0,216567.33333333334,volume_hlc3_fallback,216567.33333333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-11,14.99,14.72,15.05,14.69,23001.0,340874.82,volume_hlc3_fallback,340874.82,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-12,14.99,15.0,15.22,14.8,33977.0,509881.51333333337,volume_hlc3_fallback,509881.51333333337,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-15,14.93,14.81,15.09,14.78,19545.0,291090.2,volume_hlc3_fallback,291090.2,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
2025-12-16,14.8,14.57,14.81,14.55,25738.0,376890.11333333334,volume_hlc3_fallback,376890.11333333334,volume_hlc3_fallback,v4,daily,2026-06-17 10:20:46
