index_regime_date,index_regime,index_score,index_score_delta,index_gate_advice,index_temp_bucket,index_circuit_state,index_pos_factor,index_policy_reason,t_mode,t_mode_source,t_pos_factor,t_trade_gate,t_reason,t_basis_date,dynamic_qty,qty_source,blocked_by_index_circuit,date,time,code,name,action,score,buy_score,sell_score,price,vwap,notify,notify_threshold,hold_qty,daily_gate,daily_trend_bg,daily_support_name,daily_support_gap,daily_status,reasons,minute_source,daily_context_source
2026-07-17,uni_down,-53.66,0.0,panic_capitulation_watch,clear,normal,0.6,hold,short,sentiment_history,0.5,normal,单边下行×冰点→反T标准仓，先卖后买；uni_down连续4日≥3日→禁止正T，切换反T；K-down次日→强制反T，仓位系数×0.5,2026-07-20,800,signal_default,True,2026-07-20,10:14:00,000988,华工科技,PANIC_SELL,100.0,0.0,100.0,108.73,113.71782812172917,True,65,800,overheat,bull,,0.0,ok,资金踩踏出逃,cache,direct_build
