createdAt,updatedAt,accountId,amount,available,availableNow,changeEventId,changeReason,cost,fpnl,lastPrice,lastVolume,marketValue,price,secName,side,symbol,volume,vwap,fpnlDiluted,vwapDiluted
2026-08-31 13:02:07,2026-08-31 13:02:07,8e2c22c7-a287-11f1-9d7f-00163e022aa6,6020.000267028809,1400,,,,6020.000267028809,-14.000320434570312,4.300000190734863,1400,6005.999946594238,4.289999961853027,双良节能,1,SHSE.600481,1400,4.300000190734863,-14.000320434570312,4.300000190734863
2026-08-31 13:03:03,2026-08-31 13:03:03,8e2c22c7-a287-11f1-9d7f-00163e022aa6,10794.000053405762,1400,,,,10794.000053405762,70.0002670288086,7.710000038146973,1400,10864.00032043457,7.760000228881836,摩恩电气,1,SZSE.002451,1400,7.710000038146973,70.0002670288086,7.710000038146973
