ts_code,time,close,open,high,low,volume,amount,date
000988.SZ,2025-06-11 09:30:00,44.44,44.44,44.49,44.43,52100.0,2315347.0,2025-06-11
000988.SZ,2025-06-11 09:31:00,44.41,44.5,44.59,44.35,195600.0,8698926.0,2025-06-11
000988.SZ,2025-06-11 09:32:00,44.62,44.39,44.68,44.39,147900.0,6587835.0,2025-06-11
000988.SZ,2025-06-11 09:33:00,44.57,44.6,44.62,44.55,128300.0,5721040.0,2025-06-11
000988.SZ,2025-06-11 09:34:00,44.48,44.57,44.57,44.48,72200.0,3212991.0,2025-06-11
000988.SZ,2025-06-11 09:35:00,44.54,44.5,44.55,44.46,59500.0,2648233.0,2025-06-11
000988.SZ,2025-06-11 09:36:00,44.52,44.5,44.53,44.44,67900.0,3020274.0,2025-06-11
000988.SZ,2025-06-11 09:37:00,44.58,44.53,44.59,44.5,138300.0,6162668.0,2025-06-11
000988.SZ,2025-06-11 09:38:00,44.56,44.58,44.62,44.55,92500.0,4123500.0,2025-06-11
000988.SZ,2025-06-11 09:39:00,44.57,44.55,44.59,44.51,97300.0,4335098.0,2025-06-11
000988.SZ,2025-06-11 09:40:00,44.64,44.58,44.68,44.56,181700.0,8105531.0,2025-06-11
000988.SZ,2025-06-11 09:41:00,44.73,44.65,44.76,44.64,214000.0,9563252.0,2025-06-11
000988.SZ,2025-06-11 09:42:00,44.76,44.76,44.79,44.71,179900.0,8051966.0,2025-06-11
000988.SZ,2025-06-11 09:43:00,44.69,44.78,44.8,44.68,139300.0,6233654.0,2025-06-11
000988.SZ,2025-06-11 09:44:00,44.75,44.7,44.76,44.68,84100.0,3760625.0,2025-06-11
000988.SZ,2025-06-11 09:45:00,44.83,44.73,44.83,44.7,119200.0,5336534.0,2025-06-11
000988.SZ,2025-06-11 09:46:00,44.79,44.86,44.87,44.78,138100.0,6190511.0,2025-06-11
000988.SZ,2025-06-11 09:47:00,44.79,44.79,44.8,44.77,175100.0,7841612.0,2025-06-11
000988.SZ,2025-06-11 09:48:00,44.77,44.79,44.8,44.74,85800.0,3841476.0,2025-06-11
000988.SZ,2025-06-11 09:49:00,44.79,44.79,44.81,44.76,107100.0,4797510.0,2025-06-11
000988.SZ,2025-06-11 09:50:00,44.83,44.8,44.84,44.79,72100.0,3230913.0,2025-06-11
000988.SZ,2025-06-11 09:51:00,44.8,44.82,44.82,44.77,95500.0,4278653.0,2025-06-11
000988.SZ,2025-06-11 09:52:00,44.82,44.82,44.85,44.82,86800.0,3891194.0,2025-06-11
000988.SZ,2025-06-11 09:53:00,44.72,44.82,44.85,44.72,78500.0,3515751.0,2025-06-11
000988.SZ,2025-06-11 09:54:00,44.62,44.72,44.72,44.61,94000.0,4197934.0,2025-06-11
000988.SZ,2025-06-11 09:55:00,44.62,44.61,44.66,44.6,100500.0,4483814.0,2025-06-11
000988.SZ,2025-06-11 09:56:00,44.55,44.62,44.62,44.53,235100.0,10478477.0,2025-06-11
000988.SZ,2025-06-11 09:57:00,44.58,44.56,44.6,44.53,109000.0,4857591.0,2025-06-11
000988.SZ,2025-06-11 09:58:00,44.57,44.58,44.63,44.57,112300.0,5008369.0,2025-06-11
000988.SZ,2025-06-11 09:59:00,44.55,44.54,44.56,44.53,108000.0,4810773.0,2025-06-11
000988.SZ,2025-06-11 10:00:00,44.58,44.58,44.62,44.57,104100.0,4642081.0,2025-06-11
000988.SZ,2025-06-11 10:01:00,44.6,44.59,44.62,44.58,61900.0,2760737.0,2025-06-11
000988.SZ,2025-06-11 10:02:00,44.54,44.57,44.61,44.54,119400.0,5321391.0,2025-06-11
000988.SZ,2025-06-11 10:03:00,44.55,44.53,44.58,44.51,129800.0,5779435.0,2025-06-11
000988.SZ,2025-06-11 10:04:00,44.52,44.55,44.56,44.52,27600.0,1229434.0,2025-06-11
000988.SZ,2025-06-11 10:05:00,44.55,44.53,44.58,44.53,74300.0,3309770.0,2025-06-11
000988.SZ,2025-06-11 10:06:00,44.5,44.56,44.56,44.5,103200.0,4595183.0,2025-06-11
000988.SZ,2025-06-11 10:07:00,44.55,44.51,44.55,44.5,62400.0,2777336.0,2025-06-11
000988.SZ,2025-06-11 10:08:00,44.48,44.55,44.55,44.48,61100.0,2718606.0,2025-06-11
000988.SZ,2025-06-11 10:09:00,44.49,44.49,44.5,44.46,79900.0,3553781.0,2025-06-11
000988.SZ,2025-06-11 10:10:00,44.52,44.53,44.54,44.48,22900.0,1019392.0,2025-06-11
000988.SZ,2025-06-11 10:11:00,44.54,44.52,44.55,44.52,29800.0,1326982.0,2025-06-11
000988.SZ,2025-06-11 10:12:00,44.49,44.5,44.51,44.49,39000.0,1735588.0,2025-06-11
000988.SZ,2025-06-11 10:13:00,44.53,44.5,44.58,44.49,54600.0,2430493.0,2025-06-11
000988.SZ,2025-06-11 10:14:00,44.58,44.57,44.58,44.55,24200.0,1078325.0,2025-06-11
000988.SZ,2025-06-11 10:15:00,44.58,44.56,44.59,44.55,34100.0,1519693.0,2025-06-11
000988.SZ,2025-06-11 10:16:00,44.6,44.59,44.61,44.59,62000.0,2765071.0,2025-06-11
000988.SZ,2025-06-11 10:17:00,44.57,44.6,44.61,44.57,20100.0,896398.0,2025-06-11
000988.SZ,2025-06-11 10:18:00,44.53,44.57,44.6,44.53,20600.0,917824.0,2025-06-11
000988.SZ,2025-06-11 10:19:00,44.5,44.53,44.54,44.5,24800.0,1104122.0,2025-06-11
000988.SZ,2025-06-11 10:20:00,44.65,44.5,44.67,44.5,143100.0,6377789.0,2025-06-11
000988.SZ,2025-06-11 10:21:00,44.67,44.65,44.7,44.65,144500.0,6456635.0,2025-06-11
000988.SZ,2025-06-11 10:22:00,44.8,44.67,44.8,44.67,131400.0,5881660.0,2025-06-11
000988.SZ,2025-06-11 10:23:00,44.75,44.79,44.84,44.75,153700.0,6887404.0,2025-06-11
000988.SZ,2025-06-11 10:24:00,44.76,44.78,44.79,44.72,74700.0,3344811.0,2025-06-11
000988.SZ,2025-06-11 10:25:00,44.74,44.74,44.77,44.74,29100.0,1302270.0,2025-06-11
000988.SZ,2025-06-11 10:26:00,44.7,44.74,44.74,44.69,52100.0,2329685.0,2025-06-11
000988.SZ,2025-06-11 10:27:00,44.69,44.67,44.7,44.67,16800.0,750699.0,2025-06-11
000988.SZ,2025-06-11 10:28:00,44.71,44.68,44.72,44.68,39300.0,1756697.0,2025-06-11
000988.SZ,2025-06-11 10:29:00,44.76,44.72,44.76,44.69,39600.0,1771480.0,2025-06-11
000988.SZ,2025-06-11 10:30:00,44.74,44.76,44.76,44.73,49500.0,2214971.0,2025-06-11
000988.SZ,2025-06-11 10:31:00,44.71,44.74,44.76,44.68,54500.0,2437052.0,2025-06-11
000988.SZ,2025-06-11 10:32:00,44.74,44.68,44.75,44.68,25700.0,1148916.0,2025-06-11
000988.SZ,2025-06-11 10:33:00,44.74,44.73,44.75,44.71,47700.0,2133209.0,2025-06-11
000988.SZ,2025-06-11 10:34:00,44.76,44.74,44.76,44.73,50900.0,2277556.0,2025-06-11
000988.SZ,2025-06-11 10:35:00,44.78,44.76,44.79,44.76,60500.0,2708681.0,2025-06-11
000988.SZ,2025-06-11 10:36:00,44.66,44.72,44.79,44.64,70300.0,3145731.0,2025-06-11
000988.SZ,2025-06-11 10:37:00,44.68,44.66,44.7,44.66,27500.0,1229178.0,2025-06-11
000988.SZ,2025-06-11 10:38:00,44.67,44.67,44.71,44.66,26500.0,1183998.0,2025-06-11
000988.SZ,2025-06-11 10:39:00,44.74,44.67,44.75,44.67,38600.0,1725988.0,2025-06-11
000988.SZ,2025-06-11 10:40:00,44.71,44.75,44.77,44.7,43000.0,1923737.0,2025-06-11
000988.SZ,2025-06-11 10:41:00,44.74,44.72,44.75,44.7,39900.0,1784321.0,2025-06-11
000988.SZ,2025-06-11 10:42:00,44.67,44.7,44.7,44.67,29700.0,1327278.0,2025-06-11
000988.SZ,2025-06-11 10:43:00,44.69,44.67,44.69,44.67,36600.0,1635930.0,2025-06-11
000988.SZ,2025-06-11 10:44:00,44.7,44.69,44.71,44.69,14400.0,643727.0,2025-06-11
000988.SZ,2025-06-11 10:45:00,44.68,44.7,44.73,44.68,14700.0,657194.0,2025-06-11
000988.SZ,2025-06-11 10:46:00,44.68,44.69,44.69,44.67,33300.0,1488081.0,2025-06-11
000988.SZ,2025-06-11 10:47:00,44.72,44.69,44.72,44.66,37200.0,1662290.0,2025-06-11
000988.SZ,2025-06-11 10:48:00,44.71,44.71,44.72,44.66,28200.0,1260304.0,2025-06-11
000988.SZ,2025-06-11 10:49:00,44.69,44.68,44.73,44.68,24400.0,1090830.0,2025-06-11
000988.SZ,2025-06-11 10:50:00,44.68,44.69,44.69,44.67,29200.0,1304815.0,2025-06-11
000988.SZ,2025-06-11 10:51:00,44.71,44.68,44.71,44.67,20400.0,911738.0,2025-06-11
000988.SZ,2025-06-11 10:52:00,44.67,44.71,44.71,44.67,50300.0,2248326.0,2025-06-11
000988.SZ,2025-06-11 10:53:00,44.66,44.66,44.67,44.66,31100.0,1389668.0,2025-06-11
000988.SZ,2025-06-11 10:54:00,44.59,44.65,44.66,44.57,56200.0,2508306.0,2025-06-11
000988.SZ,2025-06-11 10:55:00,44.57,44.57,44.59,44.56,36400.0,1622615.0,2025-06-11
000988.SZ,2025-06-11 10:56:00,44.57,44.55,44.58,44.54,34400.0,1532995.0,2025-06-11
000988.SZ,2025-06-11 10:57:00,44.49,44.55,44.55,44.49,66800.0,2974278.0,2025-06-11
000988.SZ,2025-06-11 10:58:00,44.46,44.5,44.5,44.46,79500.0,3535981.0,2025-06-11
000988.SZ,2025-06-11 10:59:00,44.48,44.45,44.48,44.45,27500.0,1222921.0,2025-06-11
000988.SZ,2025-06-11 11:00:00,44.45,44.48,44.48,44.45,76800.0,3415134.0,2025-06-11
000988.SZ,2025-06-11 11:01:00,44.45,44.45,44.45,44.45,36300.0,1613588.0,2025-06-11
000988.SZ,2025-06-11 11:02:00,44.45,44.46,44.46,44.45,37100.0,1649234.0,2025-06-11
000988.SZ,2025-06-11 11:03:00,44.46,44.45,44.46,44.45,24600.0,1093623.0,2025-06-11
000988.SZ,2025-06-11 11:04:00,44.48,44.46,44.49,44.45,25900.0,1151836.0,2025-06-11
000988.SZ,2025-06-11 11:05:00,44.49,44.49,44.5,44.48,35300.0,1570580.0,2025-06-11
000988.SZ,2025-06-11 11:06:00,44.51,44.52,44.53,44.51,53100.0,2363892.0,2025-06-11
000988.SZ,2025-06-11 11:07:00,44.5,44.51,44.52,44.5,22300.0,992637.0,2025-06-11
000988.SZ,2025-06-11 11:08:00,44.51,44.51,44.52,44.5,22600.0,1005995.0,2025-06-11
