ts_code,time,close,open,high,low,volume,amount,rsi,bb_up,bb_dn,bb_pct,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_spread,vwap,vwap_dev,vwap_dev_atr,date,day_amplitude,range_pos,vol_ma10,vol_ratio,mom5,upper_shadow,lower_shadow,prev_close,prev_high,today_ret
000988.SZ,2026-06-12 09:30:00,155.06,155.01,155.3,155.0,1029528.0,159622620.0,,,,,0.0,0.0,0.0,155.06,155.06,0.0,155.04446697904282,0.00010018429718796903,0.0517819237398863,2026-06-12,0.030262896496920877,0.8862144418192074,1029528.0,1.0,,0.7999733342221925,0.03333222225922645,,,
000988.SZ,2026-06-12 09:31:00,153.73,155.3,155.58,153.68,1787872.0,276847580.0,0.0,156.2759040379562,152.51409596204377,0.32322330470336497,-0.10609686609686264,-0.02121937321937253,-0.16975498575498021,154.39499999999998,154.68,-0.001842513576415988,154.91950024845602,-0.007678182840432207,-1.0730609527814854,2026-06-12,0.030262896496920877,0.5951859954933917,1408700.0,1.2691644778874138,,0.14736764543344524,0.026315650970248995,155.06,155.3,-0.008577324906487892
000988.SZ,2026-06-12 09:32:00,153.04,153.6,153.6,153.0,1188053.0,182193980.0,0.0,155.99685064110878,151.88981602555788,0.28005217440511726,-0.24305484533405775,-0.06558646764230958,-0.35493675538349634,153.71749999999997,154.21142857142857,-0.0032029310408716984,154.45548356203406,-0.009164346447211551,-1.5026909788727678,2026-06-12,0.030262896496920877,0.44420131281308317,1335151.0,0.889826693759732,,0.0,0.06666555557406113,153.73,155.58,-0.004488388733493773
000988.SZ,2026-06-12 09:33:00,153.25,153.04,153.55,153.04,1020294.0,156417490.0,9.417040358744671,155.58438694880664,151.95561305119332,0.356700909268006,-0.33083611288077464,-0.11863639669000259,-0.4243994323815441,153.48375,153.93673469387755,-0.002942667939386816,154.22218229449274,-0.006303777316782634,-1.1674367054947792,2026-06-12,0.030262896496920877,0.49015317275926595,1256436.75,0.8120536111348223,,0.5882237603184252,0.0,153.04,153.6,0.0013721902770518033
000988.SZ,2026-06-12 09:34:00,152.41,153.15,153.15,152.35,987427.0,150720720.0,6.840390879479031,155.4851285816474,151.5108714183526,0.22623814833914652,-0.46284894514235475,-0.18747890638047304,-0.5507400775237634,152.94687499999998,153.5005247813411,-0.0036068266354776345,153.9623483371677,-0.010082649127747497,-1.8694605274452314,2026-06-12,0.030262896496920877,0.3063457329745412,1202634.8,0.8210530744661637,,0.0,0.07499906251172038,153.25,153.55,-0.005481239804241458
000988.SZ,2026-06-12 09:35:00,152.8,152.39,153.14,152.3,611038.0,93296080.0,17.34104046242821,155.2481464192133,151.51518691412002,0.34418082599797317,-0.5298920593627656,-0.2559615369769316,-0.5478610447716681,152.8734375,153.30037484381506,-0.0027849726019916143,153.84448293623453,-0.006789212822584177,-1.2574445082313441,2026-06-12,0.030262896496920877,0.3916849014460234,1104035.3333333333,0.5534587359220992,-0.01457500322455818,0.4047570862251463,0.10714158164781094,152.41,153.15,0.002558887212125286
000988.SZ,2026-06-12 09:36:00,152.18,152.81,152.81,152.02,723255.0,110182584.0,14.705882352941586,155.14087199644788,151.27912800355213,0.23328112845003768,-0.625838749314795,-0.3299369794445043,-0.5918035397405814,152.52671875,152.98026774558218,-0.0029647548815673556,153.69664865456355,-0.009867805627774222,-1.8313203176032666,2026-06-12,0.030262896496920877,0.25601750541444046,1049638.142857143,0.6890517507598196,-0.010082612372340982,0.0,0.2025290819103533,152.8,153.14,-0.004057591623036679
000988.SZ,2026-06-12 09:37:00,153.04,152.1,153.04,152.1,421787.0,64348028.0,29.55465587044536,154.98042718712304,151.39707281287696,0.4584886158429969,-0.6252746032736525,-0.38900450421033395,-0.47254019812663706,152.78335937499997,152.99733410398727,-0.0013985520090295438,153.63496701227686,-0.003872601555798978,-0.7097759785622454,2026-06-12,0.030262896496920877,0.44420131281308317,971156.75,0.4343140280907279,0.0,0.0,0.0,152.18,152.81,0.005651202523327541
000988.SZ,2026-06-12 09:38:00,153.07,153.02,153.15,153.0,639100.0,97806260.0,29.979879275653943,154.85338484100478,151.4977262701063,0.46854401205445284,-0.6153138096143778,-0.43426636529114276,-0.36209488864647,152.92667968749998,153.01809578856233,-0.0005974201978612212,153.58955415055075,-0.003382744050689059,-0.682308885292937,2026-06-12,0.030262896496920877,0.4507658642339664,934261.5555555555,0.6840696764194276,-0.001174551386623257,0.5332977801480533,0.13332444503706067,153.04,153.04,0.00019602718243597189
000988.SZ,2026-06-12 09:39:00,153.29,153.07,153.29,152.7,556088.0,85082984.0,32.94797687861271,154.77052770736728,151.6034722926327,0.532522323266213,-0.5829477882617482,-0.46400264988526385,-0.2378902767529687,153.10833984375,153.09578270611595,8.202144704503203e-05,153.55315210918872,-0.0017137525708466163,-0.35404465173191,2026-06-12,0.030262896496920877,0.4989059079871082,896444.2,0.620326396221873,0.005773899350436373,0.0,0.627108015118392,153.07,153.15,0.0014372509309466183
000988.SZ,2026-06-12 09:40:00,153.97,153.3,153.97,153.3,395257.0,60744136.0,40.71550255536629,154.83290257264764,151.68346106371598,0.7260140979915033,-0.49670150044119055,-0.47054241999644925,-0.0523181608894826,153.539169921875,153.3455590757971,0.0012625787616202726,153.55861999408313,0.0026789769661430883,0.56085326554358,2026-06-12,0.030262896496920877,0.6477024068604577,833017.1,0.47448845888037594,0.007657068062827177,0.0,0.0,153.29,153.29,0.004436036271120144
000988.SZ,2026-06-12 09:41:00,153.99,154.0,154.4,153.99,772000.0,119037976.0,40.916808149405895,154.87892092081483,151.7594124125185,0.7150445595994573,-0.4218737649642321,-0.4608086889900058,0.0778698480515474,153.7645849609375,153.52968505414077,0.0015299966694642265,153.6070542561519,0.002493021858289821,0.5419770860584229,2026-06-12,0.030262896496920877,0.6520787744743819,731429.9,1.0554668328434482,0.01189380996188727,0.9755859613180385,0.0,153.97,153.97,0.0001298954341755552
000988.SZ,2026-06-12 09:42:00,152.95,153.99,153.99,152.95,448600.0,68816720.0,34.77633477633482,154.79809493188057,151.7834435296579,0.3869623099645972,-0.44140333101546503,-0.4569276173950977,0.031048572759265314,153.35729248046874,153.3640607529577,-4.413206363815281e-05,153.59841512985597,-0.004221496226427793,-0.8798545096244952,2026-06-12,0.030262896496920877,0.42450765855043343,657484.6,0.6822973496261358,-0.0005880815473079393,0.0,0.0,153.99,154.4,-0.006753685304240668
000988.SZ,2026-06-12 09:43:00,154.07,152.95,154.1,152.95,489782.0,75254090.0,43.85093167701863,154.85332772364316,151.83952941921396,0.7400862152945146,-0.3623293063431561,-0.43800795518470936,0.15135729768310657,153.71364624023437,153.56575768068407,0.0009630308330702668,153.60061484644964,0.0030558806943551623,0.6166018278868272,2026-06-12,0.030262896496920877,0.6695842449300664,604433.4,0.8103159090811328,0.0065329587770301956,0.02608672968061233,0.0,152.95,153.99,0.007322654462242593
000988.SZ,2026-06-12 09:44:00,152.79,153.95,154.02,152.79,418018.0,64122410.0,37.83494105037517,154.78957398300903,151.8290926836576,0.32457807335344674,-0.3983558761144934,-0.4300775393706662,0.06344332651234552,153.2518231201172,153.34411262906005,-0.0006018457921896466,153.59318003788093,-0.0052292688886501695,-0.9626264981889844,2026-06-12,0.030262896496920877,0.3894967176390582,547492.5,0.7635136554382024,-0.0032617913758236083,0.05691010642191573,0.0,154.07,154.1,-0.008307911988057384
000988.SZ,2026-06-12 09:45:00,152.33,152.72,152.72,152.33,409790.0,62520140.0,41.72576832151317,154.7596843493696,151.73656565063038,0.19629872608611817,-0.45873730968335735,-0.43580949343320446,-0.045855632500305776,152.7909115600586,153.05436616361433,-0.0017213138713998647,153.55781164204842,-0.007995761524073447,-1.68663906443813,2026-06-12,0.030262896496920877,0.2888402625188567,527367.7,0.7770479686184801,-0.010651425602389963,0.0,0.0,152.79,154.02,-0.003010668237449961
000988.SZ,2026-06-12 09:46:00,153.36,152.35,153.37,152.35,381806.0,58374332.0,51.818181818181934,154.7192726723468,151.79013909235908,0.5359471887408831,-0.4186516828819151,-0.4323779313229466,0.02745249688206297,153.0754557800293,153.14169011686738,-0.00043250362972704117,153.5370487622046,-0.0011531338112326732,-0.23512102735697932,2026-06-12,0.030262896496920877,0.5142231946358399,493222.8,0.7741045223375724,-0.004091174751607252,0.009803825452682624,0.0,152.33,152.72,0.006761635922011429
000988.SZ,2026-06-12 09:47:00,153.57,153.45,153.67,153.45,389000.0,59735870.0,51.81818181818178,154.70081355728428,151.8436308871602,0.6042207699533688,-0.36572246891634563,-0.41904683884162647,0.10664873985056167,153.32272789001465,153.26406436919098,0.00038276109318332766,153.53783479671742,0.0002094936621006822,0.043985076527658616,2026-06-12,0.030262896496920877,0.5601750545820164,489944.1,0.7939681282007478,0.004053612291598618,0.45452479432750703,0.0,153.36,153.37,0.0013693270735522921
