ts_code,time,close,open,high,low,volume,amount,date
000988.SZ,2025-06-30 09:30:00,46.8,46.76,46.86,46.76,148100.0,6927262.0,2025-06-30
000988.SZ,2025-06-30 09:31:00,46.85,46.79,46.9,46.72,749800.0,35090940.0,2025-06-30
000988.SZ,2025-06-30 09:32:00,46.86,46.85,47.0,46.67,654400.0,30651984.0,2025-06-30
000988.SZ,2025-06-30 09:33:00,46.9,46.87,46.92,46.78,218800.0,10250847.0,2025-06-30
000988.SZ,2025-06-30 09:34:00,46.93,46.93,46.94,46.86,258900.0,12141719.0,2025-06-30
000988.SZ,2025-06-30 09:35:00,46.86,46.93,47.08,46.86,608600.0,28581780.0,2025-06-30
000988.SZ,2025-06-30 09:36:00,46.83,46.85,46.85,46.81,186800.0,8749561.0,2025-06-30
000988.SZ,2025-06-30 09:37:00,46.88,46.85,46.93,46.83,201800.0,9456471.0,2025-06-30
000988.SZ,2025-06-30 09:38:00,46.75,46.85,46.85,46.73,176300.0,8248063.0,2025-06-30
000988.SZ,2025-06-30 09:39:00,46.78,46.77,46.85,46.77,120400.0,5633485.0,2025-06-30
000988.SZ,2025-06-30 09:40:00,46.73,46.75,46.78,46.72,232100.0,10850566.0,2025-06-30
000988.SZ,2025-06-30 09:41:00,46.68,46.75,46.75,46.66,125800.0,5874895.0,2025-06-30
000988.SZ,2025-06-30 09:42:00,46.71,46.68,46.71,46.63,116700.0,5446546.0,2025-06-30
000988.SZ,2025-06-30 09:43:00,46.85,46.75,46.87,46.74,106300.0,4974916.0,2025-06-30
000988.SZ,2025-06-30 09:44:00,46.75,46.83,46.83,46.75,85200.0,3985836.0,2025-06-30
000988.SZ,2025-06-30 09:45:00,46.74,46.76,46.85,46.74,153100.0,7165291.0,2025-06-30
000988.SZ,2025-06-30 09:46:00,46.8,46.78,46.81,46.75,73400.0,3433500.0,2025-06-30
000988.SZ,2025-06-30 09:47:00,46.93,46.82,46.93,46.82,148500.0,6962108.0,2025-06-30
000988.SZ,2025-06-30 09:48:00,46.89,46.93,46.93,46.85,126500.0,5933943.0,2025-06-30
000988.SZ,2025-06-30 09:49:00,46.9,46.92,46.94,46.9,146800.0,6886931.0,2025-06-30
000988.SZ,2025-06-30 09:50:00,46.9,46.88,46.9,46.85,76400.0,3581134.0,2025-06-30
000988.SZ,2025-06-30 09:51:00,46.86,46.87,46.89,46.82,84200.0,3945073.0,2025-06-30
000988.SZ,2025-06-30 09:52:00,46.97,46.87,46.97,46.87,136600.0,6409091.0,2025-06-30
000988.SZ,2025-06-30 09:53:00,47.05,46.95,47.05,46.93,313800.0,14746640.0,2025-06-30
000988.SZ,2025-06-30 09:54:00,47.07,47.06,47.07,47.01,323900.0,15239381.0,2025-06-30
000988.SZ,2025-06-30 09:55:00,47.12,47.08,47.17,47.08,483100.0,22768138.0,2025-06-30
000988.SZ,2025-06-30 09:56:00,47.0,47.1,47.1,47.0,102900.0,4843031.0,2025-06-30
000988.SZ,2025-06-30 09:57:00,47.05,47.0,47.06,47.0,124400.0,5850232.0,2025-06-30
000988.SZ,2025-06-30 09:58:00,47.1,47.04,47.13,47.04,128900.0,6068981.0,2025-06-30
000988.SZ,2025-06-30 09:59:00,47.09,47.08,47.1,47.07,124100.0,5843458.0,2025-06-30
000988.SZ,2025-06-30 10:00:00,47.03,47.09,47.09,47.03,67600.0,3181587.0,2025-06-30
000988.SZ,2025-06-30 10:01:00,47.03,47.03,47.06,47.0,198400.0,9329768.0,2025-06-30
000988.SZ,2025-06-30 10:02:00,46.98,47.03,47.04,46.98,85300.0,4009448.0,2025-06-30
000988.SZ,2025-06-30 10:03:00,46.88,46.97,46.97,46.88,108100.0,5070601.0,2025-06-30
000988.SZ,2025-06-30 10:04:00,46.85,46.87,46.87,46.79,108100.0,5060563.0,2025-06-30
000988.SZ,2025-06-30 10:05:00,46.84,46.84,46.86,46.83,63110.0,2955904.2,2025-06-30
000988.SZ,2025-06-30 10:06:00,46.85,46.84,46.85,46.82,107900.0,5054106.0,2025-06-30
000988.SZ,2025-06-30 10:07:00,46.86,46.86,46.91,46.86,69900.0,3276747.0,2025-06-30
000988.SZ,2025-06-30 10:08:00,46.83,46.87,46.87,46.8,120400.0,5637317.0,2025-06-30
000988.SZ,2025-06-30 10:09:00,46.91,46.83,46.91,46.82,135600.0,6351452.0,2025-06-30
000988.SZ,2025-06-30 10:10:00,46.85,46.88,46.89,46.84,60800.0,2849084.0,2025-06-30
000988.SZ,2025-06-30 10:11:00,46.85,46.84,46.85,46.83,50900.0,2384086.0,2025-06-30
000988.SZ,2025-06-30 10:12:00,46.8,46.84,46.85,46.8,129200.0,6049365.0,2025-06-30
000988.SZ,2025-06-30 10:13:00,46.9,46.83,46.93,46.83,76200.0,3572033.0,2025-06-30
000988.SZ,2025-06-30 10:14:00,46.96,46.89,46.99,46.88,279800.0,13143363.0,2025-06-30
000988.SZ,2025-06-30 10:15:00,46.97,46.96,46.98,46.93,57600.0,2704576.0,2025-06-30
000988.SZ,2025-06-30 10:16:00,47.05,46.98,47.05,46.96,92700.0,4356360.0,2025-06-30
000988.SZ,2025-06-30 10:17:00,47.08,47.05,47.11,47.03,168600.0,7935731.0,2025-06-30
000988.SZ,2025-06-30 10:18:00,46.99,47.06,47.08,46.99,42000.0,1975165.0,2025-06-30
000988.SZ,2025-06-30 10:19:00,47.12,47.0,47.13,46.99,246700.0,11612857.0,2025-06-30
000988.SZ,2025-06-30 10:20:00,47.18,47.13,47.2,47.12,348600.0,16444831.0,2025-06-30
000988.SZ,2025-06-30 10:21:00,47.15,47.17,47.18,47.12,213700.0,10077316.0,2025-06-30
000988.SZ,2025-06-30 10:22:00,47.12,47.15,47.15,47.09,120500.0,5678685.0,2025-06-30
000988.SZ,2025-06-30 10:23:00,47.15,47.12,47.16,47.11,71200.0,3355596.0,2025-06-30
000988.SZ,2025-06-30 10:24:00,47.16,47.15,47.17,47.13,65400.0,3083792.0,2025-06-30
000988.SZ,2025-06-30 10:25:00,47.18,47.17,47.2,47.17,123300.0,5818183.0,2025-06-30
