ts_code,time,close,open,high,low,volume,amount,date
000988.SZ,2025-06-13 09:30:00,44.57,44.69,44.74,44.57,187900.0,8395660.0,2025-06-13
000988.SZ,2025-06-13 09:31:00,45.01,44.6,45.09,44.6,373600.0,16726607.0,2025-06-13
000988.SZ,2025-06-13 09:32:00,45.13,45.1,45.25,45.04,398500.0,17988508.0,2025-06-13
000988.SZ,2025-06-13 09:33:00,45.45,45.14,45.48,45.14,568200.0,25738176.0,2025-06-13
000988.SZ,2025-06-13 09:34:00,45.5,45.46,45.6,45.46,506200.0,23044928.0,2025-06-13
000988.SZ,2025-06-13 09:35:00,45.29,45.46,45.49,45.29,282300.0,12832045.0,2025-06-13
000988.SZ,2025-06-13 09:36:00,45.19,45.3,45.3,45.18,235700.0,10663096.0,2025-06-13
000988.SZ,2025-06-13 09:37:00,45.11,45.21,45.22,45.11,161900.0,7310010.0,2025-06-13
000988.SZ,2025-06-13 09:38:00,45.09,45.1,45.1,45.06,73900.0,3331588.0,2025-06-13
000988.SZ,2025-06-13 09:39:00,45.16,45.1,45.16,45.07,93300.0,4206773.0,2025-06-13
000988.SZ,2025-06-13 09:40:00,45.2,45.16,45.23,45.14,94100.0,4252545.0,2025-06-13
000988.SZ,2025-06-13 09:41:00,45.13,45.13,45.23,45.09,179600.0,8106470.0,2025-06-13
000988.SZ,2025-06-13 09:42:00,45.07,45.11,45.16,45.06,67400.0,3040429.0,2025-06-13
000988.SZ,2025-06-13 09:43:00,44.98,45.08,45.08,44.98,169300.0,7619473.0,2025-06-13
000988.SZ,2025-06-13 09:44:00,44.97,44.97,45.01,44.96,95500.0,4294919.0,2025-06-13
000988.SZ,2025-06-13 09:45:00,44.94,44.95,44.96,44.93,70600.0,3173521.0,2025-06-13
000988.SZ,2025-06-13 09:46:00,44.98,44.93,45.02,44.91,225500.0,10124881.0,2025-06-13
000988.SZ,2025-06-13 09:47:00,44.78,44.95,44.95,44.76,116800.0,5236129.0,2025-06-13
