ts_code,time,close,open,high,low,volume,amount,rsi,bb_up,bb_dn,bb_pct,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_spread,vwap,vwap_dev,vwap_dev_atr,date,day_amplitude,range_pos,vol_ma10,vol_ratio,mom5,upper_shadow,lower_shadow,prev_close,prev_high,today_ret
000988.SZ,2026-07-09 09:30:00,150.12,150.0,150.8,150.0,427787.0,64184924.0,,,,,0.0,0.0,0.0,150.12,150.12,0.0,150.03944486391592,0.0005368930560703501,0.10074798197159976,2026-07-09,0.08625850340136058,0.24605678231497996,427787.0,1.0,,0.8499893751328074,0.0,,,
000988.SZ,2026-07-09 09:31:00,150.03,150.5,150.94,150.03,922994.0,138699420.0,0.0,150.20227922061355,149.94772077938643,0.32322330470338523,-0.007179487179485022,-0.0014358974358970045,-0.011487179487176036,150.075,150.09428571428572,-0.00012849066301192069,150.19780704644202,-0.0011172403228905646,-0.19604627560616447,2026-07-09,0.08625850340136058,0.23895899051743222,675390.5,1.3666079105347202,,0.48351117020692014,0.0,150.12,150.8,-0.0005995203836930683
000988.SZ,2026-07-09 09:32:00,150.42,149.93,150.42,149.44,823613.0,123474910.0,81.24999999999889,150.59841155713323,149.78158844286676,0.7815787114527682,0.018388487106420826,0.0025289794725665616,0.031719015267708525,150.2475,150.1873469387755,0.00040052016664905065,150.09205047475297,0.002184989306293645,0.36654210942679216,2026-07-09,0.08625850340136058,0.2697160883068036,724798.0,1.1363345373469573,,0.0,0.4999948980112593,150.03,150.94,0.002599480103979113
000988.SZ,2026-07-09 09:33:00,149.31,150.41,150.44,149.3,376600.0,56530220.0,24.52830188679198,150.91106322848148,149.02893677151852,0.14933280781516392,-0.05033618816364083,-0.008044054054674918,-0.08458426821793182,149.77875,149.93667638483964,-0.0010532872186275102,150.09422758344394,-0.005224901690559352,-0.8147572547440418,2026-07-09,0.08625850340136058,0.1821766561370524,637748.5,0.5905149130103795,,0.026315558635451878,0.008771852878475648,150.42,150.42,-0.007379337854008678
000988.SZ,2026-07-09 09:34:00,150.28,149.6,150.29,149.6,442841.0,66374244.0,53.12499999999997,150.89286003508118,149.17113996491878,0.6440419986372267,-0.02622775781210862,-0.01168079480616166,-0.029093926011893922,150.02937500000002,150.03476884631402,-3.595064234432345e-05,150.0629520330947,0.001446379429197453,0.24044458033163066,2026-07-09,0.08625850340136058,0.258675078843953,598767.0,0.739588187057737,,0.014492543586311704,0.0,149.31,150.44,0.006496550800348261
000988.SZ,2026-07-09 09:35:00,149.67,150.08,150.08,149.55,358384.0,53677184.0,42.90220820189245,150.79642521719322,149.1469081161401,0.3171181938798437,-0.05570146328815895,-0.020484928502561117,-0.07043306957119566,149.84968750000002,149.93054917593858,-0.0005393275512095655,150.03223297761872,-0.0024143677023907794,-0.4293367295249455,2026-07-09,0.08625850340136058,0.2105678233272412,558703.1666666666,0.6414568976549564,-0.00299760191846532,0.0,0.22641082243726698,150.28,150.29,-0.004059089699228198
000988.SZ,2026-07-09 09:36:00,149.63,149.67,149.67,149.26,372500.0,55670052.0,42.36760124610573,150.71882316271095,149.12689112300333,0.3160366551131588,-0.08134950645839467,-0.03265784409372783,-0.09738332472933368,149.73984375,149.84467798281327,-0.0006996193273229545,149.97398568858483,-0.0022936357062558173,-0.4399957829834093,2026-07-09,0.08625850340136058,0.20741324919499848,532102.7142857143,0.7000528093528666,-0.0026661334399786796,0.0,0.902417014219184,149.67,150.08,-0.00026725462684567414
000988.SZ,2026-07-09 09:37:00,150.3,149.63,150.3,149.63,353975.0,53099960.0,52.31958762886607,150.75369090116666,149.18630909883333,0.7105421917676651,-0.047069773825853645,-0.03554023004015299,-0.023059087571401307,150.01992187500002,149.97476998772376,0.00030106322070010767,149.97715298083162,0.002152641337375268,0.42224077390865,2026-07-09,0.08625850340136058,0.2602523659100755,509836.75,0.6942908685966636,-0.0007977662544872421,0.0,0.0,149.63,149.67,0.00447771168883256
000988.SZ,2026-07-09 09:38:00,151.0,150.25,151.0,150.25,452222.0,68132800.0,59.606986899563296,151.08889011799334,149.07999877089554,0.9557516547016036,0.03616443007513226,-0.02119929801709594,0.1147274561844564,150.5099609375,150.2676928483741,0.001612243354067853,150.0455347218973,0.0063611708263878785,1.2565161559681879,2026-07-09,0.08625850340136058,0.31545741322433285,503435.1111111111,0.8982726671604594,0.011318732837720225,0.0,0.0,150.3,150.3,0.004657351962741109
000988.SZ,2026-07-09 09:39:00,150.89,150.99,150.99,150.85,414000.0,62485856.0,58.2089552238804,151.24035007219874,149.0896499278013,0.8370995263512622,0.09218935415626106,0.0014784324175754586,0.1814218434773712,150.69998046875,150.4454948916958,0.0016915466776682064,150.1197532981349,0.0051308817456913606,1.1028472173894133,2026-07-09,0.08625850340136058,0.3067823343606626,494491.6,0.8372235241205311,0.00405908969922808,0.0,0.2856938790085552,151.0,151.0,-0.0007284768211921433
