ts_code,time,close,open,high,low,volume,amount,date
000988.SZ,2025-06-04 09:30:00,42.36,42.37,42.37,42.32,54800.0,2321572.0,2025-06-04
000988.SZ,2025-06-04 09:31:00,42.41,42.3,42.48,42.26,244287.0,10350551.0,2025-06-04
000988.SZ,2025-06-04 09:32:00,42.51,42.44,42.53,42.41,207000.0,8788171.0,2025-06-04
000988.SZ,2025-06-04 09:33:00,42.64,42.5,42.73,42.45,464500.0,19777348.0,2025-06-04
000988.SZ,2025-06-04 09:34:00,42.62,42.6,42.68,42.6,276100.0,11773430.0,2025-06-04
000988.SZ,2025-06-04 09:35:00,42.55,42.64,42.64,42.53,144200.0,6139772.0,2025-06-04
000988.SZ,2025-06-04 09:36:00,42.62,42.55,42.65,42.55,149100.0,6355336.0,2025-06-04
000988.SZ,2025-06-04 09:37:00,42.55,42.62,42.62,42.5,165085.0,7021606.5,2025-06-04
000988.SZ,2025-06-04 09:38:00,42.54,42.53,42.56,42.5,127000.0,5402997.0,2025-06-04
000988.SZ,2025-06-04 09:39:00,42.49,42.52,42.52,42.45,133900.0,5688132.0,2025-06-04
000988.SZ,2025-06-04 09:40:00,42.49,42.47,42.49,42.46,92600.0,3932345.0,2025-06-04
000988.SZ,2025-06-04 09:41:00,42.51,42.51,42.53,42.48,69000.0,2932796.0,2025-06-04
000988.SZ,2025-06-04 09:42:00,42.51,42.51,42.52,42.5,72100.0,3064736.0,2025-06-04
000988.SZ,2025-06-04 09:43:00,42.61,42.51,42.61,42.51,117500.0,5002909.0,2025-06-04
000988.SZ,2025-06-04 09:44:00,42.6,42.61,42.62,42.59,68600.0,2922812.0,2025-06-04
000988.SZ,2025-06-04 09:45:00,42.71,42.61,42.71,42.61,361300.0,15415064.0,2025-06-04
000988.SZ,2025-06-04 09:46:00,42.7,42.73,42.73,42.68,168400.0,7192554.0,2025-06-04
000988.SZ,2025-06-04 09:47:00,42.73,42.7,42.73,42.69,148600.0,6346575.0,2025-06-04
000988.SZ,2025-06-04 09:48:00,42.78,42.72,42.8,42.71,256600.0,10969440.0,2025-06-04
000988.SZ,2025-06-04 09:49:00,42.9,42.8,42.9,42.8,360200.0,15437700.0,2025-06-04
000988.SZ,2025-06-04 09:50:00,42.87,42.87,42.93,42.87,183800.0,7884713.0,2025-06-04
000988.SZ,2025-06-04 09:51:00,42.89,42.9,42.92,42.88,261800.0,11231912.0,2025-06-04
000988.SZ,2025-06-04 09:52:00,42.88,42.89,42.91,42.88,197800.0,8484959.0,2025-06-04
000988.SZ,2025-06-04 09:53:00,42.93,42.88,42.95,42.87,249600.0,10707877.0,2025-06-04
000988.SZ,2025-06-04 09:54:00,43.0,42.98,43.05,42.98,615000.0,26442272.0,2025-06-04
000988.SZ,2025-06-04 09:55:00,42.87,42.97,42.99,42.87,224100.0,9626394.0,2025-06-04
000988.SZ,2025-06-04 09:56:00,42.85,42.86,42.89,42.83,135700.0,5816159.0,2025-06-04
