ts_code,time,close,open,high,low,volume,amount,date
000988.SZ,2025-06-26 09:30:00,46.74,46.72,46.8,46.72,147200.0,6878640.0,2025-06-26
000988.SZ,2025-06-26 09:31:00,46.58,46.76,46.9,46.51,609800.0,28500720.0,2025-06-26
000988.SZ,2025-06-26 09:32:00,46.59,46.51,46.6,46.4,326900.0,15205008.0,2025-06-26
000988.SZ,2025-06-26 09:33:00,46.58,46.64,46.74,46.57,219500.0,10240056.0,2025-06-26
000988.SZ,2025-06-26 09:34:00,46.64,46.57,46.67,46.57,171900.0,8014674.0,2025-06-26
000988.SZ,2025-06-26 09:35:00,46.65,46.64,46.71,46.6,326700.0,15242446.0,2025-06-26
000988.SZ,2025-06-26 09:36:00,46.57,46.62,46.62,46.52,134100.0,6244780.0,2025-06-26
000988.SZ,2025-06-26 09:37:00,46.6,46.55,46.62,46.55,76000.0,3540558.0,2025-06-26
000988.SZ,2025-06-26 09:38:00,46.64,46.6,46.68,46.56,213794.0,9963657.0,2025-06-26
000988.SZ,2025-06-26 09:39:00,46.75,46.63,46.75,46.63,182700.0,8532020.0,2025-06-26
000988.SZ,2025-06-26 09:40:00,46.84,46.75,46.84,46.73,242500.0,11341360.0,2025-06-26
000988.SZ,2025-06-26 09:41:00,46.72,46.83,46.84,46.7,124500.0,5825076.0,2025-06-26
000988.SZ,2025-06-26 09:42:00,46.93,46.74,46.97,46.74,268400.0,12584201.0,2025-06-26
000988.SZ,2025-06-26 09:43:00,46.9,46.96,46.98,46.88,291800.0,13694155.0,2025-06-26
000988.SZ,2025-06-26 09:44:00,46.97,46.91,46.99,46.85,459900.0,21592696.0,2025-06-26
000988.SZ,2025-06-26 09:45:00,46.87,46.96,46.96,46.82,332200.0,15577131.0,2025-06-26
000988.SZ,2025-06-26 09:46:00,46.84,46.87,46.87,46.81,85300.0,3995937.0,2025-06-26
000988.SZ,2025-06-26 09:47:00,46.73,46.83,46.83,46.73,288400.0,13494006.0,2025-06-26
000988.SZ,2025-06-26 09:48:00,46.68,46.75,46.75,46.63,143200.0,6688632.0,2025-06-26
000988.SZ,2025-06-26 09:49:00,46.78,46.7,46.78,46.62,115000.0,5368047.0,2025-06-26
000988.SZ,2025-06-26 09:50:00,46.9,46.81,46.9,46.79,233800.0,10948220.0,2025-06-26
000988.SZ,2025-06-26 09:51:00,47.13,46.93,47.15,46.93,837600.0,39406104.0,2025-06-26
000988.SZ,2025-06-26 09:52:00,47.16,47.12,47.18,47.0,463900.0,21864264.0,2025-06-26
000988.SZ,2025-06-26 09:53:00,47.15,47.15,47.2,47.15,322800.0,15230325.0,2025-06-26
000988.SZ,2025-06-26 09:54:00,47.13,47.16,47.17,47.12,269300.0,12701494.0,2025-06-26
000988.SZ,2025-06-26 09:55:00,47.29,47.17,47.29,47.16,298374.0,14089880.0,2025-06-26
000988.SZ,2025-06-26 09:56:00,47.2,47.28,47.32,47.18,306000.0,14463526.0,2025-06-26
000988.SZ,2025-06-26 09:57:00,47.19,47.2,47.25,47.18,173900.0,8210943.0,2025-06-26
000988.SZ,2025-06-26 09:58:00,47.2,47.2,47.2,47.16,164400.0,7757424.0,2025-06-26
000988.SZ,2025-06-26 09:59:00,47.16,47.21,47.21,47.13,178200.0,8407489.0,2025-06-26
000988.SZ,2025-06-26 10:00:00,47.13,47.16,47.16,47.11,84100.0,3963031.0,2025-06-26
000988.SZ,2025-06-26 10:01:00,47.19,47.13,47.19,47.13,143100.0,6744492.0,2025-06-26
000988.SZ,2025-06-26 10:02:00,47.27,47.21,47.27,47.21,155300.0,7335330.0,2025-06-26
000988.SZ,2025-06-26 10:03:00,47.2,47.28,47.28,47.19,162432.0,7675018.0,2025-06-26
000988.SZ,2025-06-26 10:04:00,47.31,47.2,47.31,47.2,310600.0,14685960.0,2025-06-26
000988.SZ,2025-06-26 10:05:00,47.22,47.3,47.3,47.22,252300.0,11921250.0,2025-06-26
000988.SZ,2025-06-26 10:06:00,47.17,47.21,47.21,47.14,126300.0,5959103.0,2025-06-26
000988.SZ,2025-06-26 10:07:00,47.17,47.19,47.25,47.16,126700.0,5980726.0,2025-06-26
000988.SZ,2025-06-26 10:08:00,47.19,47.2,47.2,47.17,83800.0,3954054.0,2025-06-26
000988.SZ,2025-06-26 10:09:00,47.06,47.19,47.19,47.06,123900.0,5839372.0,2025-06-26
