ts_code,time,close,open,high,low,volume,amount,date
000988.SZ,2025-06-25 09:30:00,46.43,46.4,46.49,46.33,373600.0,17335744.0,2025-06-25
000988.SZ,2025-06-25 09:31:00,46.84,46.4,47.19,46.4,1266700.0,59315720.0,2025-06-25
000988.SZ,2025-06-25 09:32:00,46.62,46.86,46.87,46.62,378000.0,17666130.0,2025-06-25
000988.SZ,2025-06-25 09:33:00,46.45,46.63,46.63,46.42,249300.0,11597443.0,2025-06-25
000988.SZ,2025-06-25 09:34:00,46.48,46.44,46.48,46.4,393500.0,18273828.0,2025-06-25
000988.SZ,2025-06-25 09:35:00,46.53,46.44,46.54,46.41,255700.0,11878732.0,2025-06-25
000988.SZ,2025-06-25 09:36:00,46.66,46.55,46.66,46.53,282500.0,13165214.0,2025-06-25
000988.SZ,2025-06-25 09:37:00,46.7,46.66,46.74,46.66,169400.0,7912456.0,2025-06-25
000988.SZ,2025-06-25 09:38:00,46.6,46.66,46.66,46.57,237600.0,11078102.0,2025-06-25
000988.SZ,2025-06-25 09:39:00,46.71,46.58,46.71,46.52,135900.0,6329640.0,2025-06-25
000988.SZ,2025-06-25 09:40:00,46.8,46.74,46.8,46.67,257700.0,12046011.0,2025-06-25
000988.SZ,2025-06-25 09:41:00,46.68,46.8,46.8,46.63,231500.0,10823474.0,2025-06-25
000988.SZ,2025-06-25 09:42:00,46.56,46.69,46.7,46.56,129600.0,6042729.0,2025-06-25
000988.SZ,2025-06-25 09:43:00,46.48,46.54,46.54,46.47,165700.0,7704255.0,2025-06-25
000988.SZ,2025-06-25 09:44:00,46.48,46.49,46.53,46.47,136700.0,6355799.0,2025-06-25
000988.SZ,2025-06-25 09:45:00,46.45,46.51,46.52,46.43,116200.0,5399630.0,2025-06-25
000988.SZ,2025-06-25 09:46:00,46.53,46.43,46.59,46.43,200014.0,9300185.0,2025-06-25
000988.SZ,2025-06-25 09:47:00,46.53,46.54,46.58,46.52,125700.0,5851121.0,2025-06-25
000988.SZ,2025-06-25 09:48:00,46.46,46.54,46.58,46.46,178186.0,8289421.5,2025-06-25
000988.SZ,2025-06-25 09:49:00,46.42,46.47,46.47,46.42,242000.0,11237370.0,2025-06-25
000988.SZ,2025-06-25 09:50:00,46.29,46.41,46.41,46.27,342200.0,15852612.0,2025-06-25
000988.SZ,2025-06-25 09:51:00,46.31,46.35,46.36,46.31,146800.0,6800730.0,2025-06-25
000988.SZ,2025-06-25 09:52:00,46.36,46.33,46.36,46.31,257000.0,11907724.0,2025-06-25
000988.SZ,2025-06-25 09:53:00,46.42,46.34,46.43,46.34,235076.0,10912807.0,2025-06-25
000988.SZ,2025-06-25 09:54:00,46.58,46.5,46.62,46.49,141500.0,6588184.0,2025-06-25
000988.SZ,2025-06-25 09:55:00,46.56,46.58,46.58,46.48,234700.0,10925633.0,2025-06-25
000988.SZ,2025-06-25 09:56:00,46.7,46.55,46.7,46.55,258900.0,12075223.0,2025-06-25
000988.SZ,2025-06-25 09:57:00,46.61,46.69,46.7,46.61,229100.0,10690091.0,2025-06-25
000988.SZ,2025-06-25 09:58:00,46.65,46.62,46.68,46.61,66200.0,3087785.0,2025-06-25
000988.SZ,2025-06-25 09:59:00,46.66,46.67,46.67,46.62,76900.0,3587148.0,2025-06-25
