ts_code,time,close,open,high,low,volume,amount,rsi,bb_up,bb_dn,bb_pct,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_spread,vwap,vwap_dev,vwap_dev_atr,date,day_amplitude,range_pos,vol_ma10,vol_ratio,mom5,upper_shadow,lower_shadow,prev_close,prev_high,today_ret
000988.SZ,2026-06-15 09:30:00,152.98,152.98,153.0,152.6,557300.0,85251540.0,,,,,0.0,0.0,0.0,152.98,152.98,0.0,152.97243854297506,4.943019211143716e-05,0.01890457697301887,2026-06-15,0.09509557172981443,0.427038626578895,557300.0,1.0,,0.04999875003127409,0.9499762505937103,,,
000988.SZ,2026-06-15 09:31:00,151.95,153.0,153.5,151.9,991100.0,151492340.0,0.0,153.92163996924424,151.0083600307557,0.32322330470336497,-0.08216524216527432,-0.016433048433054865,-0.13146438746443892,152.46499999999997,152.68571428571428,-0.0014455464071857767,152.89581503487472,-0.006186009961482539,-0.9399642136472718,2026-06-15,0.09509557172981443,0.3533619456113469,774200.0,1.2801601653319556,,0.31249804688720806,0.031249804688710147,152.98,153.0,-0.006732906262256512
000988.SZ,2026-06-15 09:32:00,151.5,151.95,152.47,151.4,846600.0,128726360.0,0.0,153.66074340754966,150.62592325911697,0.28801599374329906,-0.18150079950652298,-0.04944659864774849,-0.264108401717549,151.9825,152.3469387755102,-0.0023921634293370296,152.59717745302714,-0.007190024555761388,-1.064451518108651,2026-06-15,0.09509557172981443,0.3211731044119335,798333.3333333334,1.0604592901878913,,0.48597676657228767,0.09345707049466355,151.95,153.5,-0.002961500493583341
000988.SZ,2026-06-15 09:33:00,151.52,151.81,151.96,151.03,915327.0,138738690.0,1.3333333333340107,153.37442705888472,150.6005729411153,0.33146193701926213,-0.25566397634645455,-0.0906900741874897,-0.3299478043179297,151.75125,152.11067055393588,-0.002362888498400461,152.313934544835,-0.0052124879263840095,-0.7897961706057052,2026-06-15,0.09509557172981443,0.32260371957635264,827581.75,1.1060260814112925,,0.16128858829475445,0.5268760550961877,151.5,152.47,0.00013201320132019955
000988.SZ,2026-06-15 09:34:00,150.22,151.63,151.8,150.22,852400.0,129092220.0,0.7142857142860777,153.61942690623448,149.6485730937655,0.14390529926842266,-0.4145591835419111,-0.155463896058374,-0.5181905749670743,150.985625,151.57047896709705,-0.0038586271619818987,152.13612374772595,-0.012594798004077508,-1.6953320395811102,2026-06-15,0.09509557172981443,0.22961373388915524,832545.4,1.0238480688260363,,0.10759425573256787,0.0,151.52,151.96,-0.008579725448785713
000988.SZ,2026-06-15 09:35:00,148.9,150.22,150.3,148.88,820100.0,122781590.0,0.485436893204124,154.0308246421135,148.32584202455314,0.10064149427547184,-0.6396245546090711,-0.2522960277685134,-0.7746570536811154,149.9428125,150.8074849764979,-0.005733617775222849,151.7377063261478,-0.01870139199315669,-2.386831943812303,2026-06-15,0.09509557172981443,0.1351931330375407,830471.1666666666,0.9875117077113053,-0.026670152961171256,0.05633763142513898,0.01408440785628975,150.22,151.8,-0.008787112235388053
000988.SZ,2026-06-15 09:36:00,147.58,148.78,148.78,147.5,1214900.0,180106290.0,0.36764705882372084,154.42984644531205,146.89872498325943,0.09046129718838741,-0.9139677991248618,-0.38463038203978306,-1.0586748341701575,148.76140625,149.8853464117842,-0.007498666071707816,151.0536088472435,-0.02299586798191803,-2.869095576980695,2026-06-15,0.09509557172981443,0.040772532185926205,885389.5714285715,1.3721643434762454,-0.028759460348798838,0.0,0.062499511722574376,148.9,150.3,-0.008865010073875038
000988.SZ,2026-06-15 09:37:00,147.09,147.79,147.92,147.01,1531800.0,226104060.0,0.33726812816206575,154.5234925021499,145.9115074978501,0.1368433063412799,-1.1575818191970484,-0.5392206694712361,-1.2367222994516245,147.92570312499998,149.0866760084173,-0.007787234342469128,150.37053237539632,-0.021816324804959465,-2.7934391430350196,2026-06-15,0.09509557172981443,0.005722460657674531,966190.875,1.5854010213044083,-0.029108910891089135,0.1428555730156767,0.08791112185581786,147.58,148.78,-0.003320233093915226
000988.SZ,2026-06-15 09:38:00,148.55,147.8,148.55,147.12,957300.0,141718960.0,20.02706359945894,154.21070014818733,145.85374429625713,0.32263610715618746,-1.218788452368159,-0.6751342260506208,-1.0873084526350763,148.2378515625,148.93334000601237,-0.004669796860020046,150.11373542951875,-0.010417004313725489,-1.3113949074609463,2026-06-15,0.09509557172981443,0.11015736766021895,965203.0,0.9918120851261341,-0.019601372756071767,0.0,0.47552115020174934,147.09,147.92,0.00992589571010951
000988.SZ,2026-06-15 09:39:00,149.05,148.6,149.39,148.6,563103.0,83936430.0,25.095057034220716,153.92218477227144,145.94581522772862,0.38917263736798413,-1.2129670002672697,-0.7827007808939507,-0.860532438746638,148.64392578125,148.96667143286598,-0.002166562819129814,150.0496198349609,-0.006661928474463145,-0.8702545478691759,2026-06-15,0.09509557172981443,0.14592274677067918,924993.0,0.6087646068672952,-0.0077885767540939455,0.43037429905947827,0.0,148.55,148.55,0.0033658700774150114
