ts_code,time,close,open,high,low,volume,amount,date
000988.SZ,2025-06-03 09:30:00,41.98,42.01,42.01,41.98,76600.0,3217885.0,2025-06-03
000988.SZ,2025-06-03 09:31:00,42.38,42.13,42.42,41.96,428100.0,18052844.0,2025-06-03
000988.SZ,2025-06-03 09:32:00,42.38,42.38,42.44,42.33,199400.0,8453893.0,2025-06-03
000988.SZ,2025-06-03 09:33:00,42.28,42.35,42.35,42.25,124400.0,5262197.0,2025-06-03
000988.SZ,2025-06-03 09:34:00,42.2,42.28,42.3,42.18,174500.0,7374998.0,2025-06-03
000988.SZ,2025-06-03 09:35:00,42.14,42.18,42.18,42.09,57200.0,2410261.0,2025-06-03
000988.SZ,2025-06-03 09:36:00,42.32,42.18,42.35,42.18,78300.0,3310092.0,2025-06-03
000988.SZ,2025-06-03 09:37:00,42.26,42.32,42.34,42.25,59200.0,2503723.0,2025-06-03
000988.SZ,2025-06-03 09:38:00,42.32,42.28,42.32,42.27,84600.0,3577742.0,2025-06-03
000988.SZ,2025-06-03 09:39:00,42.32,42.27,42.33,42.27,87300.0,3691795.0,2025-06-03
000988.SZ,2025-06-03 09:40:00,42.33,42.32,42.33,42.31,78600.0,3326654.0,2025-06-03
000988.SZ,2025-06-03 09:41:00,42.29,42.35,42.36,42.28,115900.0,4903572.0,2025-06-03
000988.SZ,2025-06-03 09:42:00,42.26,42.29,42.32,42.26,80500.0,3404422.0,2025-06-03
000988.SZ,2025-06-03 09:43:00,42.24,42.26,42.26,42.23,98800.0,4173890.0,2025-06-03
000988.SZ,2025-06-03 09:44:00,42.23,42.24,42.25,42.21,106900.0,4514148.0,2025-06-03
000988.SZ,2025-06-03 09:45:00,42.31,42.23,42.31,42.23,28800.0,1217655.0,2025-06-03
000988.SZ,2025-06-03 09:46:00,42.34,42.28,42.34,42.28,55500.0,2347993.0,2025-06-03
000988.SZ,2025-06-03 09:47:00,42.36,42.34,42.4,42.33,112800.0,4778832.0,2025-06-03
000988.SZ,2025-06-03 09:48:00,42.32,42.36,42.36,42.32,60000.0,2539711.0,2025-06-03
000988.SZ,2025-06-03 09:49:00,42.28,42.28,42.3,42.27,64300.0,2718298.2,2025-06-03
000988.SZ,2025-06-03 09:50:00,42.35,42.3,42.36,42.3,74200.0,3142490.8,2025-06-03
000988.SZ,2025-06-03 09:51:00,42.33,42.29,42.33,42.26,49900.0,2110523.0,2025-06-03
000988.SZ,2025-06-03 09:52:00,42.32,42.33,42.34,42.3,23000.0,973554.0,2025-06-03
000988.SZ,2025-06-03 09:53:00,42.36,42.33,42.37,42.33,40100.0,1698563.0,2025-06-03
000988.SZ,2025-06-03 09:54:00,42.39,42.38,42.39,42.37,93600.0,3966677.0,2025-06-03
000988.SZ,2025-06-03 09:55:00,42.46,42.39,42.47,42.38,167900.0,7124362.0,2025-06-03
000988.SZ,2025-06-03 09:56:00,42.39,42.46,42.46,42.39,59500.0,2524808.0,2025-06-03
000988.SZ,2025-06-03 09:57:00,42.41,42.4,42.41,42.38,16100.0,682635.0,2025-06-03
000988.SZ,2025-06-03 09:58:00,42.39,42.4,42.4,42.35,76700.0,3250150.0,2025-06-03
000988.SZ,2025-06-03 09:59:00,42.4,42.39,42.42,42.39,26600.0,1127878.0,2025-06-03
000988.SZ,2025-06-03 10:00:00,42.41,42.42,42.43,42.4,36300.0,1539775.0,2025-06-03
000988.SZ,2025-06-03 10:01:00,42.45,42.45,42.46,42.44,129900.0,5512644.5,2025-06-03
000988.SZ,2025-06-03 10:02:00,42.41,42.45,42.45,42.41,22800.0,967351.0,2025-06-03
000988.SZ,2025-06-03 10:03:00,42.41,42.41,42.42,42.4,70900.0,3006758.0,2025-06-03
000988.SZ,2025-06-03 10:04:00,42.38,42.41,42.42,42.38,33600.0,1424576.0,2025-06-03
000988.SZ,2025-06-03 10:05:00,42.36,42.38,42.39,42.36,28400.0,1203401.0,2025-06-03
000988.SZ,2025-06-03 10:06:00,42.33,42.36,42.36,42.33,22400.0,948512.0,2025-06-03
000988.SZ,2025-06-03 10:07:00,42.31,42.33,42.34,42.31,51400.0,2174937.0,2025-06-03
000988.SZ,2025-06-03 10:08:00,42.38,42.32,42.38,42.32,30700.0,1300072.0,2025-06-03
000988.SZ,2025-06-03 10:09:00,42.37,42.37,42.39,42.37,15800.0,669644.0,2025-06-03
000988.SZ,2025-06-03 10:10:00,42.38,42.37,42.38,42.36,23900.0,1012613.0,2025-06-03
000988.SZ,2025-06-03 10:11:00,42.36,42.38,42.38,42.36,17200.0,728712.0,2025-06-03
000988.SZ,2025-06-03 10:12:00,42.36,42.35,42.36,42.34,27600.0,1168912.0,2025-06-03
000988.SZ,2025-06-03 10:13:00,42.32,42.37,42.37,42.31,66100.0,2798892.0,2025-06-03
000988.SZ,2025-06-03 10:14:00,42.35,42.33,42.35,42.33,26600.0,1126096.0,2025-06-03
