date,symbol,side,posi_balance,posi_vwap,price,market_value
2026-04-27 16:00:00,SZSE.000988,多,800,117.5,118.79,95032.0
2026-04-28 16:00:00,SZSE.000988,多,800,117.5,115.59,92472.0
2026-04-29 16:00:00,SZSE.000988,多,800,117.1558329264323,119.04,95232.0
2026-04-30 16:00:00,SZSE.000988,多,800,117.04888831244575,119.53,95624.0
2026-05-06 16:00:00,SZSE.000988,多,800,118.4521103752984,125.19,100152.0
2026-05-07 16:00:00,SZSE.000988,多,800,119.84568793402778,133.5,106800.0
2026-05-08 16:00:00,SZSE.000988,多,600,119.84568793402778,136.69,82014.0
2026-05-11 16:00:00,SZSE.000988,多,500,119.84568793402778,147.56,73780.0
2026-05-12 16:00:00,SZSE.000988,多,500,119.84568793402778,144.16,72080.0
2026-05-13 16:00:00,SZSE.000988,多,400,119.84568793402778,142.1,56840.0
2026-05-14 16:00:00,SZSE.000988,多,400,119.84568793402778,137.4,54960.0
2026-05-15 16:00:00,SZSE.000988,多,400,119.84568793402778,133.98,53591.99999999999
2026-05-18 16:00:00,SZSE.000988,多,400,124.27254949273004,147.38,58952.0
2026-05-19 16:00:00,SZSE.000988,多,400,124.27254949273004,158.4,63360.0
2026-05-20 16:00:00,SZSE.000988,多,400,124.27254949273004,163.42,65367.99999999999
2026-05-21 16:00:00,SZSE.000988,多,400,124.27254949273004,153.96,61584.0
2026-05-22 16:00:00,SZSE.000988,多,400,124.27254949273004,156.31,62524.0
2026-05-25 16:00:00,SZSE.000988,多,400,124.27254949273004,171.94,68776.0
2026-05-26 16:00:00,SZSE.000988,多,400,124.27254949273004,170.32,68128.0
2026-05-27 16:00:00,SZSE.000988,多,400,124.27254949273004,159.88,63952.0
2026-05-28 16:00:00,SZSE.000988,多,400,124.27254949273004,165.63,66252.0
2026-05-29 16:00:00,SZSE.000988,多,400,124.27254949273004,151.92,60767.99999999999
2026-06-01 16:00:00,SZSE.000988,多,800,137.8787750515408,143.07,114456.0
2026-06-02 16:00:00,SZSE.000988,多,800,137.8787750515408,149.25,119400.0
2026-06-03 16:00:00,SZSE.000988,多,800,147.4845599609599,154.39,123511.99999999999
2026-06-04 16:00:00,SZSE.000988,多,800,149.48058800827266,158.36,126688.00000000001
2026-06-05 16:00:00,SZSE.000988,多,800,153.04951966120115,157.2,125759.99999999999
2026-06-08 16:00:00,SZSE.000988,多,700,153.04951966120115,148.85,104195.0
2026-06-09 16:00:00,SZSE.000988,多,600,153.04951966120115,155.53,93318.0
2026-06-10 16:00:00,SZSE.000988,多,800,152.22838959331295,149.0,119200.0
2026-06-11 16:00:00,SZSE.000988,多,700,152.22838959331295,150.5,105350.0
2026-06-12 16:00:00,SZSE.000988,多,700,151.97838959331295,151.01,105707.0
2026-06-15 16:00:00,SZSE.000988,多,600,151.97838959331295,160.98,96588.0
2026-06-16 16:00:00,SZSE.000988,多,800,155.32781548788137,164.0,131200.0
2026-06-17 16:00:00,SZSE.000988,多,800,158.64866974081806,170.51,136408.0
2026-06-18 16:00:00,SZSE.000988,多,700,158.64866974081806,177.55,124285.00000000001
2026-06-22 16:00:00,SZSE.000988,多,700,158.64866974081806,174.67,122268.99999999999
2026-06-23 16:00:00,SZSE.000988,多,500,158.64866974081806,163.66,81830.0
2026-06-24 16:00:00,SZSE.000988,多,800,161.98013893869918,167.89,134312.0
2026-06-25 16:00:00,SZSE.000988,多,800,163.9183024485374,173.58,138864.0
2026-06-26 16:00:00,SZSE.000988,多,800,163.9183024485374,160.94,128752.0
2026-06-29 16:00:00,SZSE.000988,多,800,166.94967506289225,177.03,141624.0
2026-06-30 16:00:00,SZSE.000988,多,600,166.94967506289225,184.61,110766.00000000001
2026-07-01 16:00:00,SZSE.000988,多,600,166.94967506289225,173.55,104130.0
2026-07-02 16:00:00,SZSE.000988,多,600,166.94967506289225,156.2,93720.0
2026-07-03 16:00:00,SZSE.000988,多,500,166.94967506289225,153.95,76975.0
2026-07-06 16:00:00,SZSE.000988,多,400,166.94967506289225,149.7,59879.99999999999
2026-07-07 16:00:00,SZSE.000988,多,400,166.94967506289225,153.59,61436.0
2026-07-08 16:00:00,SZSE.000988,多,300,166.94967506289225,147.5,44250.0
2026-07-09 16:00:00,SZSE.000988,多,300,166.94967506289225,159.0,47700.0
2026-07-10 16:00:00,SZSE.000988,多,300,166.94967506289225,158.07,47421.0
2026-07-13 16:00:00,SZSE.000988,多,300,166.94967506289225,154.24,46272.0
2026-07-14 16:00:00,SZSE.000988,多,100,166.94967506289225,159.84,15984.0
