date,total_market_value,cash_balance,total_asset_value,shares,nav,strategy_yield,strategy_yield_daily,strategy_drawdown,profit_loss,benchmark_price,benchmark_yield,benchmark_yield_daily,benchmark_drawdown
2026-05-22,70230.31885021618,99191.6926701373,169422.0115203535,150000.0,1.1294800768023567,0.12948007680235674,0.012674020153112081,0.0,1,4845.0956,0.015541715628820008,0.012961893146399506,-0.030659388492787598
2026-05-25,73022.43847208505,99191.6926701373,172214.13114222235,150000.0,1.1480942076148157,0.14809420761481573,0.016480264853504102,0.0,1,4921.5974,0.031576645717855234,0.015789533647179166,-0.01535395229181713
2026-05-26,72740.3863838654,99191.6926701373,171932.0790540027,150000.0,1.146213860360018,0.14621386036001804,-0.0016377987471116497,-0.001637798747111674,-1,4947.8493,0.03707909639488971,0.005334020210592705,-0.01010183037306156
2026-05-27,67038.25608921808,99191.6926701373,166229.94875935538,150000.0,1.1081996583957026,0.10819965839570256,-0.03316501682537278,-0.03474849794947987,-1,4908.1714,0.028762529300001338,-0.00801922160402091,-0.018040043160714614
2026-05-28,67259.78970781097,99191.6926701373,166451.48237794827,150000.0,1.1096765491863219,0.10967654918632186,0.001332693778986846,-0.03346211327753945,1,4914.2133,0.030028923608435232,0.0012309879805745272,-0.01683126225643994
2026-05-29,63194.54478333023,99191.6926701373,162386.23745346753,150000.0,1.0825749163564502,0.0825749163564502,-0.024423002225057493,-0.05706787023556448,-1,4892.1213,0.025398396280621016,-0.004495531360024674,-0.02125112814916197
2026-06-01,73963.25173860445,84001.61775945747,157964.86949806192,150000.0,1.0530991299870796,0.05309912998707955,-0.027227479524997055,-0.08274153549218755,-1,4844.2556,0.015365649950956461,-0.009784242267255161,-0.030827444230153267
2026-06-02,76151.65516710204,84001.61775945747,160153.2729265595,150000.0,1.0676884861770632,0.06768848617706325,0.013853734918727632,-0.0700340798729372,1,4914.5591,0.030101403979155616,0.014512756098171264,-0.01676207931122431
2026-06-03,78087.17816223968,84053.70143471591,162140.8795969556,150000.0,1.0809391973130373,0.08093919731303734,0.012410652833224073,-0.05849259569151033,1,4938.8091,0.035184252417481465,0.004934318523100112,-0.011910470226555225
2026-06-04,83790.04056006833,81111.5621160454,164901.60267611372,150000.0,1.099344017840758,0.09934401784075808,0.01702669361373039,-0.04246183758329114,1,4904.7454,0.02804443285671443,-0.006897148545385257,-0.01872547048954254
2026-06-05,84154.77277476458,79892.57257544792,164047.3453502125,150000.0,1.0936489690014166,0.09364896900141662,-0.005180406448681293,-0.047422274454733127,-1,4816.9199,0.009636032629078306,-0.017906230158246328,-0.036296398063381696
2026-06-08,81473.74931461098,79892.57257544792,161366.3218900589,150000.0,1.0757754792670593,0.0757754792670593,-0.016342985949757857,-0.06299023883937171,-1,4713.6358,-0.012012521036442458,-0.021441938447014586,-0.05696007137727299
2026-06-09,83583.53531224543,79892.57257544792,163476.10788769333,150000.0,1.089840719251289,0.08984071925128889,0.0130745125310092,-0.05073929297539914,1,4801.8106,0.0064690931689053155,0.018706324319753387,-0.039319260625979235
2026-06-10,79282.21952082205,79696.97195971558,158979.19148053764,150000.0,1.0598612765369175,0.05986127653691753,-0.027508095618749662,-0.07685164727135374,-1,4748.5932,-0.0046853801705484255,-0.011082777817184142,-0.04996627181370972
2026-06-11,83352.00038352059,75614.95151113714,158966.95189465774,150000.0,1.0597796792977183,0.059779679297718324,-0.00007698860313665076,-0.07692271917351823,-1,4722.4122,-0.010172970065963183,-0.00551342237528385,-0.0552042090279663
2026-06-12,79197.0,79965.86362218206,159162.86362218205,150000.0,1.0610857574812136,0.06108575748121359,0.001232405384825607,-0.07578511376201746,1,4777.3206,0.0013359402511901042,0.011627193407640402,-0.04421888563560994
2026-06-15,68150.0,95332.02104763257,163482.02104763256,150000.0,1.0898801403175504,0.08988014031755043,0.02713671598484974,-0.05070495688520715,1,4891.7126,0.025312731944260314,0.023944802867113424,-0.021332895268044605
2026-06-16,85680.0,79124.86185962395,164804.86185962395,150000.0,1.0986990790641598,0.09869907906415976,0.00809165927552347,-0.04302358484437885,1,4884.2322,0.023744825162485217,-0.0015291985878318481,-0.022829471622558217
2026-06-17,88681.0,79768.97768031471,168449.9776803147,150000.0,1.122999851202098,0.122999851202098,0.022117768733033744,-0.021857401810999155,1,4931.3861,0.033628376790360015,0.009654311684853756,-0.013395562772349101
2026-06-18,73302.0,97757.47896797094,171059.47896797094,150000.0,1.1403965264531395,0.1403965264531395,0.015491253389231966,-0.006704746971651687,1,4941.5986,0.03576893718938701,0.002070918762576923,-0.011352385132052834
2026-06-22,72918.0,97757.47896797094,170675.47896797094,150000.0,1.1378365264531396,0.1378365264531396,-0.0022448332142522443,-0.008934529147208825,-1,5059.6582,0.06051446516832959,0.023890973257115533,0.0
2026-06-23,69922.0,97757.47896797094,167679.47896797094,150000.0,1.1178631931198062,0.1178631931198062,-0.017553781117920525,-0.026331475496087497,-1,4919.386,0.031113131860679655,-0.027723651372339675,-0.027723651372339675
2026-06-24,89770.99999999999,81331.07528281135,171102.07528281133,150000.0,1.140680501885409,0.14068050188540893,0.020411539539040267,-0.006457401910256899,1,4943.0197,0.03606680258797268,0.004804197109151254,-0.02305264414896646
2026-06-25,91862.0,81655.95910485112,173517.95910485112,150000.0,1.1567863940323408,0.15678639403234085,0.01411954716532,0.0,1,5020.1038,0.052223783920127165,0.01559453627101659,-0.007817603173273624
2026-06-26,63106.0,106534.73845695074,169640.73845695076,150000.0,1.1309382563796717,0.1309382563796717,-0.02234478014784334,-0.022344780147843357,-1,4868.2205,0.02038874085980713,-0.030255011858519643,-0.03783609335508065
2026-06-29,67305.0,106594.22013497038,173899.22013497038,150000.0,1.1593281342331359,0.15932813423313585,0.025102942351906136,0.0,1,4926.921,0.03269248291151605,0.012057896720166994,-0.026234420340883857
2026-06-30,51498.0,124995.6186669808,176493.6186669808,150000.0,1.1766241244465385,0.17662412444653852,0.014918977382398725,0.0,1,4979.4328,0.043699061081564405,0.010658137201712714,-0.01585589319057168
2026-07-01,48764.0,124995.6186669808,173759.6186669808,150000.0,1.158397457779872,0.1583974577798719,-0.015490645047958785,-0.015490645047958829,-1,4958.9773,0.03941154742258823,-0.004107998003306745,-0.019898755216310904
2026-07-02,44803.99999999999,124995.6186669808,169799.6186669808,150000.0,1.131997457779872,0.13199745777987193,-0.022790105263695012,-0.0379277168804083,-1,4812.2957,0.00866679107243895,-0.029579002105938224,-0.04888917199980036
2026-07-03,44969.99999999999,124995.6186669808,169965.6186669808,150000.0,1.1331041244465385,0.13310412444653852,0.000977622925794407,-0.03698717296015919,1,4842.1737,0.014929279552451158,0.006208679154940722,-0.04298403002795714
2026-07-06,12762.0,154625.20937337662,167387.20937337662,150000.0,1.1159147291558442,0.11591472915584422,-0.015170181556871845,-0.05159625238794996,-1,4841.998,0.014892452481497953,-0.000036285356719178985,-0.043018755693813526
2026-07-07,12000.000000000002,154625.20937337662,166625.20937337662,150000.0,1.1108347291558442,0.11083472915584425,-0.004552319157793391,-0.05591368893752735,-1,4792.2624,0.004467771376788887,-0.010271710149405311,-0.05284858965374384
2026-07-08,11212.0,154625.20937337662,165837.20937337662,150000.0,1.105581395822511,0.10558139582251092,-0.004729176353106545,-0.06037843959509559,-1,4755.5338,-0.003230616547000298,-0.0076641462704545305,-0.060107696602904825
2026-07-09,11740.0,154625.20937337662,166365.20937337662,150000.0,1.1091013958225109,0.10910139582251088,0.003183845181639675,-0.05738683001743572,1,4876.3125,0.022084840223226987,0.025397506374573497,-0.03623677583596452
2026-07-10,11140.0,154625.20937337662,165765.20937337662,150000.0,1.1051013958225109,0.10510139582251088,-0.0036065232764706774,-0.06078638635568567,-1,4780.7867,0.002062441734574705,-0.01958976173081617,-0.055116667762261096
2026-07-13,10026.0,154625.20937337662,164651.20937337662,150000.0,1.0976747291558442,0.09767472915584419,-0.006720348643790403,-0.06709822929036968,-1,4695.383,-0.015838344375620705,-0.01786394276908443,-0.07199600953281782
2026-07-14,10904.0,154625.20937337662,165529.20937337662,150000.0,1.1035280624891775,0.10352806248917745,0.005332484367053539,-0.06212354518206409,1,4796.502,0.005356400005206652,0.021535836373731465,-0.052010667439946756
2026-07-15,10600.0,154625.20937337662,165225.20937337662,150000.0,1.1015013958225108,0.10150139582251083,-0.0018365338730898808,-0.06384598706011058,-1,4786.7828,0.0033192362715250834,-0.0020263100067507978,-0.053931587710806195
2026-07-16,9542.0,154625.20937337662,164167.20937337662,150000.0,1.0944480624891775,0.09444806248917748,-0.00640338120322263,-0.06984053806989132,-1,4698.4344,-0.015198764840581136,-0.018456738835110675,-0.0713929253165757
2026-07-17,8760.0,154625.20937337662,163385.20937337662,150000.0,1.0892347291558442,0.08923472915584418,-0.0047634360295510545,-0.0742712931640771,-1,4529.0953,-0.050692578448106373,-0.03604160143217072,-0.10486141138940963
2026-07-20,7888.0,154625.20937337662,162513.20937337662,150000.0,1.0834213958225107,0.08342139582251074,-0.005337080408589961,-0.07921198170900035,-1,4598.3208,-0.03618277537316528,0.015284619866577032,-0.09117955833459257
2026-07-21,8600.0,154625.20937337662,163225.20937337662,150000.0,1.0881680624891774,0.08816806248917741,0.004381182322011563,-0.07517784152094376,1,4739.2287,-0.006648198075732137,0.030643338324720437,-0.06333026606421754
2026-07-22,7740.000000000001,154625.20937337662,162365.20937337662,150000.0,1.082434729155844,0.08243472915584404,-0.00526879397674878,-0.08005053893910208,-1,4717.2442,-0.011256193188819541,-0.0046388350070549755,-0.06767532241604779
2026-07-23,7672.0,154625.20937337662,162297.20937337662,150000.0,1.0819813958225108,0.08198139582251085,-0.00041880893242101963,-0.08043582199077026,-1,4728.0018,-0.00900137874097906,0.0022804840164942775,-0.06554917089063439
2026-07-24,7468.000000000001,154625.20937337662,162093.20937337662,150000.0,1.0806213958225108,0.08062139582251082,-0.0012569532204998498,-0.08159167114577526,-1,4649.1917,-0.02552013312074375,-0.016668796530491914,-0.08112534162880791
