createdAt,updatedAt,accountId,amount,available,availableNow,changeEventId,changeReason,cost,fpnl,lastPrice,lastVolume,marketValue,price,secName,side,symbol,volume,vwap,fpnlDiluted,vwapDiluted
2026-09-09 14:42:12,2026-09-11 13:47:03,8e2c22c7-a287-11f1-9d7f-00163e022aa6,34366.76847017728,800,500,,,34366.76847017728,1353.2327505258422,43.79999923706055,100,35720.001220703125,44.650001525878906,中国巨石,1,SHSE.600176,800,42.9584605877216,1353.2327505258422,42.9584605877216
2026-09-09 14:54:40,2026-09-10 08:30:00,8e2c22c7-a287-11f1-9d7f-00163e022aa6,24930.00030517578,500,500,,,24930.00030517578,-1354.9995422363281,49.86000061035156,500,23575.000762939453,47.150001525878906,五洲新春,1,SHSE.603667,500,49.86000061035156,-1354.9995422363281,49.86000061035156
2026-09-10 09:57:01,2026-09-11 08:30:00,8e2c22c7-a287-11f1-9d7f-00163e022aa6,54023.9990234375,800,800,,,54023.9990234375,-735.99853515625,67.52999877929688,800,53288.00048828125,66.61000061035156,鼎龙股份,1,SZSE.300054,800,67.52999877929688,-735.99853515625,67.52999877929688
2026-08-31 13:02:07,2026-09-11 13:49:03,8e2c22c7-a287-11f1-9d7f-00163e022aa6,37556.29166593122,8700,6100,,,37556.29166593122,-755.291499991888,4.230000019073486,2600,36801.00016593933,4.230000019073486,双良节能,1,SHSE.600481,8700,4.316815134015083,-755.291499991888,4.316815134015083
2026-08-31 13:03:03,2026-09-10 08:30:00,8e2c22c7-a287-11f1-9d7f-00163e022aa6,14136.712914066657,1800,1800,,,14136.712914066657,299.28790990795324,7.920000076293945,900,14436.00082397461,8.020000457763672,摩恩电气,1,SZSE.002451,1800,7.853729396703698,299.28790990795324,7.853729396703698
2026-09-09 14:40:30,2026-09-11 14:50:02,8e2c22c7-a287-11f1-9d7f-00163e022aa6,63965.34572112719,70000,49000,,,63965.34572112719,-1315.347056271229,0.8949999809265137,21000,62649.99866485596,0.8949999809265137,华夏上证科创板半导体材料设备主题ETF,1,SHSE.588170,70000,0.9137906531589598,-1315.347056271229,0.9137906531589598
